Container Number,Container Type,Project,Field ID,Treatment,Collection Date,Seed Type,Number Seeds,SCM Larvae Sum,SCM Pupae Sum,SCM Seed,Phorid Seed,Other Damage,Wireworms,Other Seeds,Wireworm Presence/absence,Grub presence/absence,Checked?,Ordered Entered,Notes
25_D_1867,DELI,R,STA_KRE,NEONIC,6/12/25,FIELD CORN,15,1,0,1,0,0,0,0,NO,NO,Y,534,
25_D_1868,DELI,R,STA_KRE,FUNG,6/12/25,FIELD CORN,15,2,0,0,0,0,0,0,NO,NO,Y,533,
25_D_1869,DELI,R,STA_KRE,NEONIC,6/12/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,535,
25_D_1870,DELI,R,STA_KRE,NEONIC,6/12/25,FIELD CORN,15,1,0,0,0,0,0,0,NO,NO,Y,532,
25_D_1871,DELI,R,STA_KRE,NEONIC,6/12/25,FIELD CORN,15,1,0,0,0,0,0,0,N/A,N/A,Y,667,
25_D_1872,DELI,R,STA_KRE,NEONIC,6/12/25,FIELD CORN,15,0,0,0,0,0,0,0,N/A,N/A,Y,666,
25_D_1873,DELI,R,STA_KRE,NEONIC,6/12/25,FIELD CORN,15,2,0,0,0,1,0,1,NO,NO,Y,,
25_D_1874,DELI,R,STA_KRE,FUNG,6/12/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2137,DELI,R,STA_MAC,NEONIC,6/24/25,FIELD CORN,14,1,0,0,0,3,0,3,NO,NO,Y,,
25_D_2138,DELI,R,STA_MAC,NEONIC,6/24/25,FIELD CORN,14,0,0,0,0,0,0,0,NO,NO,Y,705,
25_D_2139,DELI,R,STA_MAC,NEONIC,6/24/25,FIELD CORN,15,2,0,0,0,1,0,1,NO,NO,Y,,
25_D_2140,DELI,R,STA_MAC,NEONIC,6/24/25,FIELD CORN,15,2,0,0,0,0,0,0,NO,NO,Y,,
25_D_2141,DELI,R,STA_MAC,NEONIC,6/24/25,FIELD CORN,14,2,0,0,0,0,0,0,NO,NO,Y,,
25_D_2142,DELI,R,STA_MAC,NEONIC,6/24/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,707,
25_D_2143,DELI,R,STA_MAC,NEONIC,6/24/25,FIELD CORN,15,1,0,0,0,0,0,0,NO,NO,Y,,
25_D_2144,DELI,R,STA_MAC,NEONIC,6/24/25,FIELD CORN,15,4,0,0,0,0,0,0,NO,NO,Y,,
25_D_2145,DELI,R,STA_MAC,NEONIC,6/24/25,FIELD CORN,14,2,0,0,0,0,0,0,NO,NO,Y,,
25_D_2146,DELI,R,STA_MAC,FUNG,6/24/25,FIELD CORN,15,1,0,0,0,0,0,0,NO,NO,Y,,
25_D_2147,DELI,R,STA_MAC,FUNG,6/24/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2148,DELI,R,STA_MAC,FUNG,6/24/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2149,DELI,R,STA_MAC,FUNG,6/24/25,FIELD CORN,15,3,0,0,0,0,0,0,NO,NO,Y,,
25_D_2150,DELI,R,STA_MAC,FUNG,6/24/25,FIELD CORN,14,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2151,DELI,R,STA_MAC,FUNG,6/24/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2152,DELI,R,STA_MAC,FUNG,6/24/25,FIELD CORN,15,1,0,0,0,0,0,0,NO,NO,Y,,
25_D_2153,DELI,R,STA_MAC,FUNG,6/24/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2154,DELI,R,STA_MAC,FUNG,6/24/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1796,DELI,R,STA_MAR,NEONIC,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,565,
25_D_1797,DELI,R,STA_MAR,NEONIC,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1827,DELI,R,STA_MAR,FUNG,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1828,DELI,R,STA_MAR,FUNG,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1829,DELI,R,STA_MAR,FUNG,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1830,DELI,R,STA_MAR,FUNG,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1831,DELI,R,STA_MAR,NEONIC,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1832,DELI,R,STA_MAR,NEONIC,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1833,DELI,R,STA_MAR,NEONIC,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1834,DELI,R,STA_MAR,NEONIC,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1835,DELI,R,STA_MAR,FUNG,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1836,DELI,R,STA_MAR,NEONIC,6/11/25,FIELD CORN,15,0,0,0,0,4,0,4,NO,NO,Y,,
25_D_1837,DELI,R,STA_MAR,NEONIC,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1838,DELI,R,STA_MAR,FUNG,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1839,DELI,R,STA_MAR,NEONIC,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1840,DELI,R,STA_MAR,FUNG,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1841,DELI,R,STA_MAR,FUNG,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1842,DELI,R,STA_MAR,FUNG,6/11/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_1448,DELI,R,STA_REE_1,FUNG,6/4/25,SOY,14,0,0,0,0,0,0,0,NO,NO,Y,237,
25_D_1451,DELI,R,STA_REE_1,FUNG,6/4/25,SOY,14,0,0,0,0,0,0,0,NO,NO,Y,208,
25_D_1453,DELI,R,STA_REE_1,FUNG,6/4/25,SOY,15,0,0,0,0,1,0,1,NO,NO,Y,182,
25_D_1456,DELI,R,STA_REE_1,NEONIC,6/4/25,SOY,15,0,0,0,0,3,0,3,NO,NO,Y,203,
25_D_1457,DELI,R,STA_REE_1,NEONIC,6/4/25,SOY,16,0,0,0,0,1,0,1,NO,NO,Y,201,
25_D_1459,DELI,R,STA_REE_1,NEONIC,6/6/25,SOY,16,0,0,0,0,1,0,1,NO,NO,Y,181,
25_D_1468,DELI,R,STA_REE_1,FUNG,6/4/25,SOY,15,0,0,0,0,2,0,2,NO,NO,Y,199,
25_D_1469,DELI,R,STA_REE_1,FUNG,6/4/25,SOY,15,0,0,0,0,2,0,2,NO,NO,Y,197,
25_D_1470,DELI,R,STA_REE_1,NEONIC,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,198,
25_D_1474,DELI,R,STA_REE_1,NEONIC,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,240,
25_D_1482,DELI,R,STA_REE_1,NEONIC,6/4/25,SOY,15,0,0,0,0,5,0,5,NO,NO,Y,232,
25_D_1487,DELI,R,STA_REE_1,NEONIC,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,183,
25_D_1494,DELI,R,STA_REE_1,FUNG,6/4/25,SOY,15,0,0,0,0,2,0,2,NO,NO,Y,186,
25_D_1496,DELI,R,STA_REE_1,FUNG,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,234,
25_D_1497,DELI,R,STA_REE_1,FUNG,6/4/25,SOY,15,0,0,0,0,6,0,6,NO,NO,Y,191,
25_D_1498,DELI,R,STA_REE_1,NEONIC,6/4/25,SOY,15,0,0,0,0,1,0,1,NO,NO,Y,187,
25_D_1499,DELI,R,STA_REE_1,NEONIC,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,190,
25_D_1449,DELI,R,STA_REE_2,NEONIC,6/4/25,SOY,15,0,0,0,0,1,0,1,NO,NO,Y,238,
25_D_1460,DELI,R,STA_REE_2,NEONIC,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,213,
25_D_1462,DELI,R,STA_REE_2,NEONIC,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,215,
25_D_1463,DELI,R,STA_REE_2,NEONIC,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,204,
25_D_1464,DELI,R,STA_REE_2,NEONIC,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,207,
25_D_1467,DELI,R,STA_REE_2,FUNG,6/4/25,SOY,15,0,0,0,0,2,0,2,NO,NO,Y,200,
25_D_1475,DELI,R,STA_REE_2,FUNG,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,239,
25_D_1476,DELI,R,STA_REE_2,NEONIC,6/4/25,SOY,13,0,0,0,0,0,0,0,NO,NO,Y,236,
25_D_1477,DELI,R,STA_REE_2,NEONIC,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,,"duplicate (orginally 1480) sheet reads fung tho, not neonic, same otherwise"
25_D_1479,DELI,R,STA_REE_2,FUNG,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,217,
25_D_1480,DELI,R,STA_REE_2,FUNG,6/4/25,SOY,15,0,0,0,0,1,0,1,NO,NO,Y,214,DUPLICATES
25_D_1481,DELI,R,STA_REE_2,FUNG,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,231,
25_D_1488,DELI,R,STA_REE_2,FUNG,6/4/25,SOY,15,0,0,0,0,2,0,2,NO,NO,Y,192,
25_D_1489,DELI,R,STA_REE_2,FUNG,6/4/25,SOY,15,0,0,0,0,2,0,2,NO,NO,Y,194,
25_D_1490,DELI,R,STA_REE_2,FUNG,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,188,
25_D_1491,DELI,R,STA_REE_2,FUNG,6/4/25,SOY,15,0,0,0,0,3,0,3,NO,NO,Y,195,
25_D_1492,DELI,R,STA_REE_2,NEONIC,6/4/25,SOY,15,0,0,0,0,2,0,2,NO,NO,Y,193,
25_D_1493,DELI,R,STA_REE_2,NEONIC,6/4/25,SOY,15,0,0,0,0,0,0,0,NO,NO,Y,189,
25_D_1339,DELI,R,STA_STA,NEONIC,5/29/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,85,
25_D_1340,DELI,R,STA_STA,NEONIC,5/29/25,FIELD CORN,16,0,0,0,0,0,0,0,NO,NO,Y,86,
25_D_1341,DELI,R,STA_STA,NEONIC,5/29/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,84,
25_D_1342,DELI,R,STA_STA,FUNG,5/29/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,83,
25_D_1343,DELI,R,STA_STA,FUNG,5/29/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,66,
25_D_1344,DELI,R,STA_STA,NEONIC,5/29/25,FIELD CORN,16,0,0,0,0,0,0,0,NO,NO,Y,69,
25_D_1345,DELI,R,STA_STA,FUNG,5/29/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,YES,Y,68,
25_D_1346,DELI,R,STA_STA,NEONIC,5/29/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,118,
25_D_1347,DELI,R,STA_STA,FUNG,5/29/25,FIELD CORN,N/A,0,1,0,0,0,0,0,NO,NO,Y,115,
25_D_1348,DELI,R,STA_STA,FUNG,5/29/25,FIELD CORN,15,0,0,0,0,1,0,1,NO,NO,Y,114,
25_D_1349,DELI,R,STA_STA,FUNG,6/8/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,141,
25_D_1350,DELI,R,STA_STA,NEONIC,5/29/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,96,
25_D_1351,DELI,R,STA_STA,NEONIC,5/29/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,98,
25_D_1352,DELI,R,STA_STA,NEONIC,5/29/25,FIELD CORN,16,0,0,0,0,0,0,0,NO,NO,Y,97,
25_D_1353,DELI,R,STA_STA,NEONIC,5/29/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,119,
25_D_1354,DELI,R,STA_STA,FUNG,5/29/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,158,
25_D_1355,DELI,R,STA_STA,FUNG,5/29/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,159,
25_D_1356,DELI,R,STA_STA,FUNG,5/29/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,112,
25_D_1055,DELI,R,STA_WIL,FUNG,5/21/25,FIELD CORN,15,4,0,1,0,0,5,0,YES,NO,Y,671,
25_D_1056,DELI,R,STA_WIL,NEONIC,5/21/25,FIELD CORN,14,4,0,0,0,0,0,0,NO,NO,Y,504,
25_D_1057,DELI,R,STA_WIL,FUNG,5/21/25,FIELD CORN,15,0,0,0,0,1,0,1,YES,NO,Y,256,
25_D_1058,DELI,R,STA_WIL,NEONIC,5/21/25,FIELD CORN,15,7,0,3,0,1,0,1,NO,YES,Y,255,
25_D_1059,DELI,R,STA_WIL,FUNG,5/21/25,FIELD CORN,15,5,0,0,0,0,0,0,NO,NO,Y,697,
25_D_1060,DELI,R,STA_WIL,FUNG,5/21/25,FIELD CORN,15,4,0,0,0,0,0,0,NO,NO,Y,653,
25_D_1061,DELI,R,STA_WIL,NEONIC,5/21/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,652,
25_D_1062,DELI,R,STA_WIL,FUNG,5/21/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,260,
25_D_1063,DELI,R,STA_WIL,FUNG,5/21/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,678,
25_D_1064,DELI,R,STA_WIL,FUNG,5/21/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,677,
25_D_1065,DELI,R,STA_WIL,FUNG,5/21/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,676,
25_D_1066,DELI,R,STA_WIL,FUNG,5/21/25,FIELD CORN,15,8,0,3,0,0,0,0,NO,NO,Y,656,
25_D_1067,DELI,R,STA_WIL,NEONIC,5/21/25,FIELD CORN,15,4,0,0,0,0,0,0,NO,NO,Y,663,
25_D_1068,DELI,R,STA_WIL,NEONIC,5/21/25,FIELD CORN,14,0,0,0,0,0,0,0,NO,NO,Y,640,
25_D_1069,DELI,R,STA_WIL,NEONIC,5/21/25,FIELD CORN,15,2,0,0,0,0,0,0,NO,NO,Y,639,
25_D_1070,DELI,R,STA_WIL,NEONIC,5/21/25,FIELD CORN,15,1,0,1,0,0,0,0,NO,NO,Y,688,
25_D_1071,DELI,R,STA_WIL,NEONIC,5/21/25,FIELD CORN,15,2,0,0,0,0,0,0,NO,NO,Y,698,
25_D_1072,DELI,R,STA_WIL,NEONIC,5/21/25,FIELD CORN,14,0,0,0,0,0,0,0,NO,NO,Y,664,
25_D_1145,DELI,R,STA_WOO,NEONIC,5/23/25,FIELD CORN,17,0,0,0,0,0,0,0,NO,NO,Y,292,
25_D_1146,DELI,R,STA_WOO,FUNG,5/23/25,FIELD CORN,15,4,2,0,0,0,0,0,NO,NO,Y,4,
25_D_1147,DELI,R,STA_WOO,NEONIC,5/23/25,FIELD CORN,14,0,0,0,0,0,0,0,NO,NO,Y,60,
25_D_1148,DELI,R,STA_WOO,NEONIC,5/23/25,FIELD CORN,16,0,0,0,0,0,0,0,NO,NO,Y,61,
25_D_1149,DELI,R,STA_WOO,NEONIC,5/23/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,268,
25_D_1150,DELI,R,STA_WOO,FUNG,5/23/25,FIELD CORN,14,1,0,1,0,0,0,0,NO,NO,Y,269,
25_D_1151,DELI,R,STA_WOO,FUNG,5/23/25,FIELD CORN,14,2,0,0,0,0,0,0,NO,NO,Y,267,
25_D_1152,DELI,R,STA_WOO,NEONIC,5/23/25,FIELD CORN,13,0,0,0,0,0,0,0,NO,NO,Y,62,
25_D_1153,DELI,R,STA_WOO,FUNG,5/23/25,FIELD CORN,15,10,0,0,0,0,0,0,NO,NO,Y,10,
25_D_1154,DELI,R,STA_WOO,NEONIC,5/23/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,291,
25_D_1155,DELI,R,STA_WOO,FUNG,5/23/25,FIELD CORN,15,4,0,2,0,0,0,0,NO,NO,Y,18,
25_D_1156,DELI,R,STA_WOO,NEONIC,5/23/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,17,
25_D_1157,DELI,R,STA_WOO,FUNG,5/23/25,FIELD CORN,15,2,0,0,0,0,0,0,NO,NO,Y,16,
25_D_1158,DELI,R,STA_WOO,FUNG,5/23/25,FIELD CORN,15,1,1,1,0,0,1,1,YES,NO,Y,15,
25_D_1159,DELI,R,STA_WOO,NEONIC,5/23/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,296,
25_D_1160,DELI,R,STA_WOO,NEONIC,5/23/25,FIELD CORN,15,0,0,0,0,0,0,0,NO,NO,Y,295,
25_D_1161,DELI,R,STA_WOO,FUNG,5/23/25,FIELD CORN,15,3,0,1,0,1,0,1,NO,NO,Y,3,
25_D_1162,DELI,R,STA_WOO,FUNG,5/23/25,FIELD CORN,15,3,0,1,0,1,0,1,NO,NO,Y,2,
25_D_2428,DELI,R,ZUE_MYT,NEONIC,7/1/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2429,DELI,R,ZUE_MYT,NEONIC,7/1/25,SNAP,15,0,0,0,0,0,1,1,NO,NO,Y,,
25_D_2430,DELI,R,ZUE_MYT,NEONIC,7/1/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2431,DELI,R,ZUE_MYT,NEONIC,7/1/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2432,DELI,R,ZUE_MYT,NEONIC,7/1/25,SNAP,14,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2433,DELI,R,ZUE_MYT,NEONIC,7/1/25,SNAP,15,1,0,0,0,0,0,0,YES,NO,Y,740,
25_D_2434,DELI,R,ZUE_MYT,NEONIC,7/1/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,741,
25_D_2435,DELI,R,ZUE_MYT,NEONIC,7/1/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,736,
25_D_2436,DELI,R,ZUE_MYT,NEONIC,7/1/25,SNAP,15,1,0,1,0,0,0,0,YES,NO,Y,734,
25_D_2437,DELI,R,ZUE_MYT,FUNG,7/1/25,SNAP,15,1,0,1,0,0,0,0,YES,YES,Y,737,
25_D_2438,DELI,R,ZUE_MYT,FUNG,7/1/25,SNAP,10,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2439,DELI,R,ZUE_MYT,FUNG,7/1/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2440,DELI,R,ZUE_MYT,FUNG,7/1/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2441,DELI,R,ZUE_MYT,FUNG,7/1/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2442,DELI,R,ZUE_MYT,FUNG,7/1/25,SNAP,15,2,0,0,0,7,0,7,NO,NO,Y,,
25_D_2443,DELI,R,ZUE_MYT,FUNG,7/1/25,SNAP,14,1,0,0,0,0,0,0,NO,NO,Y,727,
25_D_2444,DELI,R,ZUE_MYT,FUNG,7/1/25,SNAP,15,0,0,0,0,3,0,3,NO,NO,Y,729,
25_D_2445,DELI,R,ZUE_MYT,FUNG,7/1/25,SNAP,10,6,0,1,0,1,0,1,NO,NO,Y,,
25_D_2500,DELI,R,ZUE_VOT,NEONIC,7/3/25,SNAP,17,0,0,0,0,0,0,0,NO,NO,Y,733,
25_D_2501,DELI,R,ZUE_VOT,NEONIC,7/3/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,731,
25_D_2502,DELI,R,ZUE_VOT,NEONIC,7/6/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,720,
25_D_2503,DELI,R,ZUE_VOT,NEONIC,7/3/25,SNAP,17,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2504,DELI,R,ZUE_VOT,NEONIC,7/3/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,732,
25_D_2505,DELI,R,ZUE_VOT,NEONIC,7/3/25,SNAP,16,0,0,0,0,0,0,0,NO,NO,Y,,
25_D_2506,DELI,R,ZUE_VOT,NEONIC,7/4/25,SNAP,16,0,0,0,0,0,0,0,NO,NO,Y,718,
25_D_2507,DELI,R,ZUE_VOT,NEONIC,7/5/25,SNAP,14,0,0,0,0,0,0,0,NO,NO,Y,719,
25_D_2508,DELI,R,ZUE_VOT,NEONIC,7/3/25,SNAP,14,0,0,0,0,0,0,0,NO,NO,Y,717,
25_D_2509,DELI,R,ZUE_VOT,FUNG,7/3/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,711,
25_D_2510,DELI,R,ZUE_VOT,FUNG,7/3/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,709,
25_D_2511,DELI,R,ZUE_VOT,FUNG,7/3/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,708,
25_D_2512,DELI,R,ZUE_VOT,FUNG,7/5/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,713,
25_D_2513,DELI,R,ZUE_VOT,FUNG,7/4/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,712,
25_D_2514,DELI,R,ZUE_VOT,FUNG,7/3/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,710,
25_D_2515,DELI,R,ZUE_VOT,FUNG,7/8/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,716,
25_D_2516,DELI,R,ZUE_VOT,FUNG,7/6/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,714,
25_D_2517,DELI,R,ZUE_VOT,FUNG,7/7/25,SNAP,15,0,0,0,0,0,0,0,NO,NO,Y,715,
