Field ID,Longitude,Latitude,Elevation (ft),Date,tmin (degrees F),tmean (degrees F),tmax (degrees F)
CY14,-78.1264,43.1011,705,3/2/25,7.2,17.3,27.4
CY14,-78.1264,43.1011,705,3/3/25,7.3,14,20.8
CY14,-78.1264,43.1011,705,3/4/25,18.6,27.6,36.6
CY14,-78.1264,43.1011,705,3/5/25,35.6,45.6,55.6
CY14,-78.1264,43.1011,705,3/6/25,33.7,46.1,58.5
CY14,-78.1264,43.1011,705,3/7/25,26.7,30.2,33.7
CY14,-78.1264,43.1011,705,3/8/25,24,30,36.1
CY14,-78.1264,43.1011,705,3/9/25,23.7,28.5,33.2
CY14,-78.1264,43.1011,705,3/10/25,31.2,38.7,46.2
CY14,-78.1264,43.1011,705,3/11/25,36.8,47.5,58.2
CY14,-78.1264,43.1011,705,3/12/25,24.3,42.3,60.2
CY14,-78.1264,43.1011,705,3/13/25,25.7,30.7,35.8
CY14,-78.1264,43.1011,705,3/14/25,27.4,41,54.5
CY14,-78.1264,43.1011,705,3/15/25,30.7,49.1,67.5
CY14,-78.1264,43.1011,705,3/16/25,52.1,58,63.8
CY14,-78.1264,43.1011,705,3/17/25,31.8,52,72.1
CY14,-78.1264,43.1011,705,3/18/25,27.2,32.1,37.1
CY14,-78.1264,43.1011,705,3/19/25,30.3,47.3,64.4
CY14,-78.1264,43.1011,705,3/20/25,50.4,62.9,75.5
CY14,-78.1264,43.1011,705,3/21/25,26.5,42.2,57.9
CY14,-78.1264,43.1011,705,3/22/25,27.9,36.5,45
CY14,-78.1264,43.1011,705,3/23/25,21.8,36.2,50.6
CY14,-78.1264,43.1011,705,3/24/25,23.2,34.7,46.2
CY14,-78.1264,43.1011,705,3/25/25,34.1,42.2,50.4
CY14,-78.1264,43.1011,705,3/26/25,28.4,33.4,38.4
CY14,-78.1264,43.1011,705,3/27/25,23.3,29.4,35.6
CY14,-78.1264,43.1011,705,3/28/25,26.6,37.1,47.6
CY14,-78.1264,43.1011,705,3/29/25,33.2,42.8,52.4
CY14,-78.1264,43.1011,705,3/30/25,31,35.2,39.5
CY14,-78.1264,43.1011,705,3/31/25,37,50.6,64.2
CY14,-78.1264,43.1011,705,4/1/25,31.5,45.5,59.5
CY14,-78.1264,43.1011,705,4/2/25,27.7,32.8,38
CY14,-78.1264,43.1011,705,4/3/25,29.2,43.8,58.3
CY14,-78.1264,43.1011,705,4/4/25,37.1,52.6,68.2
CY14,-78.1264,43.1011,705,4/5/25,38.2,44.8,51.5
CY14,-78.1264,43.1011,705,4/6/25,36,49.5,63
CY14,-78.1264,43.1011,705,4/7/25,29.7,35.5,41.3
CY14,-78.1264,43.1011,705,4/8/25,21.9,36.4,50.8
CY14,-78.1264,43.1011,705,4/9/25,20.7,26.5,32.3
CY14,-78.1264,43.1011,705,4/10/25,25.7,32.5,39.3
CY14,-78.1264,43.1011,705,4/11/25,32.7,36.4,40
CY14,-78.1264,43.1011,705,4/12/25,36,38.7,41.3
CY14,-78.1264,43.1011,705,4/13/25,35.2,39.3,43.5
CY14,-78.1264,43.1011,705,4/14/25,38.1,47.8,57.5
CY14,-78.1264,43.1011,705,4/15/25,42.7,55.1,67.5
CY14,-78.1264,43.1011,705,4/16/25,32.2,42.7,53.3
CY14,-78.1264,43.1011,705,4/17/25,30.9,34.9,38.9
CY14,-78.1264,43.1011,705,4/18/25,34.5,43.9,53.3
CY14,-78.1264,43.1011,705,4/19/25,50.1,61.3,72.6
CY14,-78.1264,43.1011,705,4/20/25,37.1,53.8,70.5
CY14,-78.1264,43.1011,705,4/21/25,39.2,45.6,52
CY14,-78.1264,43.1011,705,4/22/25,43.3,56.5,69.7
CY14,-78.1264,43.1011,705,4/23/25,35.3,45.8,56.3
CY14,-78.1264,43.1011,705,4/24/25,45.8,56.4,67.1
CY14,-78.1264,43.1011,705,4/25/25,53.7,65.8,77.9
CY14,-78.1264,43.1011,705,4/26/25,53.3,58.3,63.4
CY14,-78.1264,43.1011,705,4/27/25,41.4,49.8,58.1
CY14,-78.1264,43.1011,705,4/28/25,39.1,50.2,61.3
CY14,-78.1264,43.1011,705,4/29/25,46.7,60.2,73.7
CY14,-78.1264,43.1011,705,4/30/25,36.3,59.5,82.6
CY14,-78.1264,43.1011,705,5/1/25,37.8,46.2,54.6
CY14,-78.1264,43.1011,705,5/2/25,47.4,59.2,71.1
CY14,-78.1264,43.1011,705,5/3/25,43.5,56.5,69.6
CY14,-78.1264,43.1011,705,5/4/25,43.4,46,48.6
CY14,-78.1264,43.1011,705,5/5/25,46.9,50.8,54.7
CY14,-78.1264,43.1011,705,5/6/25,49.7,57.5,65.3
CY14,-78.1264,43.1011,705,5/7/25,52.2,59.9,67.7
CY14,-78.1264,43.1011,705,5/8/25,42.4,53.9,65.4
CY14,-78.1264,43.1011,705,5/9/25,35.2,42,48.8
CY14,-78.1264,43.1011,705,5/10/25,40.5,49,57.5
CY14,-78.1264,43.1011,705,5/11/25,42.6,55.3,68
CY14,-78.1264,43.1011,705,5/12/25,42,51.3,60.5
CY14,-78.1264,43.1011,705,5/13/25,55.5,68.2,80.8
CY14,-78.1264,43.1011,705,5/14/25,59.9,66.9,73.8
CY14,-78.1264,43.1011,705,5/15/25,60.2,64.8,69.5
CY14,-78.1264,43.1011,705,5/16/25,61.7,68.8,75.9
CY14,-78.1264,43.1011,705,5/17/25,59.7,69.3,79
CY14,-78.1264,43.1011,705,5/18/25,54.1,63.5,72.9
CY14,-78.1264,43.1011,705,5/19/25,44.7,50.8,57
CY14,-78.1264,43.1011,705,5/20/25,36.8,46.6,56.4
CY14,-78.1264,43.1011,705,5/21/25,43.3,50.6,57.9
CY14,-78.1264,43.1011,705,5/22/25,48.2,50.3,52.4
CY14,-78.1264,43.1011,705,5/23/25,46.9,51.3,55.8
CY14,-78.1264,43.1011,705,5/24/25,45.8,48.3,50.7
CY14,-78.1264,43.1011,705,5/25/25,44.5,50.2,55.9
CY14,-78.1264,43.1011,705,5/26/25,44.6,52.5,60.5
CY14,-78.1264,43.1011,705,5/27/25,44.3,57.2,70.2
CY14,-78.1264,43.1011,705,5/28/25,49.1,60.9,72.6
CY14,-78.1264,43.1011,705,5/29/25,55,58.9,62.8
CY14,-78.1264,43.1011,705,5/30/25,55.4,61.8,68.1
CY14,-78.1264,43.1011,705,5/31/25,49,60,70.9
CY14,-78.1264,43.1011,705,6/1/25,44.7,48.1,51.4
CY14,-78.1264,43.1011,705,6/2/25,44.5,51.7,58.9
CY14,-78.1264,43.1011,705,6/3/25,51.3,60.4,69.5
CY14,-78.1264,43.1011,705,6/4/25,59.8,71.1,82.4
CY14,-78.1264,43.1011,705,6/5/25,60.6,73.9,87.1
CY14,-78.1264,43.1011,705,6/6/25,61.5,69.2,77
CY14,-78.1264,43.1011,705,6/7/25,58.2,64,69.9
CY14,-78.1264,43.1011,705,6/8/25,52.6,65.1,77.7
CY14,-78.1264,43.1011,705,6/9/25,58.3,66.2,74.1
CY14,-78.1264,43.1011,705,6/10/25,61.2,68.6,76
CY14,-78.1264,43.1011,705,6/11/25,59.6,65.1,70.6
CY14,-78.1264,43.1011,705,6/12/25,59.4,68.8,78.2
CY14,-78.1264,43.1011,705,6/13/25,54,64.4,74.8
CY14,-78.1264,43.1011,705,6/14/25,54.5,62.3,70
CY14,-78.1264,43.1011,705,6/15/25,55.2,62.7,70.1
CY14,-78.1264,43.1011,705,6/16/25,54.2,64.3,74.4
CY14,-78.1264,43.1011,705,6/17/25,60.9,69.1,77.4
CY14,-78.1264,43.1011,705,6/18/25,66.5,74.5,82.5
CY14,-78.1264,43.1011,705,6/19/25,68.5,76,83.5
CY14,-78.1264,43.1011,705,6/20/25,59.6,69.1,78.7
CY14,-78.1264,43.1011,705,6/21/25,62.6,69.7,76.7
CY14,-78.1264,43.1011,705,6/22/25,69.1,76.7,84.4
CY14,-78.1264,43.1011,705,6/23/25,75.4,82.2,89
CY14,-78.1264,43.1011,705,6/24/25,76.5,84,91.5
CY14,-78.1264,43.1011,705,6/25/25,70.3,81.1,91.9
CY14,-78.1264,43.1011,705,6/26/25,59,72.2,85.3
CY14,-78.1264,43.1011,705,6/27/25,59,63.7,68.4
CY14,-78.1264,43.1011,705,6/28/25,66.5,76.3,86.1
CY14,-78.1264,43.1011,705,6/29/25,56,69.5,83
CY14,-78.1264,43.1011,705,6/30/25,61.1,70.9,80.6
CY14,-78.1264,43.1011,705,7/1/25,70.5,79,87.5
CY14,-78.1264,43.1011,705,7/2/25,64,72.9,81.7
CY14,-78.1264,43.1011,705,7/3/25,63,72.7,82.5
CY14,-78.1264,43.1011,705,7/4/25,52.7,65.7,78.8
CY14,-78.1264,43.1011,705,7/5/25,58.2,68.4,78.5
CY14,-78.1264,43.1011,705,7/6/25,69.2,79.2,89.1
CY14,-78.1264,43.1011,705,7/7/25,73.6,82.5,91.5
CY14,-78.1264,43.1011,705,7/8/25,67.1,76.9,86.7
CY14,-78.1264,43.1011,705,7/9/25,62,68.8,75.7
CY14,-78.1264,43.1011,705,7/10/25,64.4,71.9,79.3
CY14,-78.1264,43.1011,705,7/11/25,66.3,75.8,85.3
CY14,-78.1264,43.1011,705,7/12/25,69.5,78.5,87.6
CY14,-78.1264,43.1011,705,7/13/25,70.9,81.9,92.8
CY14,-78.1264,43.1011,705,7/14/25,68.3,77.9,87.5
CY14,-78.1264,43.1011,705,7/15/25,67.4,75.3,83.2
CY14,-78.1264,43.1011,705,7/16/25,65.9,77.5,89.1
CY14,-78.1264,43.1011,705,7/17/25,72.7,80.2,87.8
CY14,-78.1264,43.1011,705,7/18/25,55.6,68.5,81.5
CY14,-78.1264,43.1011,705,7/19/25,54.4,64.9,75.3
CY14,-78.1264,43.1011,705,7/20/25,63.9,73.8,83.6
CY14,-78.1264,43.1011,705,7/21/25,59.2,69.7,80.3
CY14,-78.1264,43.1011,705,7/22/25,51,61.4,71.9
CY14,-78.1264,43.1011,705,7/23/25,53.4,64.8,76.2
CY14,-78.1264,43.1011,705,7/24/25,62.5,74.6,86.8
CY14,-78.1264,43.1011,705,7/25/25,73.1,82.3,91.4
CY14,-78.1264,43.1011,705,7/26/25,68,75.1,82.2
CY14,-78.1264,43.1011,705,7/27/25,71.1,79.7,88.3
CY14,-78.1264,43.1011,705,7/28/25,67,77.3,87.6
CY14,-78.1264,43.1011,705,7/29/25,68.6,79.7,90.8
CY14,-78.1264,43.1011,705,7/30/25,65.3,77.8,90.3
CY14,-78.1264,43.1011,705,7/31/25,59.1,72.5,85.9
CY14,-78.1264,43.1011,705,8/1/25,50.2,59.9,69.6
CY14,-78.1264,43.1011,705,8/2/25,48.8,61.3,73.9
CY14,-78.1264,43.1011,705,8/3/25,56.1,67.7,79.2
CY14,-78.1264,43.1011,705,8/4/25,57.7,70.1,82.5
CY14,-78.1264,43.1011,705,8/5/25,58.1,71.3,84.5
CY14,-78.1264,43.1011,705,8/6/25,63.2,74.8,86.4
CY14,-78.1264,43.1011,705,8/7/25,63.8,74.2,84.7
CY14,-78.1264,43.1011,705,8/8/25,63.3,73.7,84.2
CY14,-78.1264,43.1011,705,8/9/25,66.2,76.8,87.3
CY14,-78.1264,43.1011,705,8/10/25,66.9,78.9,90.8
CY14,-78.1264,43.1011,705,8/11/25,64.5,78.2,92
CY14,-78.1264,43.1011,705,8/12/25,68.6,80.8,92.9
CY14,-78.1264,43.1011,705,8/13/25,69.7,81.1,92.4
CY14,-78.1264,43.1011,705,8/14/25,65,74.6,84.3
CY14,-78.1264,43.1011,705,8/15/25,58.7,71,83.2
CY14,-78.1264,43.1011,705,8/16/25,61.5,74.1,86.7
CY14,-78.1264,43.1011,705,8/17/25,65.3,77.2,89.2
CY14,-78.1264,43.1011,705,8/18/25,52.8,65.9,78.9
CY14,-78.1264,43.1011,705,8/19/25,53.5,62.5,71.4
CY14,-78.1264,43.1011,705,8/20/25,60.3,69.1,77.9
CY14,-78.1264,43.1011,705,8/21/25,56,60.5,65.1
CY14,-78.1264,43.1011,705,8/22/25,53.9,62.1,70.4
CY14,-78.1264,43.1011,705,8/23/25,58.7,69.7,80.8
CY14,-78.1264,43.1011,705,8/24/25,63.8,73,82.2
CY14,-78.1264,43.1011,705,8/25/25,57,67.5,78
CY14,-78.1264,43.1011,705,8/26/25,54,63.2,72.5
CY14,-78.1264,43.1011,705,8/27/25,51.8,61.5,71.2
CY14,-78.1264,43.1011,705,8/28/25,53.6,62.7,71.8
CY14,-78.1264,43.1011,705,8/29/25,52.3,62.7,73.2
CY14,-78.1264,43.1011,705,8/30/25,44.9,54.5,64.2
CY14,-78.1264,43.1011,705,8/31/25,46.6,58.2,69.8
CY14,-78.1264,43.1011,705,9/1/25,47.3,60.9,74.5
CY14,-78.1264,43.1011,705,9/2/25,52.9,64.8,76.7
CY14,-78.1264,43.1011,705,9/3/25,54,66.3,78.7
CY14,-78.1264,43.1011,705,9/4/25,59.3,70.2,81.1
CY14,-78.1264,43.1011,705,9/5/25,49.4,59.6,69.7
CY14,-78.1264,43.1011,705,9/6/25,52.6,64.4,76.2
CY14,-78.1264,43.1011,705,9/7/25,53.1,60.4,67.6
CY14,-78.1264,43.1011,705,9/8/25,44.2,54.8,65.4
CY14,-78.1264,43.1011,705,9/9/25,46.5,57.2,67.8
CY14,-78.1264,43.1011,705,9/10/25,49.7,62.2,74.8
CY14,-78.1264,43.1011,705,9/11/25,50.6,63.7,76.8
CY14,-78.1264,43.1011,705,9/12/25,49.3,63.2,77.1
CY14,-78.1264,43.1011,705,9/13/25,53.3,65.2,77
CY14,-78.1264,43.1011,705,9/14/25,55.8,65,74.3
CY14,-78.1264,43.1011,705,9/15/25,52.2,64.9,77.7
CY14,-78.1264,43.1011,705,9/16/25,50.3,63.6,76.9
CY14,-78.1264,43.1011,705,9/17/25,52,65.4,78.8
CY14,-78.1264,43.1011,705,9/18/25,51.6,65.7,79.7
CY14,-78.1264,43.1011,705,9/19/25,57.5,69.5,81.4
CY14,-78.1264,43.1011,705,9/20/25,45.8,58.7,71.6
CY14,-78.1264,43.1011,705,9/21/25,47.4,58.4,69.4
CY14,-78.1264,43.1011,705,9/22/25,57.1,69.9,82.6
CY14,-78.1264,43.1011,705,9/23/25,63.4,71.2,79
CY14,-78.1264,43.1011,705,9/24/25,59.6,68.8,78.1
CY14,-78.1264,43.1011,705,9/25/25,60.9,68.8,76.8
CY14,-78.1264,43.1011,705,9/26/25,61.7,66.1,70.5
CY14,-78.1264,43.1011,705,9/27/25,57.3,65.9,74.5
CY14,-78.1264,43.1011,705,9/28/25,59,68.6,78.3
CY14,-78.1264,43.1011,705,9/29/25,46.8,62.1,77.4
CY14,-78.1264,43.1011,705,9/30/25,47.4,63.5,79.5
CY14,-78.1264,43.1011,705,10/1/25,43.6,58.2,72.7
CY14,-78.1264,43.1011,705,10/2/25,39.9,52,64
CY14,-78.1264,43.1011,705,10/3/25,41.5,56.6,71.6
CY14,-78.1264,43.1011,705,10/4/25,51.9,64.9,77.9
CY14,-78.1264,43.1011,705,10/5/25,55.4,70.1,84.9
CY14,-78.1264,43.1011,705,10/6/25,56.7,71.3,85.8
CY14,-78.1264,43.1011,705,10/7/25,60.7,72.1,83.4
CY14,-78.1264,43.1011,705,10/8/25,48.9,59.1,69.2
CY14,-78.1264,43.1011,705,10/9/25,38.6,49.2,59.8
CY14,-78.1264,43.1011,705,10/10/25,34.4,44.3,54.1
CY14,-78.1264,43.1011,705,10/11/25,39.5,52.9,66.3
CY14,-78.1264,43.1011,705,10/12/25,44.6,50,55.5
CY14,-78.1264,43.1011,705,10/13/25,49.1,58.7,68.3
CY14,-78.1264,43.1011,705,10/14/25,50.7,54.6,58.5
CY14,-78.1264,43.1011,705,10/15/25,49.8,58.9,67.9
CY14,-78.1264,43.1011,705,10/16/25,35,45.4,55.8
CY14,-78.1264,43.1011,705,10/17/25,34.9,44.9,55
CY14,-78.1264,43.1011,705,10/18/25,39.6,47.7,55.8
CY14,-78.1264,43.1011,705,10/19/25,51.2,62.9,74.7
CY14,-78.1264,43.1011,705,10/20/25,51.1,62.6,74
CY14,-78.1264,43.1011,705,10/21/25,41,49.4,57.8
CY14,-78.1264,43.1011,705,10/22/25,42.7,51.9,61.2
CY14,-78.1264,43.1011,705,10/23/25,42.5,46.7,51
CY14,-78.1264,43.1011,705,10/24/25,40.9,45.6,50.3
CY14,-78.1264,43.1011,705,10/25/25,39,45.3,51.6
CY14,-78.1264,43.1011,705,10/26/25,32,42.4,52.9
CY14,-78.1264,43.1011,705,10/27/25,29.4,40,50.7
CY14,-78.1264,43.1011,705,10/28/25,31.1,40.7,50.4
CY14,-78.1264,43.1011,705,10/29/25,30.5,41.8,53.2
CY14,-78.1264,43.1011,705,10/30/25,32.2,44,55.7
CY14,-78.1264,43.1011,705,10/31/25,40.5,43.7,46.8
CY14,-78.1264,43.1011,705,11/1/25,40.5,42.6,44.8
CY14,-78.1264,43.1011,705,11/2/25,31.8,40.8,49.9
CY14,-78.1264,43.1011,705,11/3/25,32.2,43.4,54.7
CY14,-78.1264,43.1011,705,11/4/25,39.1,45.1,51.2
CY14,-78.1264,43.1011,705,11/5/25,38.7,47.6,56.6
CY14,-78.1264,43.1011,705,11/6/25,38.4,47.4,56.5
CY14,-78.1264,43.1011,705,11/7/25,33.6,39.1,44.5
CY14,-78.1264,43.1011,705,11/8/25,37.8,47.6,57.4
CY14,-78.1264,43.1011,705,11/9/25,36.7,40.8,45
CY14,-78.1264,43.1011,705,11/10/25,27.6,32.7,37.9
CY14,-78.1264,43.1011,705,11/11/25,24.9,26.6,28.2
CY14,-78.1264,43.1011,705,11/12/25,26.1,30.7,35.3
CY14,-78.1264,43.1011,705,11/13/25,33.2,37.7,42.3
CY14,-78.1264,43.1011,705,11/14/25,35.8,39.9,44.1
CY14,-78.1264,43.1011,705,11/15/25,30.9,39,47.1
CY14,-78.1264,43.1011,705,11/16/25,32.6,44.6,56.6
CY14,-78.1264,43.1011,705,11/17/25,31.1,35.4,39.8
CY14,-78.1264,43.1011,705,11/18/25,30.8,34.6,38.3
CY14,-78.1264,43.1011,705,11/19/25,24.4,33.5,42.6
CY14,-78.1264,43.1011,705,11/20/25,24.3,33.5,42.8
CY14,-78.1264,43.1011,705,11/21/25,27.5,37.4,47.2
CY14,-78.1264,43.1011,705,11/22/25,36.6,42.9,49.2
CY14,-78.1264,43.1011,705,11/23/25,28.4,35.9,43.4
CY14,-78.1264,43.1011,705,11/24/25,31.5,39.1,46.7
CY14,-78.1264,43.1011,705,11/25/25,32.1,40.3,48.6
CY14,-78.1264,43.1011,705,11/26/25,43,47.8,52.6
CY14,-78.1264,43.1011,705,11/27/25,30.7,43.8,56.9
CY14,-78.1264,43.1011,705,11/28/25,29.6,33.3,36.9
CY14,-78.1264,43.1011,705,11/29/25,26.6,30.4,34.2
CY14,-78.1264,43.1011,705,11/30/25,26.5,29.9,33.3
CY14,-78.1264,43.1011,705,12/1/25,24.8,32.4,40.1
CY14,-78.1264,43.1011,705,12/2/25,22.1,24.6,27.1
CY14,-78.1264,43.1011,705,12/3/25,19,24.9,30.7
CY14,-78.1264,43.1011,705,12/4/25,22.2,27.8,33.3
CY14,-78.1264,43.1011,705,12/5/25,3.1,15.5,28
CY14,-78.1264,43.1011,705,12/6/25,6.3,17.8,29.3
CY14,-78.1264,43.1011,705,12/7/25,27.9,30.2,32.5
CY14,-78.1264,43.1011,705,12/8/25,4.3,17.6,30.8
CY14,-78.1264,43.1011,705,12/9/25,2.7,12.4,22
CY14,-78.1264,43.1011,705,12/10/25,8.2,22,35.8
CY14,-78.1264,43.1011,705,12/11/25,18.7,27.9,37
CY14,-78.1264,43.1011,705,12/12/25,14.3,18.4,22.5
CY14,-78.1264,43.1011,705,12/13/25,17,23.1,29.3
CY14,-78.1264,43.1011,705,12/14/25,11.7,20.7,29.8
CY14,-78.1264,43.1011,705,12/15/25,11,15,19
CY14,-78.1264,43.1011,705,12/16/25,16.3,21,25.6
CY14,-78.1264,43.1011,705,12/17/25,19.7,30,40.3
CY14,-78.1264,43.1011,705,12/18/25,29.3,35.6,41.9
CY14,-78.1264,43.1011,705,12/19/25,30.1,42,54
CY14,-78.1264,43.1011,705,12/20/25,23.4,31.3,39.3
CY14,-78.1264,43.1011,705,12/21/25,23.9,34.5,45.1
CY14,-78.1264,43.1011,705,12/22/25,21.1,23.8,26.5
CY14,-78.1264,43.1011,705,12/23/25,20.8,29.6,38.3
CY14,-78.1264,43.1011,705,12/24/25,31.4,35.7,39.9
CY14,-78.1264,43.1011,705,12/25/25,29.6,33.5,37.5
CY14,-78.1264,43.1011,705,12/26/25,17.7,27.1,36.5
CY14,-78.1264,43.1011,705,12/27/25,17.1,22.7,28.4
CY14,-78.1264,43.1011,705,12/28/25,19.6,21,22.4
CY14,-78.1264,43.1011,705,12/29/25,20.4,36.7,53
CY14,-78.1264,43.1011,705,12/30/25,18.9,30.4,41.9
CY14,-78.1264,43.1011,705,12/31/25,19.3,21.2,23.1
,,,,,,,
CY 15,-78.1192,43.101,676,1/1/25,35.5,40.4,45.3
CY 15,-78.1192,43.101,676,1/2/25,31.3,34.2,37.1
CY 15,-78.1192,43.101,676,1/3/25,25.2,28.8,32.4
CY 15,-78.1192,43.101,676,1/4/25,21.6,26.2,30.9
CY 15,-78.1192,43.101,676,1/5/25,19.1,22.2,25.3
CY 15,-78.1192,43.101,676,1/6/25,19.3,23,26.7
CY 15,-78.1192,43.101,676,1/7/25,14.7,17.6,20.6
CY 15,-78.1192,43.101,676,1/8/25,14.6,18.7,22.7
CY 15,-78.1192,43.101,676,1/9/25,12.9,15.4,17.9
CY 15,-78.1192,43.101,676,1/10/25,12.3,17.2,22.1
CY 15,-78.1192,43.101,676,1/11/25,13.8,20.6,27.4
CY 15,-78.1192,43.101,676,1/12/25,18.5,23.7,28.9
CY 15,-78.1192,43.101,676,1/13/25,24.1,29.2,34.4
CY 15,-78.1192,43.101,676,1/14/25,16.5,25,33.5
CY 15,-78.1192,43.101,676,1/15/25,14.4,18.3,22.2
CY 15,-78.1192,43.101,676,1/16/25,15.2,20.1,25
CY 15,-78.1192,43.101,676,1/17/25,17.9,24,30
CY 15,-78.1192,43.101,676,1/18/25,29.1,34.8,40.4
CY 15,-78.1192,43.101,676,1/19/25,18.7,29.2,39.7
CY 15,-78.1192,43.101,676,1/20/25,11.5,16.3,21
CY 15,-78.1192,43.101,676,1/21/25,1.7,7.8,13.9
CY 15,-78.1192,43.101,676,1/22/25,-4.2,4.3,12.8
CY 15,-78.1192,43.101,676,1/23/25,-4.6,6.2,17
CY 15,-78.1192,43.101,676,1/24/25,15.8,20.4,25.1
CY 15,-78.1192,43.101,676,1/25/25,12.1,18.2,24.4
CY 15,-78.1192,43.101,676,1/26/25,14.1,23,32
CY 15,-78.1192,43.101,676,1/27/25,23.2,27.6,32
CY 15,-78.1192,43.101,676,1/28/25,17.7,25.4,33.1
CY 15,-78.1192,43.101,676,1/29/25,15.2,26.4,37.5
CY 15,-78.1192,43.101,676,1/30/25,15.8,25.8,35.9
CY 15,-78.1192,43.101,676,1/31/25,15.2,27.9,40.6
CY 15,-78.1192,43.101,676,2/1/25,11,24.8,38.5
CY 15,-78.1192,43.101,676,2/2/25,0.8,7.9,14.9
CY 15,-78.1192,43.101,676,2/3/25,10.6,21.3,32
CY 15,-78.1192,43.101,676,2/4/25,27.4,34.3,41.2
CY 15,-78.1192,43.101,676,2/5/25,17.5,24.2,30.9
CY 15,-78.1192,43.101,676,2/6/25,12.4,19.4,26.4
CY 15,-78.1192,43.101,676,2/7/25,20.5,28.3,36.1
CY 15,-78.1192,43.101,676,2/8/25,15.6,20.2,24.7
CY 15,-78.1192,43.101,676,2/9/25,19.9,24.7,29.5
CY 15,-78.1192,43.101,676,2/10/25,19.5,24.9,30.2
CY 15,-78.1192,43.101,676,2/11/25,13,19.8,26.5
CY 15,-78.1192,43.101,676,2/12/25,14,22.2,30.4
CY 15,-78.1192,43.101,676,2/13/25,20.9,29,37.2
CY 15,-78.1192,43.101,676,2/14/25,17.9,28.1,38.2
CY 15,-78.1192,43.101,676,2/15/25,17.1,20.9,24.6
CY 15,-78.1192,43.101,676,2/16/25,21,25.6,30.1
CY 15,-78.1192,43.101,676,2/17/25,16.5,22.8,29.2
CY 15,-78.1192,43.101,676,2/18/25,7.2,13.3,19.4
CY 15,-78.1192,43.101,676,2/19/25,7.6,12.8,18
CY 15,-78.1192,43.101,676,2/20/25,14,17,20.1
CY 15,-78.1192,43.101,676,2/21/25,13.7,15.9,18.2
CY 15,-78.1192,43.101,676,2/22/25,13.2,17.4,21.6
CY 15,-78.1192,43.101,676,2/23/25,21.1,27.7,34.2
CY 15,-78.1192,43.101,676,2/24/25,27.4,30.3,33.2
CY 15,-78.1192,43.101,676,2/25/25,33,41.9,50.8
CY 15,-78.1192,43.101,676,2/26/25,31.7,37.7,43.8
CY 15,-78.1192,43.101,676,2/27/25,31.6,36.8,41.9
CY 15,-78.1192,43.101,676,2/28/25,25.5,32.8,40
CY 15,-78.1192,43.101,676,3/1/25,26,35.7,45.5
CY 15,-78.1192,43.101,676,3/2/25,7.2,17.3,27.3
CY 15,-78.1192,43.101,676,3/3/25,7.4,14.1,20.8
CY 15,-78.1192,43.101,676,3/4/25,18.7,27.7,36.6
CY 15,-78.1192,43.101,676,3/5/25,35.6,45.7,55.8
CY 15,-78.1192,43.101,676,3/6/25,33.8,46.2,58.5
CY 15,-78.1192,43.101,676,3/7/25,26.9,30.3,33.7
CY 15,-78.1192,43.101,676,3/8/25,23.9,30,36.1
CY 15,-78.1192,43.101,676,3/9/25,23.9,28.5,33.2
CY 15,-78.1192,43.101,676,3/10/25,31.1,38.8,46.4
CY 15,-78.1192,43.101,676,3/11/25,37.1,47.6,58.1
CY 15,-78.1192,43.101,676,3/12/25,24.4,42.3,60.3
CY 15,-78.1192,43.101,676,3/13/25,25.8,30.8,35.7
CY 15,-78.1192,43.101,676,3/14/25,27.4,41.1,54.7
CY 15,-78.1192,43.101,676,3/15/25,30.7,49,67.4
CY 15,-78.1192,43.101,676,3/16/25,52,57.9,63.7
CY 15,-78.1192,43.101,676,3/17/25,32,52.1,72.2
CY 15,-78.1192,43.101,676,3/18/25,27.2,32.2,37.1
CY 15,-78.1192,43.101,676,3/19/25,30.2,47.3,64.4
CY 15,-78.1192,43.101,676,3/20/25,50.5,63,75.4
CY 15,-78.1192,43.101,676,3/21/25,26.7,42.3,57.9
CY 15,-78.1192,43.101,676,3/22/25,27.9,36.5,45
CY 15,-78.1192,43.101,676,3/23/25,22,36.4,50.8
CY 15,-78.1192,43.101,676,3/24/25,23.4,34.8,46.2
CY 15,-78.1192,43.101,676,3/25/25,34.2,42.4,50.5
CY 15,-78.1192,43.101,676,3/26/25,28.5,33.5,38.5
CY 15,-78.1192,43.101,676,3/27/25,23.3,29.5,35.6
CY 15,-78.1192,43.101,676,3/28/25,26.7,37.1,47.6
CY 15,-78.1192,43.101,676,3/29/25,33.3,42.8,52.2
CY 15,-78.1192,43.101,676,3/30/25,31.1,35.3,39.5
CY 15,-78.1192,43.101,676,3/31/25,37.3,50.8,64.3
CY 15,-78.1192,43.101,676,4/1/25,31.7,45.6,59.5
CY 15,-78.1192,43.101,676,4/2/25,27.8,32.9,38
CY 15,-78.1192,43.101,676,4/3/25,29.4,43.9,58.5
CY 15,-78.1192,43.101,676,4/4/25,37.1,52.7,68.3
CY 15,-78.1192,43.101,676,4/5/25,38.2,44.8,51.4
CY 15,-78.1192,43.101,676,4/6/25,36,49.6,63.1
CY 15,-78.1192,43.101,676,4/7/25,29.6,35.5,41.4
CY 15,-78.1192,43.101,676,4/8/25,21.9,36.3,50.8
CY 15,-78.1192,43.101,676,4/9/25,20.8,26.7,32.6
