,id,container_number,project,seed_type,number_seeds,scm_seeds,other_seeds,total_scm_maggots,total_scm_pupae,number_wireworm,phorid_seeds,total_phorid_maggots,total_phorid_pupae,notes,container_type,collection_date,record_id,field_id_x,previous_crop,cover_crop,manure,ny_soils_0,ny_soils_01,muid,hsg,hsgint,muserial,hsga,hsgb,hsgc,hsgd,hsgw,one_week,two_weeks,rain_inches_one_week,min_temp_f_one_week,ave_temp_f_one_week,max_temp_f_one_week,rain_inches_two_weeks,min_temp_f_two_weeks,ave_temp_f_two_weeks,max_temp_f_two_weeks,week,last_week,field_id_y,planting_date,start_week
257,3459,4924,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-31,SMI_CAN,SMI_CAN,Silage Corn,No,Yes,1511.0,5436.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-05-24,2023-05-17,0.0025,40.4875,56.875,73.225,0.007333333333333333,39.093333333333334,54.06666666666667,69.03333333333333,22,21,,,
258,3462,4925,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-31,SMI_JOH_2,SMI_JOH_2,Wheat,Yes,No,1477.0,5478.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-05-24,2023-05-17,0.01375,47.25,61.387499999999996,75.5125,0.022000000000000002,45.54,58.733333333333334,71.91333333333334,22,21,,,
259,3600,5009,R,Corn,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-31,WIS_COO_2,WIS_COO_2,Silage Corn,No,No,2914.0,4436.0,NY149,A,1.0,6816.0,71.0,12.0,11.0,6.0,0.0,2023-05-24,2023-05-17,0.0075,42.7875,58.1875,73.6,0.05466666666666667,42.34666666666667,56.31333333333334,70.30666666666666,22,21,,,
260,3603,5013,R,Corn,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-31,WIS_KEN,WIS_KEN,Grain Corn,Yes,No,2904.0,5799.0,NY062,C,3.0,6734.0,6.0,0.0,90.0,4.0,0.0,2023-05-24,2023-05-17,0.0,45.025,60.8625,76.725,0.038,44.67333333333333,58.99333333333333,73.32,22,21,,,
261,3609,4916,R,Corn,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-30,SMI_HOL,SMI_HOL,Grain Corn,No,No,1779.0,5454.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-05-23,2023-05-16,0.0025,45.8375,61.2375,76.65,0.004666666666666667,45.626666666666665,59.166666666666664,72.68666666666667,22,21,SMI_HOL,2023-05-24,2023-05-17
262,3612,4928,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-31,SMI_DUR,SMI_DUR,Silage Corn,Yes,Yes,1488.0,5493.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-05-24,2023-05-17,0.015,48.175,61.925,75.675,0.024666666666666667,46.346666666666664,59.28666666666666,72.22666666666667,22,21,,,
263,3825,4549,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-26,SMI_LAT,SMI_LAT,Silage Corn,Yes,Yes,2103.0,4062.0,NY125,B,2.0,6792.0,15.0,56.0,29.0,0.0,0.0,2023-05-19,2023-05-12,0.011250000000000001,40.9,55.5375,70.225,0.006000000000000001,38.68666666666666,54.39333333333333,70.13333333333334,21,20,SMI_LAT,2023-05-17,2023-05-10
264,3927,4802,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-26,MIL_YOD,MIL_YOD,Soybean,Yes,Yes,1559.0,5483.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-05-19,2023-05-12,0.0325,41.8375,54.6,67.33749999999999,0.017333333333333333,40.17333333333333,53.55333333333333,66.94,21,20,,,
265,3945,4799,R,Corn,10.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-26,MIL_MCC,MIL_MCC,Soybean,No,Yes,1596.0,5481.0,NY012,B,2.0,6685.0,0.0,88.0,9.0,3.0,0.0,2023-05-19,2023-05-12,0.025,42.5375,55.1375,67.775,0.013333333333333334,40.580000000000005,54.00666666666667,67.44,21,20,,,
266,4239,4922,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-30,SMI_MCC,SMI_MCC,Soybean,No,No,1401.0,3769.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-05-23,2023-05-16,0.0025,41.2625,56.5625,71.8375,0.014000000000000002,39.93333333333333,54.086666666666666,68.24,22,21,SMI_MCC,2023-05-15,2023-05-08
267,4290,4933,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-30,SMI_DOU,SMI_DOU,Soybean,No,Yes,1349.0,3760.0,NY007,C,3.0,6681.0,0.0,40.0,48.0,12.0,0.0,2023-05-23,2023-05-16,0.00125,44.0375,59.550000000000004,75.05,0.008666666666666666,43.026666666666664,57.120000000000005,71.22666666666667,22,21,SMI_DOU,2023-05-10,2023-05-03
268,4329,5008,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-02,WIS_MEG,WIS_MEG,Sweet Corn,No,No,2850.0,5739.0,NY149,A,1.0,6816.0,71.0,12.0,11.0,6.0,0.0,2023-05-26,2023-05-19,0.0,46.4375,62.9375,79.4875,0.04066666666666667,45.519999999999996,60.559999999999995,75.61999999999999,22,21,,,
269,4359,4548,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-26,SMI_LAT,SMI_LAT,Silage Corn,Yes,Yes,2103.0,4062.0,NY125,B,2.0,6792.0,15.0,56.0,29.0,0.0,0.0,2023-05-19,2023-05-12,0.011250000000000001,40.9,55.5375,70.225,0.006000000000000001,38.68666666666666,54.39333333333333,70.13333333333334,21,20,SMI_LAT,2023-05-17,2023-05-10
270,4677,4783,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-02,DIP_CUR,DIP_CUR,Silage Corn,Yes,No,2085.0,5669.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-05-26,2023-05-19,0.0,46.1,60.9625,75.825,0.006,44.89333333333333,58.526666666666664,72.2,22,21,DIP_CUR,2023-05-19,2023-05-12
271,4686,4552,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-26,GAB_STE,GAB_STE,Silage Corn,No,Yes,1376.0,5311.0,NY084,A,1.0,6752.0,62.0,23.0,13.0,2.0,0.0,2023-05-19,2023-05-12,0.04625,43.9375,57.5,71.05,0.027333333333333334,43.486666666666665,57.68,71.89333333333335,21,20,GAB_STE,2023-05-23,2023-05-16
272,4689,4827,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-31,STA_HEM,STA_HEM,Silage Corn,Yes,Yes,1686.0,5631.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-05-24,2023-05-17,0.00375,46.65,59.8125,72.975,0.06266666666666668,45.12,57.28,69.44666666666667,22,21,STA_HEM,2023-05-15,2023-05-08
273,4710,4785,R,Corn,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-26,STA_SWE,STA_SWE,Silage Corn,Yes,,1807.0,5694.0,NY093,B,2.0,6761.0,5.0,59.0,2.0,34.0,0.0,2023-05-19,2023-05-12,0.09625,43.7375,55.1875,66.6375,0.051333333333333335,43.306666666666665,55.04,66.76,21,20,,,
274,4716,4908,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-31,SMI_HOF,SMI_HOF,Silage Corn,Yes,No,2224.0,4108.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-05-24,2023-05-17,0.0,42.7625,59.5,76.2625,0.0033333333333333335,41.2,56.626666666666665,72.05333333333333,22,21,SMI_HOF,2023-05-18,2023-05-11
275,4725,5012,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-31,WIS_COO,WIS_COO,Silage Corn Strip Cropped With Alfalfa,No,Yes,,,,,,,,,,,,2023-05-24,2023-05-17,0.00375,43.05,58.25,73.4625,0.05266666666666667,42.42666666666666,56.21333333333334,70.01333333333334,22,21,,,
276,4734,4910,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-30,SMI_COB,SMI_COB,Silage Corn,Yes,No,2029.0,3921.0,NY099,A,1.0,6767.0,54.0,28.0,6.0,12.0,0.0,2023-05-23,2023-05-16,0.02,42.3375,58.45,74.525,0.012,41.586666666666666,56.04666666666667,70.49333333333334,22,21,SMI_COB,2023-05-13,2023-05-06
277,5013,5108,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-13,STA_WIL,STA_WIL,Silage Corn,Yes,No,1515.0,5592.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-06-06,2023-05-30,0.29625,53.9,62.0625,70.2125,0.158,53.92666666666666,64.22,74.50666666666666,24,23,STA_WIL,2023-05-30,2023-05-23
278,5019,5111,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-14,SMI_HOF,SMI_HOF,Silage Corn,Yes,No,2224.0,4108.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-06-07,2023-05-31,0.1725,48.3375,58.925,69.55,0.09466666666666666,48.18,61.373333333333335,74.59333333333333,24,23,SMI_HOF,2023-05-18,2023-05-11
279,5037,5118,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-12,SMI_HOL,SMI_HOL,Grain Corn,No,No,1779.0,5454.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-06-05,2023-05-29,0.04125,49.65,59.825,70.0,0.030000000000000002,51.07333333333334,63.84666666666667,76.63333333333334,24,23,SMI_HOL,2023-05-24,2023-05-17
280,5046,5096,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-09,MIL_YOD,MIL_YOD,Soybean,Yes,Yes,1559.0,5483.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-06-02,2023-05-26,0.04125,46.525,58.925,71.2875,0.022000000000000002,45.82666666666667,59.62,73.37333333333332,23,22,,,
281,5067,5099,R,Corn,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-09,MIL_CHA,MIL_CHA,Silage Corn,No,Yes,1559.0,5483.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-06-02,2023-05-26,0.06625,47.525,59.65,71.7625,0.035333333333333335,46.980000000000004,60.4,73.82666666666665,23,22,,,
282,5070,5104,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-13,STA_COL,STA_COL,Silage Corn,Yes,Yes,1264.0,5575.0,NY138,C,3.0,6805.0,0.0,11.0,63.0,26.0,0.0,2023-06-06,2023-05-30,0.11750000000000001,53.125,61.4375,69.7375,0.06266666666666668,53.019999999999996,63.46,73.89333333333335,24,23,STA_COL,2023-05-30,2023-05-23
283,5085,5100,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-09,MIL_MCC,MIL_MCC,Soybean,No,Yes,1596.0,5481.0,NY012,B,2.0,6685.0,0.0,88.0,9.0,3.0,0.0,2023-06-02,2023-05-26,0.0775,45.5375,58.8125,72.1,0.04133333333333333,45.14,59.61333333333334,74.11333333333333,23,22,,,
284,5097,5114,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-12,SMI_KEL,SMI_KEL,Silage Corn,Yes,Yes,1659.0,5444.0,NY007,C,3.0,6681.0,0.0,40.0,48.0,12.0,0.0,2023-06-05,2023-05-29,0.03,48.075,58.5875,69.0875,0.068,49.49333333333333,62.82,76.16666666666667,24,23,,,
285,5103,5116,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-13,SMI_JOH_2,SMI_JOH_2,Wheat,Yes,No,1477.0,5478.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-06-06,2023-05-30,0.18875,51.2625,60.95,70.575,0.10066666666666667,52.373333333333335,64.44,76.48,24,23,,,
286,5184,5033,R,Corn,10.0,0.0,3.0,0.0,0,0.0,0.0,0.0,1.0,,deli cup,2023-06-06,DIP_FLE,DIP_FLE,Silage Corn,Yes,No,2190.0,4201.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-05-30,2023-05-23,0.00625,52.2875,65.9875,79.6875,0.0033333333333333335,47.64666666666667,61.55333333333333,75.46666666666667,23,22,DIP_FLE,2023-05-23,2023-05-16
287,5433,5110,R,Corn,10.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,,deli cup,2023-06-12,SMI_CAN,SMI_CAN,Silage Corn,No,Yes,1511.0,5436.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-06-05,2023-05-29,0.05375,44.0,54.325,64.6625,0.06533333333333334,45.28666666666666,58.75333333333333,72.24,24,23,,,
