field_id,date,ppt_in,tmin_f,tmean_f,tmax_f,tdmean_f,vpdmin_hPa,vpdmax_hPa
POV_DUN,12/21/23,0,16.7,25.9,35.2,23,0.36,3.05
POV_DUN,12/22/23,0,14.4,22.6,30.9,15.1,0.36,2.59
POV_DUN,12/23/23,0,15.9,25.8,35.7,22,0.4,3.01
POV_DUN,12/24/23,0.07,33.4,36.4,39.3,30.7,0.44,2.87
POV_DUN,12/25/23,0,36.2,39.4,42.6,37.4,0.25,1.49
POV_DUN,12/26/23,0,36,43.9,51.8,36.9,0.64,4.55
POV_DUN,12/27/23,0.31,37,42.3,47.6,42.3,0.26,2.21
POV_DUN,12/28/23,0.35,42.2,46.4,50.5,45.2,0.25,1.66
POV_DUN,12/29/23,0.23,41.3,45.8,50.4,44.6,0.22,1.38
POV_DUN,12/30/23,0.09,32.6,38.3,43.9,34.3,0.29,2.57
POV_DUN,12/31/23,0.03,30.3,33.4,36.4,28.1,0.27,1.81
,,,,,,,,
DIP_FLE,1/1/23,0.02,37.1,44.6,52.1,43.6,0.09,3.02
DIP_FLE,1/2/23,0,37.1,39.8,42.5,34.1,0.8,2.99
DIP_FLE,1/3/23,0,31.8,39.8,47.9,35,0.16,4
DIP_FLE,1/4/23,0.46,38.1,44,49.9,44.8,0.08,1.09
DIP_FLE,1/5/23,0.26,37.5,46.8,56.2,47,0.08,3.23
DIP_FLE,1/6/23,0,33.4,41.4,49.5,33.6,0.22,5.54
DIP_FLE,1/7/23,0.07,33,35.2,37.3,30.2,0.19,2.01
DIP_FLE,1/8/23,0.04,25,30.3,35.5,26.5,0.2,1.64
DIP_FLE,1/9/23,0,23.4,29.4,35.3,22.4,0.33,2.82
DIP_FLE,1/10/23,0,27.2,33,38.8,25.5,0.39,3.68
DIP_FLE,1/11/23,0,22.2,26.9,31.6,24.3,0.31,1.26
DIP_FLE,1/12/23,0.01,23.6,31,38.4,26.8,0.53,2.82
DIP_FLE,1/13/23,0.77,31.8,37.8,43.7,37.9,0.03,1.37
DIP_FLE,1/14/23,0.04,19.4,25.8,32.2,23.5,0.06,0.82
DIP_FLE,1/15/23,0.01,17.2,19.2,21.3,16.2,0.36,0.67
DIP_FLE,1/16/23,0,18,21.3,24.7,17.5,0.26,0.87
DIP_FLE,1/17/23,0,18.4,26.5,34.7,18.2,0.33,3.05
DIP_FLE,1/18/23,0.1,28.6,34.9,41.3,33.1,0.19,1.9
DIP_FLE,1/19/23,0.04,33.4,36.6,39.9,33.8,0.21,1.76
DIP_FLE,1/20/23,0.67,32.9,36.6,40.3,35.3,0.07,1.6
DIP_FLE,1/21/23,0.24,28.4,32.8,37.3,29.9,0.12,1.24
DIP_FLE,1/22/23,0,28.3,29.9,31.5,24.6,0.49,1.63
DIP_FLE,1/23/23,0.38,29.6,32.7,35.7,28.7,0.04,2.3
DIP_FLE,1/24/23,0.02,27.4,29.3,31.3,25.8,0.08,1.48
DIP_FLE,1/25/23,0,22.3,27.6,32.9,23.1,0.49,1.93
DIP_FLE,1/26/23,0.22,26.5,32.5,38.5,30.1,0.12,2.13
DIP_FLE,1/27/23,0.03,23.4,29.7,35.9,23.3,0.32,2.46
DIP_FLE,1/28/23,0,26.5,31.4,36.4,20.3,0.61,3.25
DIP_FLE,1/29/23,0,26,34.2,42.3,23.1,0.61,5.23
DIP_FLE,1/30/23,0.02,26.3,34.8,43.2,30.2,0.15,3.6
DIP_FLE,1/31/23,0.08,20.2,25.1,30,24.6,0.19,0.88
DIP_FLE,2/1/23,0,10.5,17.1,23.6,10.8,0.33,1.84
DIP_FLE,2/2/23,0,11.4,18.9,26.3,8.8,0.49,2.47
DIP_FLE,2/3/23,0.04,6.2,21.5,36.8,10.9,0.25,4.98
DIP_FLE,2/4/23,0.01,-9.4,0.2,9.7,-7.2,0.2,1.04
DIP_FLE,2/5/23,0,-6.5,10.1,26.6,1.7,0.25,2.48
DIP_FLE,2/6/23,0.04,27.4,35.8,44.3,25.4,0.39,5.56
DIP_FLE,2/7/23,0,20.4,27.5,34.6,23.2,0.31,1.37
DIP_FLE,2/8/23,0,22.9,33.1,43.2,28.8,0.54,4.59
DIP_FLE,2/9/23,0.01,28.3,36.1,44,26.5,0.7,4.82
DIP_FLE,2/10/23,0.17,35.2,43.3,51.4,39.5,0.48,3.18
DIP_FLE,2/11/23,0,26.2,34.3,42.4,27.2,0.43,2.97
DIP_FLE,2/12/23,0,24.3,29.7,35.1,20.3,0.74,3.15
DIP_FLE,2/13/23,0,23,36,48.9,20.4,0.57,8.61
DIP_FLE,2/14/23,0,24.1,38.1,52,25,0.43,9.45
DIP_FLE,2/15/23,0,27.7,39,50.2,24.2,0.51,8.54
DIP_FLE,2/16/23,0,36.3,52.1,67.8,35.3,1,15.88
DIP_FLE,2/17/23,0.03,33.7,43.7,53.8,39.8,0.36,4.18
DIP_FLE,2/18/23,0.03,16,27.7,39.4,19.9,0.22,1.21
DIP_FLE,2/19/23,0,16.7,30,43.3,17.9,0.55,6.5
DIP_FLE,2/20/23,0,32.1,40.2,48.3,22.9,2.3,7.7
DIP_FLE,2/21/23,0,25.3,37,48.8,27,0.34,6.3
DIP_FLE,2/22/23,0.03,26.1,35.7,45.3,25.4,0.51,5.07
DIP_FLE,2/23/23,0.42,27.9,31.2,34.5,28.2,0.09,2.08
DIP_FLE,2/24/23,0.07,24.2,30.8,37.4,31.3,0.05,1.24
DIP_FLE,2/25/23,0.03,13.3,18.9,24.5,12.9,0.33,1.41
DIP_FLE,2/26/23,0.05,14.7,21.6,28.6,18.3,0.18,1.51
DIP_FLE,2/27/23,0,22.8,32.4,42,21.6,0.66,5.08
DIP_FLE,2/28/23,0.3,22.7,31,39.3,23.4,0.24,4.95
DIP_FLE,3/1/23,0.09,24.2,30.2,36.2,26.5,0.33,1.96
DIP_FLE,3/2/23,0.01,27.1,35,43,29.8,0.46,4
DIP_FLE,3/3/23,0,25,31.9,38.8,28.9,0.24,2.2
DIP_FLE,3/4/23,0.48,27,34.1,41.2,28,0.1,4.85
DIP_FLE,3/5/23,0.02,29.9,33.3,36.7,30,0.16,1.35
DIP_FLE,3/6/23,0,29.3,34.1,38.8,31.2,0.35,1.92
DIP_FLE,3/7/23,0,26.9,33.4,39.9,21.8,0.51,4.56
DIP_FLE,3/8/23,0,25.2,28.6,32.1,20.1,0.62,2.6
DIP_FLE,3/9/23,0,23.1,26.5,29.9,21.6,0.39,1.59
DIP_FLE,3/10/23,0,21,26.5,31.9,22,0.33,1.63
DIP_FLE,3/11/23,0.31,23.5,30.1,36.7,28,0.09,2.79
DIP_FLE,3/12/23,0,18,23.5,29.1,21.5,0.22,1.23
DIP_FLE,3/13/23,0.03,21.6,29.1,36.7,26.3,0.35,2.92
DIP_FLE,3/14/23,0.19,27.5,32.5,37.6,30.2,0.09,1.49
DIP_FLE,3/15/23,0.24,23.6,25.9,28.2,22.8,0.34,1.26
DIP_FLE,3/16/23,0,20,27.3,34.5,15,0.79,4.05
DIP_FLE,3/17/23,0.18,28.9,40.5,52.1,24.4,0.41,9.57
DIP_FLE,3/18/23,0.4,32.2,39.5,46.9,34.8,0.26,2.61
DIP_FLE,3/19/23,0,20.2,29.8,39.4,18.1,0.56,4.36
DIP_FLE,3/20/23,0,20.1,25.8,31.4,13.8,0.97,3.27
DIP_FLE,3/21/23,0,26.2,37.7,49.1,15.9,1.32,9.6
DIP_FLE,3/22/23,0,30.2,43.2,56.1,25.5,0.78,10.71
DIP_FLE,3/23/23,0.02,34.2,46.9,59.6,30.1,1.6,13.18
DIP_FLE,3/24/23,0.2,31,43.8,56.5,39.1,0.26,4.59
DIP_FLE,3/25/23,0.01,28.6,36.4,44.1,27,0.62,4.74
DIP_FLE,3/26/23,0.35,34.3,39.2,44.1,34.1,0.25,3.24
DIP_FLE,3/27/23,0,28.4,40.3,52.3,23.4,0.86,9.77
DIP_FLE,3/28/23,0.19,30.8,39,47.2,31.7,0.1,5.99
DIP_FLE,3/29/23,0,26.9,35.5,44.2,28.7,0.28,4.47
DIP_FLE,3/30/23,0.08,21.9,36.8,51.7,21.8,0.25,8.93
DIP_FLE,3/31/23,0,22.7,29.4,36.1,18.4,0.74,3.97
DIP_FLE,4/1/23,0.48,34,43.5,53,38.6,0.33,4.77
DIP_FLE,4/2/23,0.06,24.7,47.2,69.8,33.1,0.41,19.43
DIP_FLE,4/3/23,0,24.8,30.7,36.6,14,1.44,4.86
DIP_FLE,4/4/23,0.34,35.8,49.8,63.8,35.1,0.19,13.91
DIP_FLE,4/5/23,0,39.7,50.5,61.2,43.1,0.14,7.78
DIP_FLE,4/6/23,0.73,47.6,59.4,71.2,56.1,0.08,10.85
DIP_FLE,4/7/23,0,36.6,48.5,60.3,32.7,2.25,7.89
DIP_FLE,4/8/23,0,25.2,33.4,41.6,21.6,0.76,4.94
DIP_FLE,4/9/23,0,25.1,36,46.8,19.9,0.67,7.53
DIP_FLE,4/10/23,0,28.5,40.4,52.4,22.4,0.88,9.74
DIP_FLE,4/11/23,0,39.2,51.8,64.4,24.9,2.94,17.08
DIP_FLE,4/12/23,0,46.9,58.2,69.6,35.7,4.91,18.07
DIP_FLE,4/13/23,0,52.7,65.1,77.5,43.6,4.87,22.1
DIP_FLE,4/14/23,0,49.3,66.9,84.6,45,2.28,30.04
DIP_FLE,4/15/23,0,52.2,68,83.8,44.2,2.75,30.84
DIP_FLE,4/16/23,0,54,67.6,81.2,53.5,0.8,22.69
DIP_FLE,4/17/23,0.49,43.7,61.2,78.7,52.1,0.18,20.07
DIP_FLE,4/18/23,0.07,37.8,46.3,54.8,35.4,0.79,7.54
DIP_FLE,4/19/23,0.07,34.1,38.5,43,30.2,0.69,3.92
DIP_FLE,4/20/23,0,34.3,40.6,46.9,30.5,0.85,5.06
DIP_FLE,4/21/23,0,38.1,50.9,63.7,38.6,1.84,12.05
DIP_FLE,4/22/23,0.13,50.8,67.8,84.9,48.5,0.8,31.88
DIP_FLE,4/23/23,0.31,43.1,57.9,72.6,47.6,0.21,16.75
DIP_FLE,4/24/23,0.09,34.7,43.8,53,36.7,0.41,5.49
DIP_FLE,4/25/23,0.02,31.7,40.3,48.9,34.4,0.16,5.39
DIP_FLE,4/26/23,0,33.8,42,50.3,30.5,0.75,7.38
DIP_FLE,4/27/23,0.03,34.7,42.9,51.1,36.1,0.36,5.76
DIP_FLE,4/28/23,0,40.7,50.2,59.7,35.8,0.76,11.32
DIP_FLE,4/29/23,0.29,42.9,51.1,59.3,40.4,0.53,8.5
DIP_FLE,4/30/23,0.07,43,48.1,53.2,47.4,0.24,2.59
DIP_FLE,5/1/23,1.4,41.7,48.4,55,47.7,0.16,1.65
DIP_FLE,5/2/23,0.16,38,45.2,52.5,37.7,0.55,6.26
DIP_FLE,5/3/23,0.22,37.3,43.5,49.8,36.6,0.26,5.61
DIP_FLE,5/4/23,0.08,37.8,42,46.2,38.8,0.22,2.87
DIP_FLE,5/5/23,0.03,40,46.3,52.6,41.5,0.2,4.24
DIP_FLE,5/6/23,0,36.4,47.3,58.2,40,0.22,7.99
DIP_FLE,5/7/23,0,40.1,52.5,65,39.3,1.08,13.15
DIP_FLE,5/8/23,0.15,45.1,58.7,72.3,46.1,0.2,18.81
DIP_FLE,5/9/23,0,38.8,51.2,63.6,39,0.79,12.85
DIP_FLE,5/10/23,0,36.3,47.7,59.1,32.7,0.88,11.46
DIP_FLE,5/11/23,0,42.1,54.6,67.1,38.4,1.13,15.27
DIP_FLE,5/12/23,0,49.7,62.5,75.3,46.5,1.77,19.04
DIP_FLE,5/13/23,0,53.1,66.9,80.8,48.4,2.76,24.67
DIP_FLE,5/14/23,0,41.8,56.3,70.7,39.7,1.36,17.82
DIP_FLE,5/15/23,0,36,46.3,56.7,35,0.66,8.77
DIP_FLE,5/16/23,0,42.3,56.2,70,34,2.34,18.72
DIP_FLE,5/17/23,0,37.2,55.6,73.9,35.2,1.59,22.64
DIP_FLE,5/18/23,0,28.5,37.8,47.1,25.9,0.65,6.64
DIP_FLE,5/19/23,0,38.1,51.7,65.3,31.9,2.55,16.43
DIP_FLE,5/20/23,0,53.4,62.7,72.1,48.4,4.08,14.84
DIP_FLE,5/21/23,0.25,48.2,58.5,68.8,50.2,0.33,10.98
DIP_FLE,5/22/23,0,44.6,57.4,70.3,47.8,0.3,14.1
DIP_FLE,5/23/23,0,43.7,55.8,67.9,46.3,0.46,11.64
DIP_FLE,5/24/23,0,51.5,64.1,76.7,50.5,2.12,19.9
DIP_FLE,5/25/23,0,36,52.6,69.1,43.1,0.49,11.24
DIP_FLE,5/26/23,0,34.8,46,57.2,36.7,0.28,8.73
DIP_FLE,5/27/23,0,39.2,53.2,67.1,36.7,1.01,15.85
DIP_FLE,5/28/23,0,46.3,61.1,76,42.2,1.34,22.13
DIP_FLE,5/29/23,0,47.1,64.2,81.3,44.6,1.6,26.49
DIP_FLE,5/30/23,0,56.6,70.7,84.7,48.7,4.39,28.91
DIP_FLE,5/31/23,0,57.9,70.2,82.5,48.4,4.02,25.99
DIP_FLE,6/1/23,0,56,70.5,85.1,53.1,2.19,28.3
DIP_FLE,6/2/23,0,56.2,71.3,86.4,53.1,1.88,30.42
DIP_FLE,6/3/23,0,59,73.4,87.7,57.3,1.38,30.4
DIP_FLE,6/4/23,0,42.6,58.6,74.6,48.5,0.69,15.51
DIP_FLE,6/5/23,0,45.2,55.9,66.6,38.1,1.14,15.9
DIP_FLE,6/6/23,0.06,48.5,59.6,70.8,42.8,1.45,18.25
DIP_FLE,6/7/23,0,46.1,55.5,65,46.2,1.17,9.69
DIP_FLE,6/8/23,0,48.3,55.5,62.6,41.6,1.14,12.69
DIP_FLE,6/9/23,0.04,46.3,52.7,59.1,48.6,0.18,5.74
DIP_FLE,6/10/23,0.17,48.8,55.8,62.8,50.3,0.25,7.68
DIP_FLE,6/11/23,0,52.1,63.3,74.5,51,0.93,17.5
DIP_FLE,6/12/23,0,62.2,71.9,81.6,53.1,4.77,25.74
DIP_FLE,6/13/23,1.52,54.5,64.1,73.7,59.1,0.42,9.9
DIP_FLE,6/14/23,0.19,54.2,62.6,71.1,49.8,0.61,15.2
DIP_FLE,6/15/23,0.86,54.9,59.3,63.8,55,0.39,4.98
DIP_FLE,6/16/23,0.01,57,65.2,73.4,54.6,0.89,14.89
DIP_FLE,6/17/23,0.71,55.5,58.3,61.1,57,0.32,1.98
DIP_FLE,6/18/23,0,53.4,62.1,70.7,50.7,0.94,15.82
DIP_FLE,6/19/23,0,53,62.6,72.3,55.1,0.46,11.97
DIP_FLE,6/20/23,0,59.3,69.4,79.6,57.3,1.82,19.69
DIP_FLE,6/21/23,0,58.3,69.3,80.3,59.9,0.63,18.23
DIP_FLE,6/22/23,0,53.3,65.6,78,55.6,0.8,17.53
DIP_FLE,6/23/23,0,61.1,69.5,77.8,59.2,2.95,15.32
DIP_FLE,6/24/23,0.14,66,70.9,75.8,65.7,0.34,9.08
DIP_FLE,6/25/23,0.02,64.1,71.3,78.4,66.6,0.22,10.36
DIP_FLE,6/26/23,0.49,65.7,74.4,83.1,66.9,0.33,17.35
DIP_FLE,6/27/23,0.89,62.8,71.6,80.3,65.1,0.55,12.98
DIP_FLE,6/28/23,0.7,61.5,70.8,80.1,64.1,0.34,14.63
DIP_FLE,6/29/23,0.03,57.5,60.4,63.3,59.3,0.32,2.26
DIP_FLE,6/30/23,0,58.7,67.4,76.1,58.3,0.8,14.81
DIP_FLE,7/1/23,0,66.2,74.4,82.6,63.5,1.95,18.92
DIP_FLE,7/2/23,0.13,68.3,75.1,81.9,68,0.65,13.76
DIP_FLE,7/3/23,0.47,66.6,72.5,78.4,68.5,0.22,8.73
DIP_FLE,7/4/23,0.62,66.2,72.1,77.9,68.7,0.17,7.91
DIP_FLE,7/5/23,0,63.7,73.1,82.6,66.4,0.4,16.09
DIP_FLE,7/6/23,0,66.7,77,87.4,67,0.84,23.1
DIP_FLE,7/7/23,0,67.2,78.5,89.9,67.5,0.49,27.99
DIP_FLE,7/8/23,0.02,59.9,70.2,80.5,66.3,0.27,11.02
DIP_FLE,7/9/23,0,63.7,72.4,81,62.9,0.47,17.45
DIP_FLE,7/10/23,0.86,64.4,70.8,77.2,65.8,0.25,8.99
DIP_FLE,7/11/23,0,59.2,66.7,74.1,60.8,0.59,9.55
DIP_FLE,7/12/23,0,63.1,74.1,85.2,62.6,0.8,22.56
DIP_FLE,7/13/23,0.02,66.8,73.3,79.9,65.8,0.7,13.57
DIP_FLE,7/14/23,0.48,61.5,72.5,83.5,64.5,0.31,17.24
DIP_FLE,7/15/23,0,62.7,72.2,81.8,63.9,0.34,17.14
DIP_FLE,7/16/23,0.06,67.1,76.5,85.9,66.7,0.6,21.93
DIP_FLE,7/17/23,0.01,63.6,71.8,80.1,66.5,0.64,12.5
DIP_FLE,7/18/23,0,64.8,73.8,82.9,65,0.92,18.35
DIP_FLE,7/19/23,0.37,59,69.3,79.6,63.6,0.27,13.18
DIP_FLE,7/20/23,0,56.1,67.4,78.7,58.6,0.38,17.3
DIP_FLE,7/21/23,0.28,60.4,71.3,82.2,60.9,0.54,20.07
DIP_FLE,7/22/23,0.14,57.3,66.1,74.9,60.7,0.44,10
DIP_FLE,7/23/23,0,56.9,67.7,78.5,58.1,0.71,17.14
DIP_FLE,7/24/23,0,60.4,71.2,82,59.5,0.86,22.13
DIP_FLE,7/25/23,0.56,59.6,70.3,81.1,62.9,0.22,16.04
DIP_FLE,7/26/23,0,60.9,69.6,78.4,64.4,0.23,12.58
DIP_FLE,7/27/23,0.13,67.1,76.1,85.2,65.1,0.98,23.5
DIP_FLE,7/28/23,0.09,66.9,74.5,82.2,69.2,0.43,12.35
DIP_FLE,7/29/23,0,68.8,78.4,88,70,0.49,22.24
DIP_FLE,7/30/23,0.75,55.9,68.1,80.2,62.5,0.28,10.03
DIP_FLE,7/31/23,0,54.6,63.6,72.5,53.7,0.57,14.45
DIP_FLE,8/1/23,0.12,52.5,62.2,71.9,55.9,0.2,11.13
DIP_FLE,8/2/23,0,49.3,60.7,72.1,50.2,0.46,15.68
DIP_FLE,8/3/23,0,55.6,66.4,77.1,52.5,2.52,20.07
DIP_FLE,8/4/23,0,64.2,72.6,81,63,1.55,16.71
DIP_FLE,8/5/23,0.01,60.7,70.9,81.1,63.8,0.28,17.11
DIP_FLE,8/6/23,0,51.2,63.2,75.3,57.3,0.15,12.72
DIP_FLE,8/7/23,0.45,57.6,69.4,81.2,62.9,0.34,18.13
DIP_FLE,8/8/23,1.08,65.5,73.7,82,68.2,0.55,12.43
DIP_FLE,8/9/23,0.26,60.5,63.8,67.1,61.3,0.65,3.95
DIP_FLE,8/10/23,0.03,61.3,70,78.6,61.3,1.04,15.15
DIP_FLE,8/11/23,0.56,57.3,64.9,72.5,62.5,0.15,5.91
DIP_FLE,8/12/23,0,57.4,66.4,75.3,57.4,0.56,14.6
DIP_FLE,8/13/23,0.02,63,71.1,79.2,63.8,1.1,12.52
DIP_FLE,8/14/23,0,61.3,69.2,77,61.2,0.69,13.88
DIP_FLE,8/15/23,0.41,63.6,69.9,76.1,62.8,0.4,12.39
DIP_FLE,8/16/23,0.26,63,66.8,70.6,65.8,0.18,2.41
DIP_FLE,8/17/23,0.04,61.4,69.2,77.1,63.7,0.28,11.58
DIP_FLE,8/18/23,0.16,62,70.9,79.8,64.2,0.76,13.82
DIP_FLE,8/19/23,0.04,55.8,62.4,69,53.4,1.78,11.01
DIP_FLE,8/20/23,0,52.9,63.1,73.4,52.2,0.76,15.22
DIP_FLE,8/21/23,0,58.3,69.9,81.4,62.1,0.77,19.43
DIP_FLE,8/22/23,0,52.9,63.6,74.3,59.4,0.68,7.96
DIP_FLE,8/23/23,0,54.4,63.9,73.5,54,0.56,14.95
DIP_FLE,8/24/23,0.01,59.9,67.3,74.6,56.8,2.45,15.24
DIP_FLE,8/25/23,0.84,61.8,65.1,68.4,63.8,0.23,3.54
DIP_FLE,8/26/23,0.09,64.9,70.5,76.1,67.6,0.43,5.01
DIP_FLE,8/27/23,0.02,57,66.9,76.8,61.3,0.24,12.34
DIP_FLE,8/28/23,0,50.6,60.4,70.1,53.9,0.16,10.4
DIP_FLE,8/29/23,0.1,54.5,62.3,70.1,63.2,0,3.99
DIP_FLE,8/30/23,0.33,56.8,65.9,75.1,64.5,0.15,7.67
DIP_FLE,8/31/23,0.01,49.3,59.7,70.2,56.1,0.14,8.57
DIP_FLE,9/1/23,0,48,58.3,68.6,48.3,0.56,12.65
DIP_FLE,9/2/23,0,53.7,64,74.3,54,0.91,14.81
DIP_FLE,9/3/23,0,60.2,69.3,78.5,61,0.81,15.52
DIP_FLE,9/4/23,0,64.7,75.2,85.8,65.7,0.82,21.16
DIP_FLE,9/5/23,0,64.3,75,85.8,68.2,0.37,16.53
DIP_FLE,9/6/23,0,65.7,76,86.3,69.2,0.53,15.94
DIP_FLE,9/7/23,0,64.9,76.7,88.4,69.3,0,20.89
DIP_FLE,9/8/23,0.54,64.6,75.4,86.3,67.3,0.19,18.51
DIP_FLE,9/9/23,0,61.4,69.7,78,64.3,0.45,10.03
DIP_FLE,9/10/23,0.05,61.7,66,70.3,63,0.12,5.59
DIP_FLE,9/11/23,0.04,62.1,66.7,71.3,65,0.01,4.1
DIP_FLE,9/12/23,0.01,56.9,62.7,68.5,60.1,0.14,4.8
DIP_FLE,9/13/23,0.36,59.2,69,78.8,62.4,0.15,15.49
DIP_FLE,9/14/23,0,49.9,60.3,70.6,54.1,0.4,10.85
DIP_FLE,9/15/23,0,44.9,54.6,64.3,47.7,0.27,9.29
DIP_FLE,9/16/23,0,45.4,56.6,67.9,47.7,0.29,12.12
DIP_FLE,9/17/23,0,46.4,57.7,68.9,50.6,0.1,11.22
DIP_FLE,9/18/23,0.05,49.8,58.2,66.6,54.6,0.12,8.35
DIP_FLE,9/19/23,0.11,52,60.7,69.5,55.1,0.16,10.07
DIP_FLE,9/20/23,0,44.7,55.2,65.7,47,0.26,11.32
DIP_FLE,9/21/23,0,41.9,54.6,67.3,46.7,0.16,11.08
DIP_FLE,9/22/23,0,43.5,56.1,68.6,48,0.06,11.8
DIP_FLE,9/23/23,0,47.2,58.8,70.4,50.9,0.13,13.01
DIP_FLE,9/24/23,0.16,50.7,54.2,57.6,48,0.56,5.42
DIP_FLE,9/25/23,0.11,53.1,57.9,62.8,54.4,0.26,5.04
DIP_FLE,9/26/23,0.08,49.4,55.7,62,51.7,0.43,4.93
DIP_FLE,9/27/23,0,41.6,53.1,64.5,47.4,0.15,8.58
DIP_FLE,9/28/23,0,43.5,55.5,67.5,45.3,0.2,14.01
DIP_FLE,9/29/23,0,48.5,58.4,68.3,48.9,0.82,14.35
DIP_FLE,9/30/23,0.04,49.9,59.1,68.4,56.2,0.07,7.21
DIP_FLE,10/1/23,0,49.6,60.7,71.9,54.6,0.15,10.35
DIP_FLE,10/2/23,0,52,63.7,75.4,56.5,0.24,12.91
DIP_FLE,10/3/23,0,53.8,65.3,76.8,59.2,0,13.1
DIP_FLE,10/4/23,0,56.9,69,81.1,60.8,0.31,17.12
DIP_FLE,10/5/23,0,58.4,71.1,83.8,59.9,0.94,21.67
DIP_FLE,10/6/23,0,62.4,71.1,79.8,56.3,2.75,23.41
DIP_FLE,10/7/23,0.47,56,62.8,69.6,60.5,0.18,6.31
DIP_FLE,10/8/23,0.27,44.8,51,57.3,46.5,0.34,3.22
DIP_FLE,10/9/23,0.02,43.7,49.5,55.4,40.4,1.42,6.44
DIP_FLE,10/10/23,0,44.2,48.7,53.2,37.5,1.94,7.08
DIP_FLE,10/11/23,0,46.7,50.7,54.7,40.3,1.35,7.15
DIP_FLE,10/12/23,0,44.5,49.8,55,45.3,0.41,4.67
DIP_FLE,10/13/23,0,37.3,49.4,61.5,42.2,0.27,8.51
DIP_FLE,10/14/23,0,39.8,47.7,55.6,41.8,0.23,6.38
DIP_FLE,10/15/23,0.23,44.3,46.7,49.1,45.1,0.16,1.48
DIP_FLE,10/16/23,0.33,44.4,47.2,50.1,45,0.07,2.62
DIP_FLE,10/17/23,0.35,45.4,50.1,54.7,48.1,0.14,2.18
DIP_FLE,10/18/23,0,45.2,50,54.8,46.4,0.13,4.08
DIP_FLE,10/19/23,0,41,48.3,55.7,41.6,0.79,6.31
DIP_FLE,10/20/23,0,44,52.2,60.5,46.8,1.56,7.32
DIP_FLE,10/21/23,0.22,51,57.2,63.3,51.6,0.14,7.21
DIP_FLE,10/22/23,0.07,41.4,47.2,53,44.9,0.25,2.61
DIP_FLE,10/23/23,0.15,38.9,41,43.1,37.5,0.47,1.98
DIP_FLE,10/24/23,0,37.3,44.6,51.8,36.2,0.57,6
DIP_FLE,10/25/23,0,46.5,56.9,67.4,38.4,3.69,15.43
DIP_FLE,10/26/23,0.06,54.5,62.9,71.3,47.4,1.7,15.37
DIP_FLE,10/27/23,0,55.4,64.8,74.2,51.9,2.47,14.27
DIP_FLE,10/28/23,0,57.7,67.3,76.9,56.3,1.27,16.18
DIP_FLE,10/29/23,0.22,40.4,53,65.7,45.1,0.24,6.07
DIP_FLE,10/30/23,0.36,41.9,44.7,47.5,44.8,0.01,0.77
DIP_FLE,10/31/23,0.22,33.7,39.6,45.4,38.2,0.25,1.19
DIP_FLE,11/1/23,0,31.1,37.1,43,30.1,0.25,4.44
DIP_FLE,11/2/23,0.14,29.3,33.4,37.6,29.1,0.26,2.03
DIP_FLE,11/3/23,0,31.4,37.7,43.9,26.8,0.96,4.74
DIP_FLE,11/4/23,0,39.7,48.6,57.5,25.7,3.71,11.88
DIP_FLE,11/5/23,0,44.4,49.9,55.4,37.8,1.06,8.65
DIP_FLE,11/6/23,0,30.6,39.3,48,32.6,0.32,4.99
DIP_FLE,11/7/23,0.04,35.7,45.1,54.5,37.2,1.09,7
DIP_FLE,11/8/23,0.01,30.4,44.4,58.4,37.1,0.56,5.97
DIP_FLE,11/9/23,0.06,30.4,38.7,47,27,0.9,4.28
DIP_FLE,11/10/23,0,38.2,46.3,54.3,37.3,1.13,4.5
DIP_FLE,11/11/23,0,36.2,43.3,50.5,32.1,0.86,6.83
DIP_FLE,11/12/23,0,33,36.1,39.2,30.6,0.45,2.39
DIP_FLE,11/13/23,0,24.4,31,37.6,24.7,0.37,2.85
DIP_FLE,11/14/23,0.01,29,37.8,46.6,32.8,0.49,4.59
DIP_FLE,11/15/23,0,27,34.1,41.2,28.8,0.37,3.1
DIP_FLE,11/16/23,0,32.1,43.4,54.7,30.4,0.89,8.5
DIP_FLE,11/17/23,0,33.7,47.3,60.9,33.9,1.04,11.25
DIP_FLE,11/18/23,0.62,33.2,46.3,59.4,41,0.22,9.35
DIP_FLE,11/19/23,0,29,35.3,41.6,28.9,0.38,3.94
DIP_FLE,11/20/23,0,24.4,35.1,45.7,27.7,0.51,4.14
DIP_FLE,11/21/23,0,23.3,29.3,35.4,18.8,0.71,3.47
DIP_FLE,11/22/23,0.34,29,36.4,43.9,32.8,0.28,2.94
DIP_FLE,11/23/23,0.05,36.2,41.8,47.4,39.2,0.2,1.79
DIP_FLE,11/24/23,0,31.3,37.5,43.7,31.9,0.98,3.08
DIP_FLE,11/25/23,0,26.1,29.8,33.5,20.6,0.88,2.8
DIP_FLE,11/26/23,0,27.6,33.3,39,22.8,0.99,4.01
DIP_FLE,11/27/23,0.13,29.4,36.5,43.6,32,0.35,4.4
DIP_FLE,11/28/23,0.08,23.3,30.1,36.8,23.9,0.33,2.83
DIP_FLE,11/29/23,0,20.8,25.1,29.4,17,0.59,2.46
DIP_FLE,11/30/23,0,23.1,27.4,31.7,16.1,0.91,2.92
DIP_FLE,12/1/23,0,28.7,37.2,45.8,27.7,1.34,5.15
DIP_FLE,12/2/23,0.21,39.1,43.1,47,37.6,0.25,4.99
