,card_id,field_id,date_collected,total_scm,scm_male,scm_female,florilega,season_total,male_total,female_total,weekly_prop,weekly_prop_f,weekly_prop_m,season_prop,total_flies,week,year,ppt_in,tmin_f,tmean_f,tmax_f,tdmean_f,vpdmin_hPa,vpdmax_hPa,prop_corn_current_year_500m,prop_soy_current_year_500m,prop_ag_current_year_500m,prop_nat_current_year_500m,prop_semi_nat_current_year_500m,prop_corn_current_year_1000m,prop_soy_current_year_1000m,prop_ag_current_year_1000m,prop_nat_current_year_1000m,prop_semi_nat_current_year_1000m,prop_corn_previous_year_500m,prop_soy_previous_year_500m,prop_ag_previous_year_500m,prop_nat_previous_year_500m,prop_semi_nat_previous_year_500m,prop_corn_previous_year_1000m,prop_soy_previous_year_1000m,prop_ag_previous_year_1000m,prop_nat_previous_year_1000m,prop_semi_nat_previous_year_1000m,previous_crop,cover_crop,manure,tillage,soil_texture,ph,organic_matter
53,2120,SMI_JOH_2,4/12/23,74,34,40,0,302,184,118,0.245033113,0.338983051,0.184782609,0.245033113,74,15,2023,0,45.32857143,59.54285714,73.77142857,37.98571429,2.595714286,22.21285714,0.231906375,0.004003696,0.310748383,0.467508469,0.118878965,0.231906375,0.004003696,0.310748383,0.467508469,0.118878965,0.023327195,0.04849601,0.421731123,0.345610804,0.114180479,0.065106972,0.095428659,0.343081422,0.46052024,0.118362321,Wheat,Yes,No,Yes,5,6.468092918,24.67160034
54,2186,WIS_COO,4/12/23,25,16,9,0,1367,880,487,0.018288222,0.018480493,0.018181818,0.018288222,25,15,2023,0.014285714,45.77142857,59.52857143,73.25714286,34.94285714,3,22.77714286,0.217132099,0.023219329,0.349858801,0.26513963,0.294634452,0.217132099,0.023219329,0.349858801,0.26513963,0.294634452,0.05942492,0.018530351,0.522044728,0.108626198,0.34313099,0.121682123,0.056443876,0.382475216,0.262711864,0.31371922,Silage Corn Strip Cropped With Alfalfa,No,Yes,No,5,5.968518734,24.17316246
55,2104,SMI_KEL,4/12/23,58,30,28,0,328,147,181,0.176829268,0.154696133,0.204081633,0.176829268,58,15,2023,0,43.32857143,58.81428571,74.31428571,36.62857143,2.167142857,23.02857143,0.273343606,0.009861325,0.358089368,0.267180277,0.163328197,0.273343606,0.009861325,0.358089368,0.267180277,0.163328197,0.060456508,0.110425663,0.410857495,0.438618137,0.078963603,0.111660232,0.197220077,0.563706564,0.265791506,0.116602317,Silage Corn,Yes,Yes,Yes,5,6.507095337,28.20439339
56,2117,SMI_HOF,4/13/23,168,88,80,0,444,244,200,0.378378378,0.4,0.360655738,0.378378378,168,15,2023,0.022857143,43.98571429,59.42857143,74.87142857,37.08571429,2.371428571,23.36428571,0.110834371,0.057285181,0.215442092,0.453611457,0.205790785,0.110834371,0.057285181,0.215442092,0.453611457,0.205790785,0.076244486,0,0.195337114,0.619407687,0.06805293,0.157239641,0.007405073,0.249251615,0.459587207,0.197888766,Silage Corn,Yes,No,Yes,5,5.903712749,31.93047523
57,2114,SMI_DUR,4/13/23,278,104,174,0,1550,602,948,0.179354839,0.183544304,0.172757475,0.179354839,278,15,2023,0,47.18571429,61.01428571,74.85714286,38.24285714,3.275714286,23.26571429,0.110255621,0.07145057,0.292577764,0.436094857,0.157068063,0.110255621,0.07145057,0.292577764,0.436094857,0.157068063,0.332103321,0.009840098,0.412669127,0.38499385,0.114391144,0.228140394,0.013238916,0.326508621,0.433189655,0.144550493,Silage Corn,Yes,Yes,No,5,6.667976379,34.23325348
58,2110,SMI_LAT,4/13/23,67,25,42,0,521,197,324,0.128598848,0.12962963,0.126903553,0.128598848,67,15,2023,0.01,38.74285714,56.47142857,74.18571429,38.07142857,0.53,22.52428571,0.215594905,0.000310655,0.448275862,0.278347313,0.117738428,0.215594905,0.000310655,0.448275862,0.278347313,0.117738428,0.182440847,0.054171856,0.53860523,0.253424658,0.102739726,0.18591242,0.032102228,0.494623656,0.27411563,0.116097865,Silage Corn,Yes,Yes,Yes,5,5.557508469,21.01000977
59,2190,WIS_KEN,4/14/23,29,23,6,1,448,296,152,0.064732143,0.039473684,0.077702703,0.064732143,30,15,2023,0.13,47.32857143,62.31428571,77.28571429,38.71428571,2.398571429,25.96,0.000315259,0.000630517,0.039722573,0.289407314,0.106872636,0.000315259,0.000630517,0.039722573,0.289407314,0.106872636,0.005157963,0,0.09929078,0.320438427,0.181818182,0.001771622,0,0.046223224,0.299565147,0.096956032,Grain Corn,Yes,No,Yes,4,5.452927113,13.98438168
60,2192,WIS_HIG,4/14/23,1,0,1,0,160,98,62,0.00625,0.016129032,0,0.00625,1,15,2023,0.145714286,46.2,61.72857143,77.28571429,37.25714286,2.41,26.41142857,0.001572822,0.000314564,0.054419629,0.52689525,0.164831708,0.001572822,0.000314564,0.054419629,0.52689525,0.164831708,0.003861004,0,0.048262548,0.554054054,0.115186615,0.003690037,0.001283491,0.065297609,0.539387133,0.13765442,,Yes,No,Yes,5,5.566951752,23.14190102
61,2194,WIS_MEG,4/14/23,36,3,33,0,251,124,127,0.143426295,0.25984252,0.024193548,0.143426295,36,15,2023,0.011428571,45.94285714,61.58571429,77.22857143,36.74285714,2.414285714,26.64285714,0.082419304,0.000626763,0.123472266,0.270761517,0.261360075,0.082419304,0.000626763,0.123472266,0.270761517,0.261360075,0.106234097,0.010178117,0.251908397,0.218193384,0.220101781,0.059188544,0.017979316,0.191408115,0.273349244,0.231821798,Sweet Corn,No,No,Yes,4,5.365185261,16.90901184
62,2068,GAB_STE,4/17/23,5,2,3,0,729,414,315,0.006858711,0.00952381,0.004830918,0.167352538,5,16,2023,0.131428571,42.95714286,52.9,62.82857143,39.65714286,1.422857143,11.77571429,0.089423373,0,0.187172371,0.636139377,0.121184089,0.089423373,0,0.187172371,0.636139377,0.121184089,0.154886294,0,0.250768285,0.561770129,0.12968654,0.102323434,0.00015387,0.219879982,0.632404985,0.117402677,Silage Corn,No,Yes,Yes,5,5.358693123,12.73650074
63,2072,GAB_ALL,4/17/23,7,4,3,0,1143,822,321,0.006124234,0.009345794,0.00486618,0.129483815,7,16,2023,0.184285714,45.51428571,54.45714286,63.42857143,40.5,1.87,11.98857143,0.017310665,0,0.02194745,0.588871716,0.062751159,0.017310665,0,0.02194745,0.588871716,0.062751159,0.00618047,0,0.030284302,0.592707046,0.145241038,0.005874169,0.010975421,0.030298346,0.58417066,0.065852527,Silage Corn,No,Yes,Yes,5,5.886958599,28.32917595
64,2082,KAT_HAB,4/17/23,3,1,2,0,242,139,103,0.012396694,0.019417476,0.007194245,0.061983471,3,16,2023,0.217142857,38.47142857,50.61428571,62.75714286,38.31428571,0.651428571,13.35857143,0.239130435,0.072670807,0.327639752,0.283850932,0.102173913,0.239130435,0.072670807,0.327639752,0.283850932,0.102173913,0.244360902,0.193609023,0.601503759,0.176065163,0.112155388,0.195389682,0.093774502,0.426689666,0.279128117,0.118551043,Soybean,No,No,Yes,5,5.957181454,23.42772102
65,2084,KAT_HAB_2,4/17/23,25,9,16,0,516,324,192,0.048449612,0.083333333,0.027777778,0.114341085,25,16,2023,0.22,37.47142857,49.68571429,61.85714286,37.64285714,0.615714286,12.90857143,0.281755915,0.009028643,0.326276463,0.328767123,0.086239103,0.281755915,0.009028643,0.326276463,0.328767123,0.086239103,0.457214241,0.06620862,0.695815116,0.137414116,0.083697689,0.351588171,0.019089344,0.536848693,0.324988265,0.078235018,Silage Corn,Yes,Yes,Yes,5,5.955316067,20.81032753
66,2086,KAT_JEF,4/17/23,0,0,0,0,109,62,47,0,0,0,0.018348624,0,16,2023,0.231428571,37.82857143,50.42857143,63.02857143,38.24285714,0.76,13.80428571,0.05625,0.0015625,0.07,0.4128125,0.204375,0.05625,0.0015625,0.07,0.4128125,0.204375,0.031605563,0.006321113,0.274968394,0.470290771,0.202907712,0.069973148,0.003159059,0.329015953,0.409887853,0.176433423,Silage Corn,No,Yes,Yes,5,5.586032867,22.36896324
67,2088,KAT_JEF_2,4/17/23,2,0,2,0,109,60,49,0.018348624,0.040816327,0,0.055045872,2,16,2023,0.327142857,37.54285714,49.9,62.24285714,38.08571429,0.728571429,13.14714286,0.103738318,0.007476636,0.12834891,0.520560748,0.169158879,0.103738318,0.007476636,0.12834891,0.520560748,0.169158879,0.149178255,0.003160556,0.405183312,0.336283186,0.178255373,0.120977918,0.002839117,0.30362776,0.524132492,0.13044164,Silage Corn,No,Yes,Yes,5,6.26295042,37.54327011
68,2090,KAT_BAR,4/17/23,0,0,0,0,769,226,543,0,0,0,0.036410923,0,16,2023,0.147142857,39.9,53.28571429,66.68571429,39.67142857,0.874285714,16.45714286,0.150015659,0.024115252,0.186658315,0.465079862,0.165988099,0.150015659,0.024115252,0.186658315,0.465079862,0.165988099,0.328234544,0.005736138,0.38623327,0.275334608,0.149139579,0.120152575,0.020979021,0.223617292,0.469961856,0.149237127,Soybean,No,No,Yes,5,5.867260933,22.92560768
69,2092,KAT_SAU,4/17/23,13,8,5,0,273,142,131,0.047619048,0.038167939,0.056338028,0.498168498,13,16,2023,0.082857143,39.7,51.25714286,62.8,37.81428571,1.044285714,13.77571429,0.122455371,0.004384591,0.17099906,0.461634826,0.150642029,0.122455371,0.004384591,0.17099906,0.461634826,0.150642029,0.170266836,0.028589581,0.548284625,0.302414231,0.103557814,0.096979332,0.009062003,0.330206677,0.459618442,0.136406995,Silage Corn,Yes,Yes,Yes,5,5.537230015,19.16375542
70,2094,KAT_SAU_2,4/17/23,25,21,4,0,302,107,195,0.082781457,0.020512821,0.196261682,0.274834437,25,16,2023,0.082857143,40.34285714,51.47142857,62.57142857,38.07142857,1.105714286,13.49428571,0.151657286,0.025953721,0.269543465,0.252970607,0.186366479,0.151657286,0.025953721,0.269543465,0.252970607,0.186366479,0.19581749,0,0.655259823,0.117237009,0.154626109,0.181052297,0.000794786,0.499284692,0.249721825,0.164997616,Silage Corn,Yes,Yes,Yes,5,5.722351551,21.01234818
71,2126,SMI_KEL,4/17/23,0,0,0,0,328,147,181,0,0,0,0.176829268,0,16,2023,0.258571429,40.92857143,51.32857143,61.72857143,39.61428571,0.898571429,12.03857143,0.273343606,0.009861325,0.358089368,0.267180277,0.163328197,0.273343606,0.009861325,0.358089368,0.267180277,0.163328197,0.060456508,0.110425663,0.410857495,0.438618137,0.078963603,0.111660232,0.197220077,0.563706564,0.265791506,0.116602317,Silage Corn,Yes,Yes,Yes,5,6.507095337,28.20439339
72,2098,KAT_TEE_2,4/17/23,1,1,0,0,445,211,234,0.002247191,0,0.004739336,0.004494382,1,16,2023,0.171428571,37.3,48.67142857,59.97142857,37.47142857,0.808571429,11.75,0.100748596,0.002183406,0.112913288,0.732376794,0.054585153,0.100748596,0.002183406,0.112913288,0.732376794,0.054585153,0.328922495,0,0.441713926,0.419029616,0.095778198,0.116462071,0.000629525,0.188227888,0.740163676,0.052250551,Silage Corn,No,Yes,Yes,5,5.739637852,17.81757545
73,2122,SMI_CRO,4/17/23,0,0,0,0,188,105,83,0,0,0,0.739361702,0,16,2023,0.241428571,41.01428571,51.48571429,61.94285714,39.78571429,0.93,12.10571429,0.178527228,0.173267327,0.451113861,0.101175743,0.171410891,0.178527228,0.173267327,0.451113861,0.101175743,0.171410891,0.441961515,0.213531968,0.836126629,0.018001241,0.104283054,0.216145026,0.146885652,0.700340874,0.100867679,0.152928416,Grain Corn,No,No,Yes,5,6.335429668,26.11972809
74,2124,SMI_CAN,4/17/23,23,9,14,0,657,260,397,0.03500761,0.035264484,0.034615385,0.149162861,23,16,2023,0.187142857,37.45714286,48.15714286,58.87142857,38.14285714,0.641428571,10.39142857,0.141579272,0.020049352,0.295805059,0.277606416,0.220542875,0.141579272,0.020049352,0.295805059,0.277606416,0.220542875,0.134282178,0.008044554,0.273514851,0.404084158,0.190594059,0.162074303,0.01130031,0.447213622,0.276934985,0.200773994,Silage Corn,No,Yes,Yes,5,5.585507393,15.5769558
75,2128,SMI_COB,4/17/23,15,13,2,0,245,187,58,0.06122449,0.034482759,0.069518717,0.367346939,15,16,2023,0.232857143,40.55714286,50.77142857,60.98571429,39.72857143,0.81,11.05571429,0.140111593,0.001549907,0.348419095,0.162430254,0.207067576,0.140111593,0.001549907,0.348419095,0.162430254,0.207067576,0.034246575,0.00871731,0.321295143,0.221668742,0.215442092,0.083905178,0.005614473,0.330474111,0.151902682,0.272925764,Silage Corn,Yes,No,No,4,5.930618286,20.99067307
76,2130,SMI_DOU,4/17/23,0,0,0,0,114,52,62,0,0,0,0.280701754,0,16,2023,0.312857143,38.12857143,48.55714286,58.95714286,38.34285714,0.73,10.55142857,0.025261861,0.048367221,0.172520025,0.204559458,0.199014171,0.025261861,0.048367221,0.172520025,0.204559458,0.199014171,0.033846154,0.081846154,0.583384615,0.107076923,0.214769231,0.046504466,0.036495226,0.497228211,0.205112411,0.177702495,Soybean,No,Yes,Yes,5,6.29728651,24.98108101
77,2134,SMI_MCC,4/17/23,13,11,2,0,264,138,126,0.049242424,0.015873016,0.079710145,0.193181818,13,16,2023,0.29,37.65714286,47.88571429,58.14285714,38.15714286,0.7,9.995714286,0.093008931,0.065906991,0.193717277,0.263319988,0.262704034,0.093008931,0.065906991,0.193717277,0.263319988,0.262704034,0.199261993,0.117466175,0.67404674,0.064575646,0.208487085,0.115461385,0.032703823,0.460770766,0.264854906,0.222171043,Soybean,No,No,No,5,6.356281281,15.2996912
78,2138,SMI_HOL,4/17/23,5,3,2,0,352,226,126,0.014204545,0.015873016,0.013274336,0.363636364,5,16,2023,0.224285714,42.52857143,52.41428571,62.32857143,40.01428571,1.09,11.95285714,0.201545595,0.022256569,0.39690881,0.267078825,0.105409583,0.201545595,0.022256569,0.39690881,0.267078825,0.105409583,0.298701299,0.009894867,0.799628942,0.081014224,0.089672233,0.218319666,0.00448708,0.572025375,0.271081541,0.105369024,Grain Corn,No,No,Yes,5,6.415804386,25.43291092
79,2156,LET_NOB,4/17/23,9,2,7,0,977,669,308,0.009211873,0.022727273,0.002989537,0.009211873,9,16,2023,0.098571429,38.7,50.2,61.72857143,38.71428571,0.722857143,12.78285714,0.44619666,0.014533086,0.739950526,0.147186147,0.058441558,0.44619666,0.014533086,0.739950526,0.147186147,0.058441558,0.455052697,0.047737136,0.735895846,0.120272784,0.060136392,0.378466305,0.067544539,0.756777692,0.155538342,0.040588691,Silage Corn,Yes,Yes,Yes,4,6.663196564,25.65228653
80,2158,LET_TAB,4/17/23,26,7,19,0,465,281,184,0.055913978,0.10326087,0.024911032,0.055913978,26,16,2023,0.138571429,37.95714286,49.51428571,61.08571429,37.32857143,0.878571429,12.93285714,0.273178295,0.011472868,0.648682171,0.222945736,0.062325581,0.273178295,0.011472868,0.648682171,0.222945736,0.062325581,0.382554517,0.000623053,0.584423676,0.280996885,0.037383178,0.334164977,0.007016997,0.680024949,0.225323562,0.031810385,Silage Corn,Yes,Yes,No,5,6.075114727,22.3497448
81,2096,KAT_TEE,4/17/23,5,0,5,0,173,78,95,0.028901734,0.052631579,0,0.057803468,5,16,2023,0.162857143,37.2,49.82857143,62.51428571,38.02857143,0.702857143,13.60285714,0.126246883,0.002182045,0.185785536,0.42861596,0.202306733,0.126246883,0.002182045,0.185785536,0.42861596,0.202306733,0.234404537,0,0.323881537,0.45431632,0.142407057,0.164802269,0.001260438,0.305656216,0.443989286,0.174413109,Silage Corn,No,Yes,Yes,5,5.959934235,23.65135002
82,2132,SMI_LAT,4/18/23,17,9,8,0,521,197,324,0.032629559,0.024691358,0.045685279,0.161228407,17,16,2023,0.19,38.68571429,50.74285714,62.77142857,40.88571429,0.388571429,12.68714286,0.215594905,0.000310655,0.448275862,0.278347313,0.117738428,0.215594905,0.000310655,0.448275862,0.278347313,0.117738428,0.182440847,0.054171856,0.53860523,0.253424658,0.102739726,0.18591242,0.032102228,0.494623656,0.27411563,0.116097865,Silage Corn,Yes,Yes,Yes,5,5.557508469,21.01000977
83,2076,DIP_FLE,4/18/23,88,64,24,0,1556,780,776,0.05655527,0.030927835,0.082051282,0.338688946,88,16,2023,0.152857143,40.27142857,51.88571429,63.51428571,40.41428571,0.765714286,13.89571429,0.302484472,0.005590062,0.604658385,0.145652174,0.12173913,0.302484472,0.005590062,0.604658385,0.145652174,0.12173913,0.440424205,0.006862133,0.580786026,0.190268247,0.173424828,0.314892952,0.00531333,0.69792155,0.143928739,0.116580716,Silage Corn,Yes,No,No,5,6.317162514,28.22133827
84,2078,DIP_CUR,4/18/23,60,25,35,0,1308,655,653,0.04587156,0.053598775,0.038167939,0.199541284,60,16,2023,0.135714286,39.82857143,51.18571429,62.52857143,37.3,1.607142857,13.96285714,0.308626596,0.06944877,0.54936157,0.164123326,0.143880411,0.308626596,0.06944877,0.54936157,0.164123326,0.143880411,0.338983051,0.03138732,0.61393597,0.133082235,0.16007533,0.350290469,0.063118229,0.613597111,0.169414351,0.138326268,Silage Corn,Yes,No,No,4,5.927192211,18.15420723
85,2080,POV_DUN,4/18/23,2,2,0,0,275,185,90,0.007272727,0,0.010810811,0.621818182,2,16,2023,0.127142857,40.02857143,51.78571429,63.51428571,38.75714286,1.091428571,14.41571429,0.002804612,0.001246494,0.031785603,0.479588657,0.272982237,0.002804612,0.001246494,0.031785603,0.479588657,0.272982237,0.006926952,0.001889169,0.10768262,0.47418136,0.331234257,0.002672116,0.00047155,0.116944357,0.487896888,0.261867337,Silage Corn,No,No,No,4,5.781182766,20.7029171
86,2136,SMI_DUR,4/18/23,63,22,41,0,1550,602,948,0.040645161,0.043248945,0.03654485,0.22,63,16,2023,0.211428571,40.72857143,52.2,63.64285714,39.77142857,1.035714286,14.51285714,0.110255621,0.07145057,0.292577764,0.436094857,0.157068063,0.110255621,0.07145057,0.292577764,0.436094857,0.157068063,0.332103321,0.009840098,0.412669127,0.38499385,0.114391144,0.228140394,0.013238916,0.326508621,0.433189655,0.144550493,Silage Corn,Yes,Yes,No,5,6.667976379,34.23325348
87,2074,DIP_PAT,4/18/23,72,44,28,0,1602,817,785,0.04494382,0.03566879,0.053855569,0.107990012,72,16,2023,0.178571429,40,51.97142857,63.92857143,40.55714286,0.662857143,14.54142857,0.256710892,0.140080222,0.721382289,0.14594261,0.053687134,0.256710892,0.140080222,0.721382289,0.14594261,0.053687134,0.504944376,0.014833127,0.615574784,0.35723115,0.021013597,0.41602227,0.079647386,0.755799567,0.151716672,0.039746366,Silage Corn,Yes,Yes,,5,6.454941273,26.51252174
88,2142,SMI_JOH_2,4/18/23,88,63,25,0,302,184,118,0.291390728,0.211864407,0.342391304,0.536423841,88,16,2023,0.222857143,40.24285714,51.31428571,62.38571429,39.75714286,0.894285714,13.23857143,0.231906375,0.004003696,0.310748383,0.467508469,0.118878965,0.231906375,0.004003696,0.310748383,0.467508469,0.118878965,0.023327195,0.04849601,0.421731123,0.345610804,0.114180479,0.065106972,0.095428659,0.343081422,0.46052024,0.118362321,Wheat,Yes,No,Yes,5,6.468092918,24.67160034
89,2144,SMI_JOH,4/18/23,20,18,2,0,497,258,239,0.040241449,0.008368201,0.069767442,0.271629779,20,16,2023,0.232857143,40.58571429,51.35714286,62.15714286,40.01428571,0.927142857,12.92,0.145672929,0.129966123,0.343393902,0.354173083,0.178318448,0.145672929,0.129966123,0.343393902,0.354173083,0.178318448,0.275246305,0.003694581,0.480295567,0.269704433,0.180418719,0.265186556,0.00431699,0.39978415,0.370490287,0.157415973,Wheat,No,Yes,Yes,5,6.416008472,24.34096146
90,2226,MIL_YOD,4/18/23,26,20,6,0,501,299,202,0.051896208,0.02970297,0.066889632,0.636726547,26,16,2023,0.234285714,38.45714286,49.55714286,60.68571429,38.7,0.702857143,12.11142857,0.159567901,0.087654321,0.439197531,0.282716049,0.186111111,0.159567901,0.087654321,0.439197531,0.282716049,0.186111111,0.181257707,0.113440197,0.548705302,0.388409371,0.062885327,0.213491818,0.072553257,0.491355357,0.279098487,0.183698672,Soybean,Yes,Yes,No,5,6.349746704,20.46067619
91,2228,MIL_CHA,4/18/23,7,1,6,0,277,157,120,0.025270758,0.05,0.006369427,0.519855596,7,16,2023,0.251428571,38.52857143,49.11428571,59.65714286,38.32857143,0.805714286,11.23571429,0.292412091,0.211597779,0.667797656,0.15885256,0.102097471,0.292412091,0.211597779,0.667797656,0.15885256,0.102097471,0.490147783,0.02955665,0.754926108,0.069581281,0.075738916,0.42769136,0.09795164,0.69012783,0.161096566,0.091637148,Silage Corn,No,Yes,Yes,5,6.120146751,20.23761559
92,2230,MIL_MCC,4/18/23,20,15,5,0,439,240,199,0.045558087,0.025125628,0.0625,0.13667426,20,16,2023,0.235714286,38.71428571,49.65714286,60.57142857,39.07142857,0.675714286,11.68285714,0.200738916,0.253694581,0.501539409,0.303571429,0.11453202,0.200738916,0.253694581,0.501539409,0.303571429,0.11453202,0.3432282,0.226963513,0.586270872,0.365491651,0.042053185,0.257456344,0.167362077,0.526348323,0.308607634,0.120537784,Soybean,No,Yes,No,5,6.210189819,27.60095024
93,2140,SMI_HOF,4/18/23,8,5,3,2,444,244,200,0.018018018,0.015,0.020491803,0.396396396,10,16,2023,0.21,39.92857143,52.2,64.47142857,39.8,0.838571429,14.48285714,0.110834371,0.057285181,0.215442092,0.453611457,0.205790785,0.110834371,0.057285181,0.215442092,0.453611457,0.205790785,0.076244486,0,0.195337114,0.619407687,0.06805293,0.157239641,0.007405073,0.249251615,0.459587207,0.197888766,Silage Corn,Yes,No,Yes,5,5.903712749,31.93047523
94,2270,ZUE_REE,4/19/23,8,5,3,0,2497,1359,1138,0.003203845,0.002636204,0.003679176,0.003203845,8,16,2023,0.188571429,40.9,52.12857143,63.34285714,40.41428571,0.925714286,13.80142857,0.129882207,0.14383137,0.500619963,0.149411035,0.119652821,0.129882207,0.14383137,0.500619963,0.149411035,0.119652821,0.070807453,0.199378882,0.582608696,0.173291925,0.165217391,0.07720988,0.209414323,0.523380457,0.148982445,0.114338978,Pumpkins,No,No,Yes,4,6.537268639,24.44252777
95,2198,WIS_COO_2,4/19/23,0,0,0,0,295,206,89,0,0,0,0.003389831,0,16,2023,0.144285714,41.7,51.28571429,60.84285714,39.37142857,0.935714286,9.641428571,0.086559647,0.028958137,0.146049732,0.548001259,0.162732137,0.086559647,0.028958137,0.146049732,0.548001259,0.162732137,0.096981374,0.138728324,0.316634554,0.453436095,0.125240848,0.069302177,0.04081306,0.196702945,0.549295775,0.157010243,Silage Corn,No,No,No,5,5.979127407,44.69318771
96,2196,WIS_COO,4/19/23,1,1,0,0,1367,880,487,0.000731529,0,0.001136364,0.019019751,1,16,2023,0.15,41.61428571,50.75714286,59.92857143,39.47142857,0.901428571,9.075714286,0.217132099,0.023219329,0.349858801,0.26513963,0.294634452,0.217132099,0.023219329,0.349858801,0.26513963,0.294634452,0.05942492,0.018530351,0.522044728,0.108626198,0.34313099,0.121682123,0.056443876,0.382475216,0.262711864,0.31371922,Silage Corn Strip Cropped With Alfalfa,No,Yes,No,5,5.968518734,24.17316246
97,2146,STA_COL,4/20/23,6,3,3,0,720,532,188,0.008333333,0.015957447,0.005639098,0.013888889,6,16,2023,0.107142857,40.17142857,51.28571429,62.42857143,38.77142857,1.037142857,13.22428571,0.271051014,0.052858021,0.55654579,0.158881377,0.178549478,0.271051014,0.052858021,0.55654579,0.158881377,0.178549478,0.55006105,0.101343101,0.812576313,0.038461538,0.076312576,0.274777539,0.091132249,0.591745934,0.164007364,0.147744707,Silage Corn,Yes,Yes,No,5,6.560458183,23.67193604
