Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmean (degrees F)
CHO_GEN,-77.0281,42.8754,666,2/2/25,0,9.9
CHO_GEN,-77.0281,42.8754,666,2/3/25,0,22.9
CHO_GEN,-77.0281,42.8754,666,2/4/25,0,32.9
CHO_GEN,-77.0281,42.8754,666,2/5/25,0,23.5
CHO_GEN,-77.0281,42.8754,666,2/6/25,0,20.4
CHO_GEN,-77.0281,42.8754,666,2/7/25,0.02,29.4
CHO_GEN,-77.0281,42.8754,666,2/8/25,0,22
CHO_GEN,-77.0281,42.8754,666,2/9/25,0.27,23.5
CHO_GEN,-77.0281,42.8754,666,2/10/25,0,24
CHO_GEN,-77.0281,42.8754,666,2/11/25,0,21.3
CHO_GEN,-77.0281,42.8754,666,2/12/25,0,20.6
CHO_GEN,-77.0281,42.8754,666,2/13/25,0.19,26.7
CHO_GEN,-77.0281,42.8754,666,2/14/25,0.08,29.8
CHO_GEN,-77.0281,42.8754,666,2/15/25,0,22.7
CHO_GEN,-77.0281,42.8754,666,2/16/25,0.28,27.1
CHO_GEN,-77.0281,42.8754,666,2/17/25,0.27,24
CHO_GEN,-77.0281,42.8754,666,2/18/25,0,14.9
CHO_GEN,-77.0281,42.8754,666,2/19/25,0,13.8
CHO_GEN,-77.0281,42.8754,666,2/20/25,0,17.1
CHO_GEN,-77.0281,42.8754,666,2/21/25,0.09,16.4
CHO_GEN,-77.0281,42.8754,666,2/22/25,0,16.7
CHO_GEN,-77.0281,42.8754,666,2/23/25,0,26.7
CHO_GEN,-77.0281,42.8754,666,2/24/25,0,30.9
CHO_GEN,-77.0281,42.8754,666,2/25/25,0,39
CHO_GEN,-77.0281,42.8754,666,2/26/25,0,37.7
CHO_GEN,-77.0281,42.8754,666,2/27/25,0,37.1
CHO_GEN,-77.0281,42.8754,666,2/28/25,0.04,36.8
CHO_GEN,-77.0281,42.8754,666,3/1/25,0,36.3
CHO_GEN,-77.0281,42.8754,666,3/2/25,0,22.8
CHO_GEN,-77.0281,42.8754,666,3/3/25,0,15.8
CHO_GEN,-77.0281,42.8754,666,3/4/25,0,27.9
CHO_GEN,-77.0281,42.8754,666,3/5/25,0,41.8
CHO_GEN,-77.0281,42.8754,666,3/6/25,0.37,47.4
CHO_GEN,-77.0281,42.8754,666,3/7/25,0,33.7
CHO_GEN,-77.0281,42.8754,666,3/8/25,0.02,31.4
CHO_GEN,-77.0281,42.8754,666,3/9/25,0,30
CHO_GEN,-77.0281,42.8754,666,3/10/25,0,39.5
CHO_GEN,-77.0281,42.8754,666,3/11/25,0,48
CHO_GEN,-77.0281,42.8754,666,3/12/25,0,46.2
CHO_GEN,-77.0281,42.8754,666,3/13/25,0,31.7
CHO_GEN,-77.0281,42.8754,666,3/14/25,0,42.8
CHO_GEN,-77.0281,42.8754,666,3/15/25,0,47.7
CHO_GEN,-77.0281,42.8754,666,3/16/25,0,53.1
CHO_GEN,-77.0281,42.8754,666,3/17/25,0.19,50.5
CHO_GEN,-77.0281,42.8754,666,3/18/25,0,29.7
CHO_GEN,-77.0281,42.8754,666,3/19/25,0,46.7
CHO_GEN,-77.0281,42.8754,666,3/20/25,0,58.9
CHO_GEN,-77.0281,42.8754,666,3/21/25,0.18,45.6
CHO_GEN,-77.0281,42.8754,666,3/22/25,0,37.4
CHO_GEN,-77.0281,42.8754,666,3/23/25,0,38.1
CHO_GEN,-77.0281,42.8754,666,3/24/25,0.01,34.3
CHO_GEN,-77.0281,42.8754,666,3/25/25,0,45.7
CHO_GEN,-77.0281,42.8754,666,3/26/25,0,33.3
CHO_GEN,-77.0281,42.8754,666,3/27/25,0.05,31.6
CHO_GEN,-77.0281,42.8754,666,3/28/25,0,38.1
CHO_GEN,-77.0281,42.8754,666,3/29/25,0.03,44.3
CHO_GEN,-77.0281,42.8754,666,3/30/25,0.09,35.9
CHO_GEN,-77.0281,42.8754,666,3/31/25,0.08,51.5
CHO_GEN,-77.0281,42.8754,666,4/1/25,0,49
CHO_GEN,-77.0281,42.8754,666,4/2/25,0,33.1
CHO_GEN,-77.0281,42.8754,666,4/3/25,0.65,41
CHO_GEN,-77.0281,42.8754,666,4/4/25,0,55.1
CHO_GEN,-77.0281,42.8754,666,4/5/25,0,44.8
CHO_GEN,-77.0281,42.8754,666,4/6/25,0.43,46
CHO_GEN,-77.0281,42.8754,666,4/7/25,0,36.7
CHO_GEN,-77.0281,42.8754,666,4/8/25,0.05,35.9
CHO_GEN,-77.0281,42.8754,666,4/9/25,0,26.4
CHO_GEN,-77.0281,42.8754,666,4/10/25,0,32.8
CHO_GEN,-77.0281,42.8754,666,4/11/25,0.59,35.7
CHO_GEN,-77.0281,42.8754,666,4/12/25,0.15,40.1
CHO_GEN,-77.0281,42.8754,666,4/13/25,0.04,39.7
CHO_GEN,-77.0281,42.8754,666,4/14/25,0,46.1
CHO_GEN,-77.0281,42.8754,666,4/15/25,0.02,53.2
CHO_GEN,-77.0281,42.8754,666,4/16/25,0,43.7
CHO_GEN,-77.0281,42.8754,666,4/17/25,0.03,34.7
CHO_GEN,-77.0281,42.8754,666,4/18/25,0,43.8
CHO_GEN,-77.0281,42.8754,666,4/19/25,0.02,55.8
CHO_GEN,-77.0281,42.8754,666,4/20/25,0.44,56
CHO_GEN,-77.0281,42.8754,666,4/21/25,0,43.9
CHO_GEN,-77.0281,42.8754,666,4/22/25,0.05,52.6
CHO_GEN,-77.0281,42.8754,666,4/23/25,0,49.8
CHO_GEN,-77.0281,42.8754,666,4/24/25,0,54
CHO_GEN,-77.0281,42.8754,666,4/25/25,0,64.7
CHO_GEN,-77.0281,42.8754,666,4/26/25,0.44,63.7
CHO_GEN,-77.0281,42.8754,666,4/27/25,0.04,51.5
CHO_GEN,-77.0281,42.8754,666,4/28/25,0,50.5
CHO_GEN,-77.0281,42.8754,666,4/29/25,0,57.5
CHO_GEN,-77.0281,42.8754,666,4/30/25,0.25,62.1
CHO_GEN,-77.0281,42.8754,666,5/1/25,0,47.8
CHO_GEN,-77.0281,42.8754,666,5/2/25,0.11,58.9
CHO_GEN,-77.0281,42.8754,666,5/3/25,0.35,59.1
CHO_GEN,-77.0281,42.8754,666,5/4/25,0.42,47
CHO_GEN,-77.0281,42.8754,666,5/5/25,0.22,50.9
CHO_GEN,-77.0281,42.8754,666,5/6/25,0.42,61.5
CHO_GEN,-77.0281,42.8754,666,5/7/25,1.71,61.8
CHO_GEN,-77.0281,42.8754,666,5/8/25,0.06,54.7
CHO_GEN,-77.0281,42.8754,666,5/9/25,0,43.4
CHO_GEN,-77.0281,42.8754,666,5/10/25,0.01,45.5
CHO_GEN,-77.0281,42.8754,666,5/11/25,0,55.3
CHO_GEN,-77.0281,42.8754,666,5/12/25,0,49.7
CHO_GEN,-77.0281,42.8754,666,5/13/25,0,68
CHO_GEN,-77.0281,42.8754,666,5/14/25,0.05,64.2
CHO_GEN,-77.0281,42.8754,666,5/15/25,0.01,62.5
CHO_GEN,-77.0281,42.8754,666,5/16/25,0.26,67.6
CHO_GEN,-77.0281,42.8754,666,5/17/25,0.02,71.2
CHO_GEN,-77.0281,42.8754,666,5/18/25,0.14,66
CHO_GEN,-77.0281,42.8754,666,5/19/25,0,52.3
CHO_GEN,-77.0281,42.8754,666,5/20/25,0,47.1
CHO_GEN,-77.0281,42.8754,666,5/21/25,0,47.5
CHO_GEN,-77.0281,42.8754,666,5/22/25,0.82,48.8
CHO_GEN,-77.0281,42.8754,666,5/23/25,0.17,49.4
CHO_GEN,-77.0281,42.8754,666,5/24/25,0.13,48.7
CHO_GEN,-77.0281,42.8754,666,5/25/25,0.1,50.2
CHO_GEN,-77.0281,42.8754,666,5/26/25,0,51.2
CHO_GEN,-77.0281,42.8754,666,5/27/25,0,55
CHO_GEN,-77.0281,42.8754,666,5/28/25,0,58.4
CHO_GEN,-77.0281,42.8754,666,5/29/25,1.06,58.2
CHO_GEN,-77.0281,42.8754,666,5/30/25,0,61.5
CHO_GEN,-77.0281,42.8754,666,5/31/25,0.04,62.7
CHO_GEN,-77.0281,42.8754,666,6/1/25,0,48.8
CHO_GEN,-77.0281,42.8754,666,6/2/25,0.02,51.5
CHO_GEN,-77.0281,42.8754,666,6/3/25,0,58.6
CHO_GEN,-77.0281,42.8754,666,6/4/25,0,65.6
CHO_GEN,-77.0281,42.8754,666,6/5/25,0,74.7
CHO_GEN,-77.0281,42.8754,666,6/6/25,0.14,71.2
CHO_GEN,-77.0281,42.8754,666,6/7/25,0.25,65
CHO_GEN,-77.0281,42.8754,666,6/8/25,0,63.5
CHO_GEN,-77.0281,42.8754,666,6/9/25,0.12,67
CHO_GEN,-77.0281,42.8754,666,6/10/25,0.52,69.8
CHO_GEN,-77.0281,42.8754,666,6/11/25,0,66.2
CHO_GEN,-77.0281,42.8754,666,6/12/25,0,71
CHO_GEN,-77.0281,42.8754,666,6/13/25,0,64.1
CHO_GEN,-77.0281,42.8754,666,6/14/25,0.2,62.9
CHO_GEN,-77.0281,42.8754,666,6/15/25,0,61.5
CHO_GEN,-77.0281,42.8754,666,6/16/25,0,66.5
CHO_GEN,-77.0281,42.8754,666,6/17/25,0,66
CHO_GEN,-77.0281,42.8754,666,6/18/25,0,71.6
CHO_GEN,-77.0281,42.8754,666,6/19/25,0.26,74.7
CHO_GEN,-77.0281,42.8754,666,6/20/25,0.12,71.3
CHO_GEN,-77.0281,42.8754,666,6/21/25,0.13,70.2
CHO_GEN,-77.0281,42.8754,666,6/22/25,0,77.4
CHO_GEN,-77.0281,42.8754,666,6/23/25,0,81.6
CHO_GEN,-77.0281,42.8754,666,6/24/25,0,83.4
CHO_GEN,-77.0281,42.8754,666,6/25/25,0,83.2
CHO_GEN,-77.0281,42.8754,666,6/26/25,0.02,76.1
CHO_GEN,-77.0281,42.8754,666,6/27/25,0.08,65.5
CHO_GEN,-77.0281,42.8754,666,6/28/25,0.22,68.8
CHO_GEN,-77.0281,42.8754,666,6/29/25,0,72.1
CHO_GEN,-77.0281,42.8754,666,6/30/25,0,69.2
,,,,,,
DEG_DIE,-76.15,42.6062,1339,1/1/25,0.25,38.4
DEG_DIE,-76.15,42.6062,1339,1/2/25,0.14,35.1
DEG_DIE,-76.15,42.6062,1339,1/3/25,0.04,27.5
DEG_DIE,-76.15,42.6062,1339,1/4/25,0.06,23.2
DEG_DIE,-76.15,42.6062,1339,1/5/25,0.14,20.8
DEG_DIE,-76.15,42.6062,1339,1/6/25,0.02,20.7
DEG_DIE,-76.15,42.6062,1339,1/7/25,0.04,14.1
DEG_DIE,-76.15,42.6062,1339,1/8/25,0.11,15.9
DEG_DIE,-76.15,42.6062,1339,1/9/25,0.02,13.7
DEG_DIE,-76.15,42.6062,1339,1/10/25,0.02,15.3
DEG_DIE,-76.15,42.6062,1339,1/11/25,0.07,19.1
DEG_DIE,-76.15,42.6062,1339,1/12/25,0.03,22.3
DEG_DIE,-76.15,42.6062,1339,1/13/25,0,26.7
DEG_DIE,-76.15,42.6062,1339,1/14/25,0.02,24
DEG_DIE,-76.15,42.6062,1339,1/15/25,0.06,17.2
DEG_DIE,-76.15,42.6062,1339,1/16/25,0.04,17.5
DEG_DIE,-76.15,42.6062,1339,1/17/25,0.06,19.2
DEG_DIE,-76.15,42.6062,1339,1/18/25,0,28.3
DEG_DIE,-76.15,42.6062,1339,1/19/25,0.06,25.6
DEG_DIE,-76.15,42.6062,1339,1/20/25,0,9.1
DEG_DIE,-76.15,42.6062,1339,1/21/25,0.02,2.4
DEG_DIE,-76.15,42.6062,1339,1/22/25,0,-0.7
DEG_DIE,-76.15,42.6062,1339,1/23/25,0,-0.1
DEG_DIE,-76.15,42.6062,1339,1/24/25,0,17.5
DEG_DIE,-76.15,42.6062,1339,1/25/25,0.01,12.9
DEG_DIE,-76.15,42.6062,1339,1/26/25,0.02,16.1
DEG_DIE,-76.15,42.6062,1339,1/27/25,0,19.7
DEG_DIE,-76.15,42.6062,1339,1/28/25,0.07,26
DEG_DIE,-76.15,42.6062,1339,1/29/25,0.09,25.6
DEG_DIE,-76.15,42.6062,1339,1/30/25,0.09,25.2
DEG_DIE,-76.15,42.6062,1339,1/31/25,0,22.6
DEG_DIE,-76.15,42.6062,1339,2/1/25,0.57,24.6
DEG_DIE,-76.15,42.6062,1339,2/2/25,0,4.4
DEG_DIE,-76.15,42.6062,1339,2/3/25,0.13,14.8
DEG_DIE,-76.15,42.6062,1339,2/4/25,0.04,34
DEG_DIE,-76.15,42.6062,1339,2/5/25,0.12,20
DEG_DIE,-76.15,42.6062,1339,2/6/25,0.13,13.6
DEG_DIE,-76.15,42.6062,1339,2/7/25,0.08,30.1
DEG_DIE,-76.15,42.6062,1339,2/8/25,0.01,16.1
DEG_DIE,-76.15,42.6062,1339,2/9/25,0.21,17.5
DEG_DIE,-76.15,42.6062,1339,2/10/25,0.04,23.5
DEG_DIE,-76.15,42.6062,1339,2/11/25,0,17.4
DEG_DIE,-76.15,42.6062,1339,2/12/25,0,16.7
DEG_DIE,-76.15,42.6062,1339,2/13/25,0.06,19.3
DEG_DIE,-76.15,42.6062,1339,2/14/25,0.17,29.2
DEG_DIE,-76.15,42.6062,1339,2/15/25,0.02,19.1
DEG_DIE,-76.15,42.6062,1339,2/16/25,0.57,24.9
DEG_DIE,-76.15,42.6062,1339,2/17/25,0.63,26.1
DEG_DIE,-76.15,42.6062,1339,2/18/25,0.06,12.7
DEG_DIE,-76.15,42.6062,1339,2/19/25,0,11.2
DEG_DIE,-76.15,42.6062,1339,2/20/25,0.01,14.1
DEG_DIE,-76.15,42.6062,1339,2/21/25,0.07,13.8
DEG_DIE,-76.15,42.6062,1339,2/22/25,0.02,14.5
DEG_DIE,-76.15,42.6062,1339,2/23/25,0,22.9
DEG_DIE,-76.15,42.6062,1339,2/24/25,0,28.3
DEG_DIE,-76.15,42.6062,1339,2/25/25,0,35.8
DEG_DIE,-76.15,42.6062,1339,2/26/25,0.25,35.7
DEG_DIE,-76.15,42.6062,1339,2/27/25,0.17,34.4
DEG_DIE,-76.15,42.6062,1339,2/28/25,0.34,35.3
DEG_DIE,-76.15,42.6062,1339,3/1/25,0.04,34
DEG_DIE,-76.15,42.6062,1339,3/2/25,0.09,22.5
DEG_DIE,-76.15,42.6062,1339,3/3/25,0,12.5
DEG_DIE,-76.15,42.6062,1339,3/4/25,0,23.6
DEG_DIE,-76.15,42.6062,1339,3/5/25,0.02,37.1
DEG_DIE,-76.15,42.6062,1339,3/6/25,0.76,43.2
DEG_DIE,-76.15,42.6062,1339,3/7/25,0.14,31.1
DEG_DIE,-76.15,42.6062,1339,3/8/25,0.06,27.8
DEG_DIE,-76.15,42.6062,1339,3/9/25,0,24.8
DEG_DIE,-76.15,42.6062,1339,3/10/25,0,33.5
DEG_DIE,-76.15,42.6062,1339,3/11/25,0,43.6
DEG_DIE,-76.15,42.6062,1339,3/12/25,0,45
DEG_DIE,-76.15,42.6062,1339,3/13/25,0,31.9
DEG_DIE,-76.15,42.6062,1339,3/14/25,0,41.8
DEG_DIE,-76.15,42.6062,1339,3/15/25,0,48.3
DEG_DIE,-76.15,42.6062,1339,3/16/25,0,52
DEG_DIE,-76.15,42.6062,1339,3/17/25,0.59,50.1
DEG_DIE,-76.15,42.6062,1339,3/18/25,0.02,26.4
DEG_DIE,-76.15,42.6062,1339,3/19/25,0,40.6
DEG_DIE,-76.15,42.6062,1339,3/20/25,0,54.9
DEG_DIE,-76.15,42.6062,1339,3/21/25,0.01,46.4
DEG_DIE,-76.15,42.6062,1339,3/22/25,0,33
DEG_DIE,-76.15,42.6062,1339,3/23/25,0.03,34.6
DEG_DIE,-76.15,42.6062,1339,3/24/25,0.01,29.1
DEG_DIE,-76.15,42.6062,1339,3/25/25,0.01,43.3
DEG_DIE,-76.15,42.6062,1339,3/26/25,0,29.9
DEG_DIE,-76.15,42.6062,1339,3/27/25,0.1,26.7
DEG_DIE,-76.15,42.6062,1339,3/28/25,0.02,32.7
DEG_DIE,-76.15,42.6062,1339,3/29/25,0.13,44.5
DEG_DIE,-76.15,42.6062,1339,3/30/25,0.23,44.6
DEG_DIE,-76.15,42.6062,1339,3/31/25,0.05,54.5
DEG_DIE,-76.15,42.6062,1339,4/1/25,0.01,49.3
DEG_DIE,-76.15,42.6062,1339,4/2/25,0,30.8
DEG_DIE,-76.15,42.6062,1339,4/3/25,0.46,38.4
DEG_DIE,-76.15,42.6062,1339,4/4/25,0,55.7
DEG_DIE,-76.15,42.6062,1339,4/5/25,0.05,43.8
DEG_DIE,-76.15,42.6062,1339,4/6/25,0.51,43.3
DEG_DIE,-76.15,42.6062,1339,4/7/25,0,36.8
DEG_DIE,-76.15,42.6062,1339,4/8/25,0.05,33.2
DEG_DIE,-76.15,42.6062,1339,4/9/25,0.12,22.2
DEG_DIE,-76.15,42.6062,1339,4/10/25,0,30.6
DEG_DIE,-76.15,42.6062,1339,4/11/25,0.24,35.5
DEG_DIE,-76.15,42.6062,1339,4/12/25,0.16,38.8
DEG_DIE,-76.15,42.6062,1339,4/13/25,0.17,38.5
DEG_DIE,-76.15,42.6062,1339,4/14/25,0,41.5
DEG_DIE,-76.15,42.6062,1339,4/15/25,0.06,47.3
DEG_DIE,-76.15,42.6062,1339,4/16/25,0.21,42.6
DEG_DIE,-76.15,42.6062,1339,4/17/25,0.11,32.5
DEG_DIE,-76.15,42.6062,1339,4/18/25,0,39.6
DEG_DIE,-76.15,42.6062,1339,4/19/25,0,53.8
DEG_DIE,-76.15,42.6062,1339,4/20/25,0.47,55.8
DEG_DIE,-76.15,42.6062,1339,4/21/25,0,40.2
DEG_DIE,-76.15,42.6062,1339,4/22/25,0.14,52.6
DEG_DIE,-76.15,42.6062,1339,4/23/25,0,47.6
DEG_DIE,-76.15,42.6062,1339,4/24/25,0.01,53.2
DEG_DIE,-76.15,42.6062,1339,4/25/25,0.02,63.1
DEG_DIE,-76.15,42.6062,1339,4/26/25,0.46,65.7
DEG_DIE,-76.15,42.6062,1339,4/27/25,0.24,50.9
DEG_DIE,-76.15,42.6062,1339,4/28/25,0.02,44.4
DEG_DIE,-76.15,42.6062,1339,4/29/25,0,56.9
DEG_DIE,-76.15,42.6062,1339,4/30/25,0.8,59.9
DEG_DIE,-76.15,42.6062,1339,5/1/25,0,45.1
DEG_DIE,-76.15,42.6062,1339,5/2/25,0.27,60.7
DEG_DIE,-76.15,42.6062,1339,5/3/25,0.36,61.3
DEG_DIE,-76.15,42.6062,1339,5/4/25,0.45,50.7
DEG_DIE,-76.15,42.6062,1339,5/5/25,0.23,54.2
DEG_DIE,-76.15,42.6062,1339,5/6/25,0.3,61.5
DEG_DIE,-76.15,42.6062,1339,5/7/25,1.56,59.7
DEG_DIE,-76.15,42.6062,1339,5/8/25,0.09,55.5
DEG_DIE,-76.15,42.6062,1339,5/9/25,0.07,45.1
DEG_DIE,-76.15,42.6062,1339,5/10/25,0.39,43.1
DEG_DIE,-76.15,42.6062,1339,5/11/25,0,51.8
DEG_DIE,-76.15,42.6062,1339,5/12/25,0,47.8
DEG_DIE,-76.15,42.6062,1339,5/13/25,0,65.4
DEG_DIE,-76.15,42.6062,1339,5/14/25,0.08,64.3
DEG_DIE,-76.15,42.6062,1339,5/15/25,0.05,60.8
DEG_DIE,-76.15,42.6062,1339,5/16/25,0.08,64.4
DEG_DIE,-76.15,42.6062,1339,5/17/25,0.3,69.6
DEG_DIE,-76.15,42.6062,1339,5/18/25,0.28,64.1
DEG_DIE,-76.15,42.6062,1339,5/19/25,0.08,49
DEG_DIE,-76.15,42.6062,1339,5/20/25,0,43.4
DEG_DIE,-76.15,42.6062,1339,5/21/25,0,45.8
DEG_DIE,-76.15,42.6062,1339,5/22/25,0.48,47.2
DEG_DIE,-76.15,42.6062,1339,5/23/25,0.2,46.6
DEG_DIE,-76.15,42.6062,1339,5/24/25,0.34,47.3
DEG_DIE,-76.15,42.6062,1339,5/25/25,0.25,48.5
DEG_DIE,-76.15,42.6062,1339,5/26/25,0.02,48.6
DEG_DIE,-76.15,42.6062,1339,5/27/25,0,53.4
DEG_DIE,-76.15,42.6062,1339,5/28/25,0,57.3
DEG_DIE,-76.15,42.6062,1339,5/29/25,0.57,57.8
DEG_DIE,-76.15,42.6062,1339,5/30/25,0.04,58.6
DEG_DIE,-76.15,42.6062,1339,5/31/25,0.1,62
DEG_DIE,-76.15,42.6062,1339,6/1/25,0.23,47.7
DEG_DIE,-76.15,42.6062,1339,6/2/25,0.14,48.2
DEG_DIE,-76.15,42.6062,1339,6/3/25,0,53.2
DEG_DIE,-76.15,42.6062,1339,6/4/25,0,63.8
DEG_DIE,-76.15,42.6062,1339,6/5/25,0,73.1
DEG_DIE,-76.15,42.6062,1339,6/6/25,1.09,72.8
DEG_DIE,-76.15,42.6062,1339,6/7/25,1.27,66.5
DEG_DIE,-76.15,42.6062,1339,6/8/25,0.01,61.9
DEG_DIE,-76.15,42.6062,1339,6/9/25,0.15,66.1
DEG_DIE,-76.15,42.6062,1339,6/10/25,1.16,68
DEG_DIE,-76.15,42.6062,1339,6/11/25,0.09,60.7
DEG_DIE,-76.15,42.6062,1339,6/12/25,0,67.8
DEG_DIE,-76.15,42.6062,1339,6/13/25,0,60.7
DEG_DIE,-76.15,42.6062,1339,6/14/25,0.14,63.7
DEG_DIE,-76.15,42.6062,1339,6/15/25,0,60.3
DEG_DIE,-76.15,42.6062,1339,6/16/25,0,64
DEG_DIE,-76.15,42.6062,1339,6/17/25,0,63.7
DEG_DIE,-76.15,42.6062,1339,6/18/25,0,67.7
DEG_DIE,-76.15,42.6062,1339,6/19/25,0.14,73.2
DEG_DIE,-76.15,42.6062,1339,6/20/25,0.29,70
DEG_DIE,-76.15,42.6062,1339,6/21/25,0.1,64.9
DEG_DIE,-76.15,42.6062,1339,6/22/25,0.18,73.3
DEG_DIE,-76.15,42.6062,1339,6/23/25,0.67,76
DEG_DIE,-76.15,42.6062,1339,6/24/25,0,77.9
DEG_DIE,-76.15,42.6062,1339,6/25/25,0,79.7
DEG_DIE,-76.15,42.6062,1339,6/26/25,0,74.5
DEG_DIE,-76.15,42.6062,1339,6/27/25,0.31,64.3
DEG_DIE,-76.15,42.6062,1339,6/28/25,0,62.2
DEG_DIE,-76.15,42.6062,1339,6/29/25,0.5,69.6
DEG_DIE,-76.15,42.6062,1339,6/30/25,0,66.7
,,,,,,
DEG_FOU,-76.2765,42.5872,1480,1/1/25,0.23,37.8
DEG_FOU,-76.2765,42.5872,1480,1/2/25,0.16,34.9
DEG_FOU,-76.2765,42.5872,1480,1/3/25,0.03,27.3
DEG_FOU,-76.2765,42.5872,1480,1/4/25,0.05,22.7
DEG_FOU,-76.2765,42.5872,1480,1/5/25,0.05,20.1
DEG_FOU,-76.2765,42.5872,1480,1/6/25,0,20.4
DEG_FOU,-76.2765,42.5872,1480,1/7/25,0.02,13.8
DEG_FOU,-76.2765,42.5872,1480,1/8/25,0.13,15.3
DEG_FOU,-76.2765,42.5872,1480,1/9/25,0.01,13
DEG_FOU,-76.2765,42.5872,1480,1/10/25,0,14.4
DEG_FOU,-76.2765,42.5872,1480,1/11/25,0.08,18.9
DEG_FOU,-76.2765,42.5872,1480,1/12/25,0.04,21.9
DEG_FOU,-76.2765,42.5872,1480,1/13/25,0,26.4
DEG_FOU,-76.2765,42.5872,1480,1/14/25,0.04,23.4
DEG_FOU,-76.2765,42.5872,1480,1/15/25,0.04,16.6
DEG_FOU,-76.2765,42.5872,1480,1/16/25,0.03,16.8
DEG_FOU,-76.2765,42.5872,1480,1/17/25,0.06,18.6
DEG_FOU,-76.2765,42.5872,1480,1/18/25,0,27.8
DEG_FOU,-76.2765,42.5872,1480,1/19/25,0.04,24.9
DEG_FOU,-76.2765,42.5872,1480,1/20/25,0,8.5
DEG_FOU,-76.2765,42.5872,1480,1/21/25,0.02,1.6
DEG_FOU,-76.2765,42.5872,1480,1/22/25,0,-1.8
DEG_FOU,-76.2765,42.5872,1480,1/23/25,0,-0.7
DEG_FOU,-76.2765,42.5872,1480,1/24/25,0,17
DEG_FOU,-76.2765,42.5872,1480,1/25/25,0.01,12.8
DEG_FOU,-76.2765,42.5872,1480,1/26/25,0,15.7
DEG_FOU,-76.2765,42.5872,1480,1/27/25,0,19
DEG_FOU,-76.2765,42.5872,1480,1/28/25,0.05,25.4
DEG_FOU,-76.2765,42.5872,1480,1/29/25,0.06,25.3
DEG_FOU,-76.2765,42.5872,1480,1/30/25,0.11,24.7
DEG_FOU,-76.2765,42.5872,1480,1/31/25,0,22.8
DEG_FOU,-76.2765,42.5872,1480,2/1/25,0.45,24.4
DEG_FOU,-76.2765,42.5872,1480,2/2/25,0,4.5
DEG_FOU,-76.2765,42.5872,1480,2/3/25,0.11,14.9
DEG_FOU,-76.2765,42.5872,1480,2/4/25,0,33.9
DEG_FOU,-76.2765,42.5872,1480,2/5/25,0.13,19.5
DEG_FOU,-76.2765,42.5872,1480,2/6/25,0.13,13.5
DEG_FOU,-76.2765,42.5872,1480,2/7/25,0.1,29.9
DEG_FOU,-76.2765,42.5872,1480,2/8/25,0,16.3
DEG_FOU,-76.2765,42.5872,1480,2/9/25,0.23,17
DEG_FOU,-76.2765,42.5872,1480,2/10/25,0,23.1
DEG_FOU,-76.2765,42.5872,1480,2/11/25,0,17
DEG_FOU,-76.2765,42.5872,1480,2/12/25,0,16.6
DEG_FOU,-76.2765,42.5872,1480,2/13/25,0.04,19.3
DEG_FOU,-76.2765,42.5872,1480,2/14/25,0.11,28.9
DEG_FOU,-76.2765,42.5872,1480,2/15/25,0,18.9
DEG_FOU,-76.2765,42.5872,1480,2/16/25,0.63,24.7
DEG_FOU,-76.2765,42.5872,1480,2/17/25,0.75,25.8
DEG_FOU,-76.2765,42.5872,1480,2/18/25,0.02,12.1
DEG_FOU,-76.2765,42.5872,1480,2/19/25,0,10.9
DEG_FOU,-76.2765,42.5872,1480,2/20/25,0,14
DEG_FOU,-76.2765,42.5872,1480,2/21/25,0.12,13.5
DEG_FOU,-76.2765,42.5872,1480,2/22/25,0,13.4
DEG_FOU,-76.2765,42.5872,1480,2/23/25,0,22.2
DEG_FOU,-76.2765,42.5872,1480,2/24/25,0,28.2
DEG_FOU,-76.2765,42.5872,1480,2/25/25,0.03,35.5
DEG_FOU,-76.2765,42.5872,1480,2/26/25,0.22,35.7
DEG_FOU,-76.2765,42.5872,1480,2/27/25,0.15,34.4
DEG_FOU,-76.2765,42.5872,1480,2/28/25,0.28,34.7
DEG_FOU,-76.2765,42.5872,1480,3/1/25,0.05,33.4
DEG_FOU,-76.2765,42.5872,1480,3/2/25,0.13,21.8
DEG_FOU,-76.2765,42.5872,1480,3/3/25,0,12.2
DEG_FOU,-76.2765,42.5872,1480,3/4/25,0,23.5
DEG_FOU,-76.2765,42.5872,1480,3/5/25,0.03,37.4
DEG_FOU,-76.2765,42.5872,1480,3/6/25,0.82,42.9
DEG_FOU,-76.2765,42.5872,1480,3/7/25,0.08,30.7
DEG_FOU,-76.2765,42.5872,1480,3/8/25,0.05,27.9
DEG_FOU,-76.2765,42.5872,1480,3/9/25,0,24.6
DEG_FOU,-76.2765,42.5872,1480,3/10/25,0,32.9
DEG_FOU,-76.2765,42.5872,1480,3/11/25,0,43.8
DEG_FOU,-76.2765,42.5872,1480,3/12/25,0,44.7
DEG_FOU,-76.2765,42.5872,1480,3/13/25,0,31.5
DEG_FOU,-76.2765,42.5872,1480,3/14/25,0,41.5
DEG_FOU,-76.2765,42.5872,1480,3/15/25,0,48.1
DEG_FOU,-76.2765,42.5872,1480,3/16/25,0,51.1
DEG_FOU,-76.2765,42.5872,1480,3/17/25,0.72,49.7
DEG_FOU,-76.2765,42.5872,1480,3/18/25,0,25.8
DEG_FOU,-76.2765,42.5872,1480,3/19/25,0,39.9
