Site,USDA hardiness Zone,Lat,Lat-Decimal,Long,Long-Decimal,Year,Week,Date,ECB-E,ECB-Z,CEW,FAW,WBC
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,21,5/18/15,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,22,5/25/15,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,23,6/1/15,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,24,6/8/15,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,25,6/15/15,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,26,6/22/15,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,27,6/29/15,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,28,7/6/15,0,0,0,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,29,7/13/15,0,0,0,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,30,7/20/15,1,0,0,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,31,7/27/15,0,0,0,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,32,8/3/15,0,0,0,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,33,8/10/15,0,0,0,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,34,8/17/15,0,0,0,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,35,8/24/15,0,0,1,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,36,8/31/15,0,0,15,5,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,37,9/7/15,0,1,3,5,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,38,9/14/15,0,0,1,7,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2015,39,9/21/15,0,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,23,5/31/16,2,0,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,24,6/7/16,0,0,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,25,6/14/16,0,0,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,26,6/21/16,0,0,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,27,6/28/16,0,0,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,28,7/5/16,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,29,7/12/16,0,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,30,7/19/16,0,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,31,7/26/16,3,0,0,0,3
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,32,8/2/16,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,33,8/9/16,0,0,0,0,22
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,34,8/16/16,0,0,0,0,1
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,35,8/23/16,0,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,36,8/30/16,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,37,9/6/16,0,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,38,9/13/16,0,0,3,1,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,39,9/20/16,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2016,40,9/27/16,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,21,5/23/17,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,22,5/30/17,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,23,6/6/17,0,0,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,24,6/13/17,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,25,6/20/17,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,26,6/27/17,1,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,27,7/4/17,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,28,7/11/17,0,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,29,7/18/17,15,0,1,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,30,7/25/17,0,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,31,8/1/17,7,0,,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,32,8/8/17,3,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,33,8/15/17,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,34,8/22/17,0,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,35,8/29/17,0,0,0,1,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,36,9/5/17,0,0,0,10,1
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,37,9/12/17,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,38,9/19/17,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2017,39,9/26/17,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,22,5/29/18,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,23,6/5/18,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,24,6/12/18,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,25,6/19/18,1,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,26,6/26/18,2,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,27,7/3/18,0,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,28,7/10/18,0,0,2,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,29,7/17/18,0,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,30,7/24/18,0,11,0,0,51
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,31,7/31/18,8,0,0,0,45
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,32,8/7/18,0,0,0,0,8
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,33,8/14/18,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,34,8/21/18,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,35,8/28/18,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,36,9/4/18,2,0,19,2,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,37,9/11/18,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,38,9/18/18,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2018,39,9/25/18,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,22,5/28/19,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,23,6/4/19,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,24,6/11/19,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,25,6/18/19,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,26,6/25/19,0,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,27,7/2/19,0,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,28,7/9/19,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,29,7/16/19,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,30,7/23/19,0,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,31,7/30/19,4,0,0,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,32,8/6/19,18,0,3,0,0
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,33,8/13/19,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,34,8/20/19,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,35,8/27/19,0,0,13,0,5
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,36,9/3/19,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,37,9/10/19,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,38,9/17/19,,,,,
Amsterdam,5a," 43° 1'18.48""N",43.0218," 74°10'48.72""W",-74.1802,2019,39,9/24/19,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,23,5/31/16,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,24,6/7/16,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,25,6/14/16,2,11,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,26,6/21/16,0,0,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,27,6/28/16,0,0,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,28,7/5/16,0,1,0,0,0
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,29,7/12/16,0,0,0,0,0
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,30,7/19/16,0,0,0,0,2
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,31,7/26/16,0,2,0,1,8
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,32,8/2/16,2,2,,1,3
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,33,8/9/16,1,1,4,0,0
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,34,8/16/16,0,2,0,0,0
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,35,8/23/16,0,0,6,0,0
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,36,8/30/16,0,0,29,0,0
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,37,9/6/16,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,38,9/13/16,0,0,53,1,0
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,39,9/20/16,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2016,40,9/27/16,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,21,5/23/17,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,22,5/30/17,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,23,6/6/17,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,24,6/13/17,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,25,6/20/17,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,26,6/27/17,1,0,,0,0
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,27,7/4/17,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,28,7/11/17,0,0,2,0,0
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,29,7/18/17,0,0,0,0,1
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,30,7/25/17,0,0,3,0,8
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,31,8/1/17,1,0,2,0,22
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,32,8/8/17,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,33,8/15/17,0,2,5,0,8
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,34,8/22/17,0,0,8,4,10
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,35,8/29/17,0,1,1,18,0
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,36,9/5/17,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,37,9/12/17,0,0,1,16,0
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,38,9/19/17,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2017,39,9/26/17,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,22,5/29/18,0,0,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,23,6/5/18,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,24,6/12/18,3,3,0,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,25,6/19/18,3,4,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,26,6/26/18,1,0,0,0,0
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,27,7/3/18,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,28,7/10/18,3,0,3,0,0
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,29,7/17/18,0,0,0,0,0
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,30,7/24/18,0,0,5,0,8
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,31,7/31/18,4,0,8,1,5
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,32,8/7/18,1,0,1,0,5
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,33,8/14/18,0,3,5,0,4
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,34,8/21/18,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,35,8/28/18,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,36,9/4/18,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,37,9/11/18,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,38,9/18/18,,,,,
Athens,5b," 42°17'45.61""N",42.296003," 73°50'55.79""W",-73.848831,2018,39,9/25/18,,,,,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,22,5/28/19,0,0,2,0,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,23,6/4/19,0,0,0,0,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,24,6/11/19,0,0,0,0,0
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,25,6/18/19,0,0,1,0,0
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,26,6/25/19,0,1,0,0,0
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,27,7/2/19,0,0,1,0,0
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,28,7/9/19,0,1,0,0,0
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,29,7/16/19,,,,,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,30,7/23/19,0,0,1,0,0
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,31,7/30/19,0,0,2,0,13
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,32,8/6/19,0,0,0,0,5
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,33,8/13/19,,,,,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,34,8/20/19,0,0,1,0,1
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,35,8/27/19,,,,,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,36,9/3/19,0,0,6,7,1
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,37,9/10/19,,,,,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,38,9/17/19,,,,,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2019,39,9/24/19,,,,,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,22,5/26/20,,,,,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,23,6/2/20,,,,,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,24,6/9/20,,,,,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,25,6/16/20,1,0,6,0,0
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,26,6/23/20,0,1,1,0,0
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,27,6/30/20,,,,,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,28,7/7/20,0,0,0,0,0
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,29,7/14/20,0,0,0,0,0
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,30,7/21/20,0,0,0,0,1
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,31,7/28/20,0,0,0,0,0
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,32,8/4/20,0,0,0,0,7
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,33,8/11/20,0,0,1,0,2
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,34,8/18/20,0,1,2,0,0
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,35,8/25/20,0,0,0,0,1
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,36,9/1/20,0,0,20,0,1
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,37,9/8/20,,,,,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,38,9/15/20,,,,,
Attica,5b," 42°48'36.44""N",42.810122," 78°18'21.77""W",-78.306047,2020,39,9/22/20,,,,,
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,22,5/25/10,,,,,
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",,2010,23,6/1/10,,,,,
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,24,6/8/10,0,0,,,
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,25,6/15/10,0,0,,,
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,26,6/22/10,0,0,,,
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,27,6/29/10,0,3,,,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,28,7/6/10,0,0,,,1
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,29,7/13/10,0,0,,,1
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,30,7/20/10,0,0,,,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,31,7/27/10,2,0,25,,2
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,32,8/3/10,0,0,1,,8
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,33,8/10/10,0,0,1,,2
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,34,8/17/10,0,0,13,,1
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,35,8/24/10,0,0,55,,1
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,36,8/31/10,0,0,25,,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,37,9/7/10,0,0,11,,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,38,9/14/10,0,0,9,,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,39,9/21/10,0,0,0,,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2010,40,9/28/10,0,0,3,,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,23,5/31/11,,,,,
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,24,6/7/11,0,0,0,,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,25,6/14/11,0,0,0,,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,26,6/21/11,2,0,0,,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,27,6/28/11,0,0,0,,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,28,7/5/11,0,0,0,0,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,29,7/12/11,0,2,0,0,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,30,7/19/11,0,2,2,2,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,31,7/26/11,0,0,0,0,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,32,8/2/11,0,0,0,2,4
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,33,8/9/11,0,0,0,1,8
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,34,8/16/11,0,3,0,0,2
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,35,8/23/11,0,0,0,4,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,36,8/30/11,0,0,0,0,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,37,9/6/11,0,0,5,6,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,38,9/13/11,2,0,2,1,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,39,9/20/11,0,0,0,2,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2011,40,9/27/11,,,,,
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2012,21,5/22/12,,,,,
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2012,22,5/29/12,,,,,
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2012,23,6/5/12,0,0,0,0,
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2012,24,6/12/12,0,0,0,2,
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2012,25,6/19/12,0,0,0,0,
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2012,26,6/26/12,0,0,0,0,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2012,27,7/3/12,0,0,0,0,0
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2012,28,7/10/12,1,0,0,0,2
Avoca,5b," 42°24'10.02""N",42.402783," 77°24'43.85""W",-77.412181,2012,29,7/17/12,1,0,1,0,0
