,record_id,week,count,date,max_temp_f,min_temp_f,ave_temp_f,rain_inches,max_temp_c,min_temp_c,ave_temp_c,organic_matter,base_saturation_ca,base_saturation_mg,base_saturation_k,base_saturation_na,base_saturation_h,base_saturation_total,exch_acidity,buffer_p_h,cec,p_h,ca_ppm,p_ppm,mg_ppm,k_ppm,na_ppm,zn_ppm,al_ppm,morgan_p_lb_a,morgan_k_lb_a,morgan_ca_lb_a,morgan_mg_lb_a,x_coordinate,y_coordinate,corn_area_m_2,muid,state,awc,clay,kffact,om,perm,thick,hygrp,drain,slope,ll,ifhydric,afldfreq,latitude,longitude,planting_date,planting_week,planting_relative_week
236,GAB_HER,22,5.0,2022-05-25,78.71428571428571,54.42857142857143,66.57142857142857,0.12999999999999998,25.942857142857143,12.457142857142857,19.214285714285715,4.84,72.1,13.7,3.4,1.8,9.0,91.0,1.16,6.31,12.9,6.8,1866.0,124.0,216.0,171.0,53.0,3.6,977.0,17.8,303.5,3357.7,391.5,42.68417,-73.58209,Medium,NY156,NY,0.09,9.0,0.29,0.6,0.65,54.1,3.0,3.3,10.9,27.1,0.0,4.0,42.68417,-73.58209,2022-05-24,22.0,0.0
237,GAB_JON,22,3.0,2022-05-25,77.0,55.42857142857143,66.21428571428571,0.002857142857142857,24.985714285714288,13.014285714285714,19.014285714285712,4.27,62.7,13.6,5.3,0.9,17.5,82.5,1.8,6.15,10.3,6.39,1292.0,116.0,171.0,212.0,22.0,3.7,856.0,18.7,375.1,2223.3,309.1,42.2253378,-73.973843,Low,NY099,NY,0.08,13.2,0.25,0.6,6.52,60.1,1.8,3.5,3.5,19.9,0.1,3.3,42.2253378,-73.973843,2022-05-13,20.0,2.0
238,GAB_KUK,22,9.0,2022-05-25,77.85714285714286,54.42857142857143,66.14285714285714,0.10571428571428572,25.485714285714288,12.471428571428572,18.97142857142857,4.43,64.0,15.1,5.7,1.5,13.8,86.2,1.36,6.26,9.9,6.8,1265.0,218.0,181.0,219.0,34.0,6.6,1153.0,16.7,388.1,2170.0,327.8,42.06082,-73.81201,Medium,NY149,NY,0.08,3.7,0.22,0.3,11.68,59.3,1.5,2.5,6.2,24.7,0.1,3.6,42.06082,-73.81201,2022-05-10,20.0,2.0
239,GAB_OOM,22,151.0,2022-05-25,78.0,54.57142857142857,66.28571428571429,0.08285714285714287,25.542857142857144,12.528571428571428,19.057142857142857,5.75,78.0,17.3,3.2,1.5,0.0,100.0,0.0,0.0,10.8,7.05,1681.0,135.0,226.0,134.0,38.0,3.4,918.0,22.1,237.1,2992.1,410.8,42.45754,-73.67534,Medium,NY149,NY,0.08,3.7,0.22,0.3,11.68,59.3,1.5,2.5,6.2,24.7,0.1,3.6,42.45754,-73.67534,2022-05-05,19.0,3.0
240,GAB_PET,22,0.0,2022-05-25,78.57142857142857,54.57142857142857,66.57142857142857,0.02,25.857142857142858,12.528571428571428,19.214285714285715,3.14,61.7,17.0,2.5,0.8,18.0,82.0,1.64,6.19,9.1,6.41,1125.0,41.0,188.0,90.0,17.0,1.3,805.0,1.0,159.2,1893.3,341.7,42.72436,-73.99218,Medium,NY125,NY,0.09,11.5,0.27,0.8,3.17,64.4,2.1,3.1,11.6,21.9,0.0,4.0,42.72436,-73.99218,2022-05-12,20.0,2.0
241,GAB_STO,22,411.0,2022-05-25,78.57142857142857,54.857142857142854,66.71428571428571,0.06142857142857143,25.857142857142858,12.714285714285714,19.271428571428572,3.13,71.7,14.0,4.5,1.6,8.2,91.8,0.76,6.41,9.2,6.94,1324.0,36.0,156.0,164.0,34.0,3.5,880.0,1.0,289.8,2286.6,283.5,42.11997,-73.79717,Medium,NY149,NY,0.08,3.7,0.22,0.3,11.68,59.3,1.5,2.5,6.2,24.7,0.1,3.6,42.11997,-73.79717,2022-05-12,20.0,2.0
243,MUL_LET,22,45.0,2022-05-25,74.28571428571429,50.857142857142854,62.57142857142857,0.15,23.485714285714288,10.485714285714286,17.0,3.24,74.2,19.2,4.0,2.5,0.0,100.0,0.0,0.0,12.8,7.4,1900.0,63.0,299.0,202.0,74.0,5.7,618.0,17.7,357.8,3424.9,542.2,42.9403986,-77.7031553,High,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.9403986,-77.7031553,2022-06-01,23.0,-1.0
246,ONE_CHA_1,22,35.0,2022-05-25,72.71428571428571,50.42857142857143,61.57142857142857,0.2557142857142857,22.614285714285717,10.242857142857144,16.442857142857143,7.41,75.4,20.4,3.5,0.8,0.0,100.0,0.0,0.0,20.9,7.27,3153.0,365.0,516.0,283.0,37.0,17.0,861.0,116.0,500.8,5901.2,938.4,44.57920778,-75.44822096,High,NY145,NY,0.14,32.9,0.31,1.2,0.34,62.4,3.4,5.0,3.4,35.5,0.2,4.0,44.57920778,-75.44822096,2022-05-05,19.0,3.0
247,ONE_MCK_1,22,26.0,2022-05-25,73.57142857142857,49.57142857142857,61.57142857142857,0.15142857142857144,23.114285714285717,9.771428571428572,16.414285714285715,3.33,69.3,18.8,1.4,1.3,9.1,90.9,1.12,6.32,12.2,6.35,1701.0,29.0,280.0,66.0,37.0,2.5,701.0,1.0,118.3,3031.6,508.0,44.85307441,-75.19768297,High,NY107,NY,0.14,5.6,0.17,10.4,8.41,66.2,3.1,5.6,3.8,19.6,0.7,3.8,44.85307441,-75.19768297,2022-06-06,24.0,-2.0
248,ONE_OAK_1,22,126.0,2022-05-25,76.85714285714286,50.142857142857146,63.5,0.23428571428571426,24.914285714285715,10.1,17.5,4.07,56.9,29.3,2.9,1.3,9.6,90.5,1.52,6.22,15.9,6.09,1816.0,63.0,567.0,181.0,49.0,2.9,856.0,8.1,320.5,3258.9,1029.6,44.94110918,-74.54660541,Medium,NY145,NY,0.14,32.9,0.31,1.2,0.34,62.4,3.4,5.0,3.4,35.5,0.2,4.0,44.94110918,-74.54660541,2022-06-13,25.0,-3.0
249,ONE_ORT_1,22,72.0,2022-05-25,76.0,50.0,63.0,0.1742857142857143,24.457142857142856,10.0,17.228571428571428,1.86,22.6,5.9,5.2,2.1,64.3,35.7,2.56,5.96,4.0,5.39,180.0,174.0,28.0,82.0,19.0,1.8,1635.0,11.3,145.3,26.3,50.5,44.95954032,-74.83228943,High,NY011,NY,0.14,20.6,0.27,4.0,1.37,66.9,2.8,4.6,3.7,26.7,0.3,4.0,44.95954032,-74.83228943,2022-06-06,24.0,-2.0
251,PAN_LET,22,90.0,2022-05-25,73.28571428571429,51.57142857142857,62.42857142857143,0.2185714285714286,22.928571428571427,10.885714285714286,16.914285714285715,4.33,75.4,13.3,2.1,0.6,8.6,91.4,0.88,6.38,10.2,6.93,1544.0,138.0,166.0,82.0,14.0,4.5,1040.0,14.9,146.2,2721.4,300.6,42.6198187,-78.0437066,High,NY077,NY,0.11,13.0,0.46,0.6,1.23,63.3,2.9,4.0,5.7,22.6,0.0,3.9,42.6198187,-78.0437066,2022-05-11,20.0,2.0
252,POV_DUN,22,22.0,2022-05-25,73.14285714285714,50.57142857142857,61.857142857142854,0.09714285714285713,22.857142857142858,10.314285714285715,16.585714285714285,2.74,49.6,12.1,1.7,0.7,35.9,64.1,2.24,6.04,6.2,5.85,620.0,26.0,92.0,42.0,11.0,0.6,966.0,1.0,75.3,895.1,165.7,42.3873813,-76.3989841,Medium,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,42.3873813,-76.3989841,2022-06-08,24.0,-2.0
253,POW_LET,22,28.0,2022-05-25,77.85714285714286,54.142857142857146,66.0,0.19571428571428573,25.485714285714288,12.299999999999999,18.900000000000002,4.56,50.2,24.1,3.9,3.8,18.1,81.9,2.0,6.1,11.1,6.23,1113.0,22.0,324.0,170.0,97.0,1.2,943.0,1.0,300.7,1869.6,588.4,42.618402,-77.78118,High,NY131,NY,0.13,29.6,0.32,1.0,0.41,62.0,3.1,4.8,3.9,31.8,0.1,4.0,42.618402,-77.78118,2022-05-11,20.0,2.0
254,SEA_HOO_1,22,234.0,2022-05-25,76.42857142857143,52.142857142857146,64.28571428571429,0.25285714285714284,24.685714285714283,11.214285714285714,17.942857142857143,2.62,61.3,12.8,3.3,0.0,22.6,77.4,1.72,6.17,7.6,6.19,935.0,93.0,119.0,97.0,0.0,2.4,776.0,15.3,172.3,1517.4,214.7,42.625396,-77.01625,High,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.625396,-77.01625,2022-04-30,18.0,4.0
255,SMI_CAN,22,13.0,2022-05-25,75.0,50.57142857142857,62.785714285714285,0.06142857142857143,23.87142857142857,10.314285714285715,17.114285714285714,6.1,93.8,4.3,0.9,1.0,0.0,100.0,0.0,0.0,22.9,7.44,4305.0,42.0,119.0,80.0,52.0,6.4,687.0,13.6,141.6,8177.9,216.0,42.876864,-75.052777,Medium,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.876864,-75.052777,2022-05-16,21.0,1.0
256,SMI_CRO,22,7.0,2022-05-25,77.0,54.0,65.5,0.06857142857142857,24.985714285714288,12.214285714285714,18.614285714285717,6.13,72.5,9.1,1.2,0.8,16.4,83.6,2.8,5.9,17.1,5.88,2484.0,25.0,189.0,82.0,30.0,1.7,1096.0,1.0,146.5,4579.1,343.5,42.843286,-74.669392,High,NY080,NY,0.15,39.7,0.32,3.5,0.28,63.6,4.0,6.3,1.0,43.1,0.9,4.0,42.843286,-74.669392,2022-05-16,21.0,1.0
257,SMI_DOU,22,11.0,2022-05-25,76.71428571428571,52.57142857142857,64.64285714285714,0.03285714285714286,24.842857142857145,11.428571428571429,18.142857142857142,4.52,65.3,14.2,1.0,1.2,18.3,81.7,2.12,6.07,11.6,6.22,1516.0,21.0,200.0,47.0,32.0,1.6,1048.0,1.0,83.6,2666.0,362.2,43.049569,-74.837951,Medium,NY158,NY,0.12,14.4,0.28,1.1,0.95,39.1,2.7,2.9,11.6,27.4,0.0,4.0,43.049569,-74.837951,2022-05-09,20.0,2.0
258,SMI_DUR,22,50.0,2022-05-25,77.57142857142857,51.42857142857143,64.5,0.0842857142857143,25.314285714285713,10.8,18.057142857142857,7.55,68.4,26.6,3.5,1.5,0.0,100.0,0.0,0.0,18.7,7.2,2560.0,24.0,604.0,256.0,66.0,7.7,556.0,1.5,452.2,4729.3,1097.6,43.064027,-75.936687,High,NY142,NY,0.12,26.9,0.29,1.5,0.8,30.1,3.0,3.4,3.9,28.4,0.0,4.0,43.064027,-75.936687,2022-05-16,21.0,1.0
259,SMI_HOF,22,4.0,2022-05-25,75.0,52.142857142857146,63.57142857142857,0.04714285714285714,23.87142857142857,11.171428571428573,17.54285714285714,4.22,72.7,11.7,2.7,2.0,11.0,89.0,1.36,6.26,12.4,6.71,1808.0,244.0,177.0,129.0,57.0,6.8,819.0,62.7,228.3,3243.1,320.4,42.353305,-75.709457,Medium,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,42.353305,-75.709457,2022-05-17,21.0,1.0
260,SMI_HOL,22,1.0,2022-05-25,78.14285714285714,55.142857142857146,66.64285714285714,0.02142857142857143,25.61428571428571,12.842857142857143,19.24285714285714,69.76,81.0,15.8,2.1,1.1,0.0,100.0,0.0,0.0,9.1,7.13,1470.0,78.0,174.0,76.0,22.0,4.7,680.0,18.9,134.9,2575.1,314.9,42.904205,-74.277909,High,NY159,NY,0.17,16.2,0.42,1.0,1.77,71.3,2.6,4.5,2.3,26.7,0.2,2.2,42.904205,-74.277909,2022-05-23,22.0,0.0
261,SMI_JOH_1,22,36.0,2022-05-25,76.57142857142857,52.142857142857146,64.35714285714286,0.048571428571428564,24.75714285714286,11.200000000000001,17.97142857142857,3.41,75.1,20.3,2.8,1.9,0.0,100.0,0.0,0.0,14.2,7.48,2135.0,131.0,350.0,155.0,61.0,2.9,687.0,44.0,274.2,3889.4,635.3,43.003637,-75.590703,High,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,43.003637,-75.590703,2022-06-28,27.0,-5.0
262,SMI_JOH_2,22,11.0,2022-05-25,77.71428571428571,52.42857142857143,65.07142857142857,0.05857142857142857,25.385714285714283,11.342857142857143,18.400000000000002,4.71,84.0,11.2,3.4,1.4,0.0,100.0,0.0,0.0,19.2,7.3,3237.0,375.0,261.0,259.0,62.0,17.1,420.0,269.9,458.9,6067.2,473.4,43.075096,-75.676876,High,NY142,NY,0.12,26.9,0.29,1.5,0.8,30.1,3.0,3.4,3.9,28.4,0.0,4.0,43.075096,-75.676876,2022-05-11,20.0,2.0
263,SMI_KEL,22,4.0,2022-05-25,79.28571428571429,55.714285714285715,67.5,0.039999999999999994,26.271428571428572,13.142857142857142,19.714285714285715,5.0,83.5,12.4,1.0,3.0,0.0,100.0,0.0,0.0,19.4,7.42,3256.0,21.0,293.0,78.0,136.0,3.8,857.0,1.0,139.4,6104.8,532.0,42.959892,-74.659539,High,NY007,NY,0.14,21.6,0.34,1.0,0.93,60.0,2.7,4.5,6.1,27.2,0.1,4.0,42.959892,-74.659539,2022-06-27,27.0,-5.0
264,SMI_MCC,22,9.0,2022-05-25,75.0,51.142857142857146,63.07142857142857,0.045714285714285714,23.885714285714283,10.642857142857142,17.271428571428572,4.87,76.7,13.8,3.3,2.0,4.2,95.8,0.6,6.45,14.2,6.95,2176.0,46.0,238.0,184.0,64.0,4.4,1200.0,2.9,325.4,3970.4,431.4,43.118349,-74.84857,Medium,NY142,NY,0.12,26.9,0.29,1.5,0.8,30.1,3.0,3.4,3.9,28.4,0.0,4.0,43.118349,-74.84857,2022-05-16,21.0,1.0
266,STA_LOT,22,46.0,2022-05-25,75.71428571428571,52.0,63.857142857142854,0.2542857142857143,24.285714285714285,11.12857142857143,17.714285714285715,3.57,70.5,16.2,3.0,1.3,9.0,91.0,1.2,6.3,13.3,6.7,1876.0,60.0,261.0,155.0,40.0,2.5,970.0,5.0,275.5,3377.5,474.1,42.880592,-76.805378,High,NY075,NY,0.14,40.7,0.33,0.7,0.34,63.4,3.1,4.0,5.4,33.7,0.0,3.9,42.880592,-76.805378,2022-05-12,20.0,2.0
267,STA_PAD,22,37.0,2022-05-25,75.14285714285714,51.142857142857146,63.142857142857146,0.1542857142857143,23.957142857142856,10.62857142857143,17.314285714285713,6.61,72.0,19.0,5.0,1.4,2.6,97.4,0.56,6.46,21.9,6.95,3160.0,695.0,506.0,430.0,71.0,22.9,633.0,351.6,760.0,5915.0,920.0,43.030113,-77.340206,High,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,43.030113,-77.340206,2022-05-05,19.0,3.0
269,WIS_BRU,22,6.0,2022-05-25,78.28571428571429,55.857142857142854,67.07142857142857,0.07142857142857142,25.714285714285715,13.257142857142858,19.485714285714288,3.47,60.2,14.5,3.5,0.3,21.4,78.6,1.68,6.18,7.9,6.26,949.0,141.0,139.0,109.0,6.0,2.1,1002.0,12.2,193.4,1545.7,251.6,41.808489,-74.08269,Medium,NY159,NY,0.17,16.2,0.42,1.0,1.77,71.3,2.6,4.5,2.3,26.7,0.2,2.2,41.808489,-74.08269,2022-05-26,22.0,0.0
270,WIS_COO_1,22,22.0,2022-05-25,74.57142857142857,52.42857142857143,63.5,0.16142857142857142,23.642857142857142,11.357142857142858,17.514285714285712,6.42,61.3,22.0,4.8,2.2,9.6,90.4,1.16,6.31,12.1,6.89,1486.0,169.0,324.0,229.0,62.0,9.1,976.0,23.2,404.7,2606.7,588.7,41.843114,-73.606481,Medium,NY149,NY,0.08,3.7,0.22,0.3,11.68,59.3,1.5,2.5,6.2,24.7,0.1,3.6,41.843114,-73.606481,2022-05-04,19.0,3.0
271,WIS_COO_2,22,164.0,2022-05-25,76.42857142857143,53.142857142857146,64.78571428571429,0.1657142857142857,24.685714285714287,11.757142857142856,18.214285714285715,5.19,56.9,18.8,11.1,2.7,10.5,89.5,1.08,6.33,10.3,6.42,1175.0,80.0,236.0,446.0,65.0,5.3,770.0,13.1,789.0,1992.1,428.1,41.878961,-73.61421,Medium,NY062,NY,0.09,7.7,0.26,0.8,1.84,35.2,2.9,2.4,23.5,28.5,0.0,3.9,41.878961,-73.61421,2022-05-18,21.0,1.0
272,WIS_KEN,22,124.0,2022-05-25,78.71428571428571,55.57142857142857,67.14285714285714,0.14142857142857143,25.957142857142856,13.1,19.514285714285712,2.92,53.2,13.9,4.2,3.3,25.5,74.5,1.92,6.12,7.5,6.0,802.0,92.0,127.0,123.0,57.0,4.8,774.0,14.3,218.6,1255.4,229.8,41.665776,-73.956651,Medium,NY062,NY,0.09,7.7,0.26,0.8,1.84,35.2,2.9,2.4,23.5,28.5,0.0,3.9,41.665776,-73.956651,2022-05-26,22.0,0.0
273,WIS_WAL,22,309.0,2022-05-25,76.0,55.142857142857146,65.57142857142857,0.03428571428571429,24.428571428571427,12.87142857142857,18.642857142857142,3.27,50.9,13.1,1.5,0.0,34.4,65.6,3.04,5.84,8.8,5.63,901.0,130.0,140.0,53.0,0.0,1.7,1193.0,4.4,94.9,1451.0,254.0,41.872026,-74.120294,Medium,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,41.872026,-74.120294,2022-05-11,20.0,2.0
274,ZUE_PED,22,297.0,2022-05-25,74.28571428571429,52.285714285714285,63.285714285714285,0.13142857142857142,23.514285714285712,11.257142857142856,17.385714285714286,2.71,72.4,15.1,10.5,2.0,0.0,100.0,0.0,0.0,10.8,7.44,1567.0,172.0,199.0,443.0,49.0,5.0,808.0,40.0,783.3,2766.8,360.0,42.874722,-77.107222,High,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.874722,-77.107222,2022-05-12,20.0,2.0
275,ZUE_REE,22,129.0,2022-05-25,75.14285714285714,51.857142857142854,63.5,0.21571428571428572,23.97142857142857,11.042857142857143,17.514285714285712,2.18,91.3,5.6,1.8,1.4,0.0,100.0,0.0,0.0,18.8,7.52,3432.0,61.0,128.0,132.0,58.0,2.2,485.0,30.0,234.1,6452.6,230.9,42.781389,-76.983611,High,NY131,NY,0.13,29.6,0.32,1.0,0.41,62.0,3.1,4.8,3.9,31.8,0.1,4.0,42.781389,-76.983611,2022-04-24,18.0,4.0
278,MIL_CHA,23,19.0,2022-06-01,76.42857142857143,53.42857142857143,64.92857142857143,0.20285714285714287,24.685714285714287,11.885714285714286,18.314285714285713,4.74,74.6,23.0,2.0,0.4,0.0,100.0,0.0,0.0,16.8,7.18,2508.0,25.0,469.0,130.0,17.0,7.8,787.0,1.0,231.1,4626.5,851.4,43.044444,-75.458889,High,NY131,NY,0.13,29.6,0.32,1.0,0.41,62.0,3.1,4.8,3.9,31.8,0.1,4.0,43.044444,-75.458889,2022-05-30,23.0,0.0
279,MIL_YOD,23,60.0,2022-06-01,75.42857142857143,53.285714285714285,64.35714285714286,0.22142857142857145,24.142857142857142,11.828571428571427,17.985714285714288,3.64,68.4,19.1,5.3,0.8,6.4,93.6,0.76,6.41,11.8,6.86,1624.0,94.0,275.0,247.0,21.0,6.6,803.0,17.9,437.4,2879.5,499.4,42.986944,-75.525278,High,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.986944,-75.525278,2022-05-23,22.0,1.0
280,MUL_LET,23,43.0,2022-06-01,78.14285714285714,54.714285714285715,66.42857142857143,0.05714285714285715,25.62857142857143,12.614285714285714,19.12857142857143,3.24,74.2,19.2,4.0,2.5,0.0,100.0,0.0,0.0,12.8,7.4,1900.0,63.0,299.0,202.0,74.0,5.7,618.0,17.7,357.8,3424.9,542.2,42.9403986,-77.7031553,High,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.9403986,-77.7031553,2022-06-01,23.0,0.0
283,ONE_CHA_1,23,272.0,2022-06-01,74.28571428571429,50.285714285714285,62.285714285714285,0.07285714285714286,23.485714285714288,10.171428571428573,16.814285714285713,7.41,75.4,20.4,3.5,0.8,0.0,100.0,0.0,0.0,20.9,7.27,3153.0,365.0,516.0,283.0,37.0,17.0,861.0,116.0,500.8,5901.2,938.4,44.57920778,-75.44822096,High,NY145,NY,0.14,32.9,0.31,1.2,0.34,62.4,3.4,5.0,3.4,35.5,0.2,4.0,44.57920778,-75.44822096,2022-05-05,19.0,4.0
284,ONE_MCK_1,23,24.0,2022-06-01,74.14285714285714,50.0,62.07142857142857,0.05857142857142857,23.414285714285715,10.0,16.7,3.33,69.3,18.8,1.4,1.3,9.1,90.9,1.12,6.32,12.2,6.35,1701.0,29.0,280.0,66.0,37.0,2.5,701.0,1.0,118.3,3031.6,508.0,44.85307441,-75.19768297,High,NY107,NY,0.14,5.6,0.17,10.4,8.41,66.2,3.1,5.6,3.8,19.6,0.7,3.8,44.85307441,-75.19768297,2022-06-06,24.0,-1.0
285,ONE_OAK_1,23,176.0,2022-06-01,75.85714285714286,52.857142857142854,64.35714285714286,0.042857142857142864,24.37142857142857,11.6,17.97142857142857,4.07,56.9,29.3,2.9,1.3,9.6,90.5,1.52,6.22,15.9,6.09,1816.0,63.0,567.0,181.0,49.0,2.9,856.0,8.1,320.5,3258.9,1029.6,44.94110918,-74.54660541,Medium,NY145,NY,0.14,32.9,0.31,1.2,0.34,62.4,3.4,5.0,3.4,35.5,0.2,4.0,44.94110918,-74.54660541,2022-06-13,25.0,-2.0
286,ONE_ORT_1,23,30.0,2022-06-01,75.14285714285714,51.0,63.07142857142857,0.02428571428571429,23.942857142857143,10.557142857142859,17.257142857142856,1.86,22.6,5.9,5.2,2.1,64.3,35.7,2.56,5.96,4.0,5.39,180.0,174.0,28.0,82.0,19.0,1.8,1635.0,11.3,145.3,26.3,50.5,44.95954032,-74.83228943,High,NY011,NY,0.14,20.6,0.27,4.0,1.37,66.9,2.8,4.6,3.7,26.7,0.3,4.0,44.95954032,-74.83228943,2022-06-06,24.0,-1.0
288,PAN_LET,23,22.0,2022-06-01,76.28571428571429,55.0,65.64285714285714,0.02142857142857143,24.585714285714285,12.785714285714286,18.7,4.33,75.4,13.3,2.1,0.6,8.6,91.4,0.88,6.38,10.2,6.93,1544.0,138.0,166.0,82.0,14.0,4.5,1040.0,14.9,146.2,2721.4,300.6,42.6198187,-78.0437066,High,NY077,NY,0.11,13.0,0.46,0.6,1.23,63.3,2.9,4.0,5.7,22.6,0.0,3.9,42.6198187,-78.0437066,2022-05-11,20.0,3.0
289,POV_DUN,23,0.0,2022-06-01,76.14285714285714,53.142857142857146,64.64285714285714,0.09857142857142856,24.514285714285712,11.742857142857144,18.142857142857142,2.74,49.6,12.1,1.7,0.7,35.9,64.1,2.24,6.04,6.2,5.85,620.0,26.0,92.0,42.0,11.0,0.6,966.0,1.0,75.3,895.1,165.7,42.3873813,-76.3989841,Medium,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,42.3873813,-76.3989841,2022-06-08,24.0,-1.0
290,POW_LET,23,57.0,2022-06-01,80.57142857142857,56.285714285714285,68.42857142857143,0.03428571428571429,27.0,13.471428571428573,20.24285714285714,4.56,50.2,24.1,3.9,3.8,18.1,81.9,2.0,6.1,11.1,6.23,1113.0,22.0,324.0,170.0,97.0,1.2,943.0,1.0,300.7,1869.6,588.4,42.618402,-77.78118,High,NY131,NY,0.13,29.6,0.32,1.0,0.41,62.0,3.1,4.8,3.9,31.8,0.1,4.0,42.618402,-77.78118,2022-05-11,20.0,3.0
291,SEA_HOO_1,23,165.0,2022-06-01,78.71428571428571,55.714285714285715,67.21428571428571,0.038571428571428576,25.942857142857143,13.185714285714285,19.557142857142857,2.62,61.3,12.8,3.3,0.0,22.6,77.4,1.72,6.17,7.6,6.19,935.0,93.0,119.0,97.0,0.0,2.4,776.0,15.3,172.3,1517.4,214.7,42.625396,-77.01625,High,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.625396,-77.01625,2022-04-30,18.0,5.0
293,STA_LOT,23,14.0,2022-06-01,77.28571428571429,56.142857142857146,66.71428571428571,0.1542857142857143,25.157142857142855,13.428571428571429,19.271428571428572,3.57,70.5,16.2,3.0,1.3,9.0,91.0,1.2,6.3,13.3,6.7,1876.0,60.0,261.0,155.0,40.0,2.5,970.0,5.0,275.5,3377.5,474.1,42.880592,-76.805378,High,NY075,NY,0.14,40.7,0.33,0.7,0.34,63.4,3.1,4.0,5.4,33.7,0.0,3.9,42.880592,-76.805378,2022-05-12,20.0,3.0
294,STA_PAD,23,41.0,2022-06-01,77.42857142857143,56.0,66.71428571428571,0.12571428571428572,25.24285714285714,13.328571428571427,19.271428571428572,6.61,72.0,19.0,5.0,1.4,2.6,97.4,0.56,6.46,21.9,6.95,3160.0,695.0,506.0,430.0,71.0,22.9,633.0,351.6,760.0,5915.0,920.0,43.030113,-77.340206,High,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,43.030113,-77.340206,2022-05-05,19.0,4.0
298,ONE_CHA_1,24,238.0,2022-06-08,71.42857142857143,49.0,60.214285714285715,0.25142857142857145,21.885714285714283,9.442857142857141,15.685714285714285,7.41,75.4,20.4,3.5,0.8,0.0,100.0,0.0,0.0,20.9,7.27,3153.0,365.0,516.0,283.0,37.0,17.0,861.0,116.0,500.8,5901.2,938.4,44.57920778,-75.44822096,High,NY145,NY,0.14,32.9,0.31,1.2,0.34,62.4,3.4,5.0,3.4,35.5,0.2,4.0,44.57920778,-75.44822096,2022-05-05,19.0,5.0
299,ONE_MCK_1,24,99.0,2022-06-08,72.0,50.142857142857146,61.07142857142857,0.21428571428571427,22.214285714285715,10.071428571428571,16.142857142857142,3.33,69.3,18.8,1.4,1.3,9.1,90.9,1.12,6.32,12.2,6.35,1701.0,29.0,280.0,66.0,37.0,2.5,701.0,1.0,118.3,3031.6,508.0,44.85307441,-75.19768297,High,NY107,NY,0.14,5.6,0.17,10.4,8.41,66.2,3.1,5.6,3.8,19.6,0.7,3.8,44.85307441,-75.19768297,2022-06-06,24.0,0.0
300,ONE_OAK_1,24,93.0,2022-06-08,72.57142857142857,50.714285714285715,61.642857142857146,0.24285714285714285,22.54285714285714,10.385714285714286,16.442857142857143,4.07,56.9,29.3,2.9,1.3,9.6,90.5,1.52,6.22,15.9,6.09,1816.0,63.0,567.0,181.0,49.0,2.9,856.0,8.1,320.5,3258.9,1029.6,44.94110918,-74.54660541,Medium,NY145,NY,0.14,32.9,0.31,1.2,0.34,62.4,3.4,5.0,3.4,35.5,0.2,4.0,44.94110918,-74.54660541,2022-06-13,25.0,-1.0
301,ONE_ORT_1,24,354.0,2022-06-08,72.0,49.857142857142854,60.92857142857143,0.17142857142857143,22.228571428571428,9.914285714285715,16.057142857142857,1.86,22.6,5.9,5.2,2.1,64.3,35.7,2.56,5.96,4.0,5.39,180.0,174.0,28.0,82.0,19.0,1.8,1635.0,11.3,145.3,26.3,50.5,44.95954032,-74.83228943,High,NY011,NY,0.14,20.6,0.27,4.0,1.37,66.9,2.8,4.6,3.7,26.7,0.3,4.0,44.95954032,-74.83228943,2022-06-06,24.0,0.0
