,record_id,week,count,date,max_temp_f,min_temp_f,ave_temp_f,rain_inches,max_temp_c,min_temp_c,ave_temp_c,organic_matter,base_saturation_ca,base_saturation_mg,base_saturation_k,base_saturation_na,base_saturation_h,base_saturation_total,exch_acidity,buffer_p_h,cec,p_h,ca_ppm,p_ppm,mg_ppm,k_ppm,na_ppm,zn_ppm,al_ppm,morgan_p_lb_a,morgan_k_lb_a,morgan_ca_lb_a,morgan_mg_lb_a,x_coordinate,y_coordinate,corn_area_m_2,muid,state,awc,clay,kffact,om,perm,thick,hygrp,drain,slope,ll,ifhydric,afldfreq,latitude,longitude,cover_crop,manure,planting_date,planting_week,planting_relative_week,corn,open_water,sweet_corn,developed_open_space,developed_low_intensity,developed_med_intensity,developed_high_intensity,barren,deciduous_forest,evergreen_forest,mixed_forest,shrubland,grass_pasture,woody_wetlands,herbaceous_wetlands,triticale,carrots,barley,broccoli,greens,plums,squash,dbl_crop_win_wht_corn,dbl_crop_triticale_corn,pumpkins,spring_wheat,winter_wheat,blueberries,cabbage,dbl_crop_win_wht_soybeans,rye,oats,millet,speltz,alfalfa,othe_r_hay_non_alfalfa,buckwheat,sorghum,sugarbeets,dry_beans,potatoes,other_crops,misc_vegs_&_fruits,onions,soybeans,peas,tomatoes,hops,herbs,clover_wildflowers,sod_grass_seed,sunflower,fallow_idle_cropland,cherries,peaches,apples,grapes,christmas_trees,pears,total,ag,ag_prop,nat,nat_prop,semi_nat,semi_nat_prop,dev,dev_prop,other,other_prop
94,SEA_HOO_1,20,19.0,2022-05-11,74.14285714285714,43.714285714285715,58.92857142857143,0.0,23.428571428571427,6.514285714285714,14.971428571428572,2.62,61.3,12.8,3.3,0.0,22.6,77.4,1.72,6.17,7.6,6.19,935.0,93.0,119.0,97.0,0.0,2.4,776.0,15.3,172.3,1517.4,214.7,42.625396,-77.01625,High,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.625396,-77.01625,Yes,Yes,2022-04-30,18.0,2.0,154.0,0.0,5.0,46.0,10.0,7.0,0.0,0.0,91.0,0.0,5.0,0.0,27.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,20.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,1371.0,631.0,0.460247994,127.0,0.092633115,27.0,0.019693654,63.0,0.04595186,0.0,0.0
95,SMI_CAN,20,12.0,2022-05-11,70.14285714285714,37.42857142857143,53.785714285714285,0.0,21.2,3.014285714285714,12.114285714285714,6.1,93.8,4.3,0.9,1.0,0.0,100.0,0.0,0.0,22.9,7.44,4305.0,42.0,119.0,80.0,52.0,6.4,687.0,13.6,141.6,8177.9,216.0,42.876864,-75.052777,Medium,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.876864,-75.052777,No,Yes,2022-05-16,21.0,-1.0,185.0,2.0,0.0,47.0,22.0,29.0,8.0,7.0,264.0,0.0,5.0,3.0,138.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,276.0,0.201607012,286.0,0.208911614,138.0,0.100803506,113.0,0.082542001,2.0,0.00146092
96,SMI_CRO,20,44.0,2022-05-11,72.42857142857143,39.57142857142857,56.0,0.0,22.457142857142856,4.214285714285714,13.342857142857143,6.13,72.5,9.1,1.2,0.8,16.4,83.6,2.8,5.9,17.1,5.88,2484.0,25.0,189.0,82.0,30.0,1.7,1096.0,1.0,146.5,4579.1,343.5,42.843286,-74.669392,High,NY080,NY,0.15,39.7,0.32,3.5,0.28,63.6,4.0,6.3,1.0,43.1,0.9,4.0,42.843286,-74.669392,No,No,2022-05-16,21.0,-1.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,4.0,0.0,52.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,96.0,62.0,0.0,0.0,23.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,617.0,0.452014652,51.0,0.037362637,52.0,0.038095238,0.0,0.0,0.0,0.0
97,SMI_DOU,20,3.0,2022-05-11,72.85714285714286,39.57142857142857,56.214285714285715,0.0,22.7,4.2,13.457142857142857,4.52,65.3,14.2,1.0,1.2,18.3,81.7,2.12,6.07,11.6,6.22,1516.0,21.0,200.0,47.0,32.0,1.6,1048.0,1.0,83.6,2666.0,362.2,43.049569,-74.837951,Medium,NY158,NY,0.12,14.4,0.28,1.1,0.95,39.1,2.7,2.9,11.6,27.4,0.0,4.0,43.049569,-74.837951,Yes,No,2022-05-09,20.0,0.0,69.0,0.0,0.0,69.0,16.0,3.0,0.0,0.0,147.0,9.0,9.0,0.0,181.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,123.0,0.089978054,166.0,0.121433797,181.0,0.13240673,88.0,0.064374543,0.0,0.0
98,SMI_DUR,20,3.0,2022-05-11,77.28571428571429,43.714285714285715,60.5,0.0,25.157142857142855,6.514285714285714,15.857142857142858,7.55,68.4,26.6,3.5,1.5,0.0,100.0,0.0,0.0,18.7,7.2,2560.0,24.0,604.0,256.0,66.0,7.7,556.0,1.5,452.2,4729.3,1097.6,43.064027,-75.936687,High,NY142,NY,0.12,26.9,0.29,1.5,0.8,30.1,3.0,3.4,3.9,28.4,0.0,4.0,43.064027,-75.936687,Yes,Yes,2022-05-16,21.0,-1.0,273.0,1.0,1.0,41.0,17.0,7.0,1.0,0.0,220.0,16.0,8.0,3.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,304.0,0.222059898,345.0,0.252008766,98.0,0.071585099,66.0,0.048210373,1.0,0.00073046
99,SMI_HOF,20,3.0,2022-05-11,74.42857142857143,37.142857142857146,55.785714285714285,0.0,23.571428571428573,2.857142857142857,13.228571428571428,4.22,72.7,11.7,2.7,2.0,11.0,89.0,1.36,6.26,12.4,6.71,1808.0,244.0,177.0,129.0,57.0,6.8,819.0,62.7,228.3,3243.1,320.4,42.353305,-75.709457,Medium,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,42.353305,-75.709457,No,No,2022-05-17,21.0,-1.0,201.0,1.0,0.0,18.0,27.0,12.0,2.0,33.0,122.0,4.0,37.0,1.0,237.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,87.0,33.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,307.0,0.224908425,227.0,0.166300366,237.0,0.173626374,92.0,0.067399267,1.0,0.000732601
100,SMI_HOL,20,0.0,2022-05-11,75.42857142857143,40.285714285714285,57.857142857142854,0.0,24.12857142857143,4.6000000000000005,14.357142857142858,69.76,81.0,15.8,2.1,1.1,0.0,100.0,0.0,0.0,9.1,7.13,1470.0,78.0,174.0,76.0,22.0,4.7,680.0,18.9,134.9,2575.1,314.9,42.904205,-74.277909,High,NY159,NY,0.17,16.2,0.42,1.0,1.77,71.3,2.6,4.5,2.3,26.7,0.2,2.2,42.904205,-74.277909,Yes,No,2022-05-23,22.0,-2.0,402.0,54.0,0.0,26.0,8.0,0.0,0.0,4.0,123.0,12.0,100.0,0.0,26.0,81.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.0,418.0,0.306451613,322.0,0.236070381,26.0,0.019061584,38.0,0.027859238,54.0,0.039589443
101,SMI_JOH_2,20,7.0,2022-05-11,76.71428571428571,42.0,59.357142857142854,0.0,24.842857142857145,5.557142857142857,15.214285714285714,4.71,84.0,11.2,3.4,1.4,0.0,100.0,0.0,0.0,19.2,7.3,3237.0,375.0,261.0,259.0,62.0,17.1,420.0,269.9,458.9,6067.2,473.4,43.075096,-75.676876,High,NY142,NY,0.12,26.9,0.29,1.5,0.8,30.1,3.0,3.4,3.9,28.4,0.0,4.0,43.075096,-75.676876,No,No,2022-05-11,20.0,0.0,198.0,1.0,0.0,51.0,44.0,28.0,26.0,20.0,216.0,43.0,28.0,7.0,127.0,58.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,206.0,0.150694952,378.0,0.276517922,127.0,0.09290417,169.0,0.123628383,1.0,0.000731529
102,SMI_KEL,20,1.0,2022-05-11,75.28571428571429,40.714285714285715,58.0,0.0,24.02857142857143,4.828571428571428,14.428571428571429,5.0,83.5,12.4,1.0,3.0,0.0,100.0,0.0,0.0,19.4,7.42,3256.0,21.0,293.0,78.0,136.0,3.8,857.0,1.0,139.4,6104.8,532.0,42.959892,-74.659539,High,NY007,NY,0.14,21.6,0.34,1.0,0.93,60.0,2.7,4.5,6.1,27.2,0.1,4.0,42.959892,-74.659539,Yes,Yes,2022-06-27,27.0,-7.0,54.0,0.0,0.0,46.0,12.0,2.0,0.0,0.0,277.0,17.0,48.0,0.0,68.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,168.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,224.0,0.16374269,347.0,0.253654971,68.0,0.049707602,60.0,0.043859649,0.0,0.0
103,SMI_MCC,20,3.0,2022-05-11,71.42857142857143,40.142857142857146,55.785714285714285,0.0,21.900000000000002,4.514285714285714,13.214285714285714,4.87,76.7,13.8,3.3,2.0,4.2,95.8,0.6,6.45,14.2,6.95,2176.0,46.0,238.0,184.0,64.0,4.4,1200.0,2.9,325.4,3970.4,431.4,43.118349,-74.84857,Medium,NY142,NY,0.12,26.9,0.29,1.5,0.8,30.1,3.0,3.4,3.9,28.4,0.0,4.0,43.118349,-74.84857,No,No,2022-05-16,21.0,-1.0,117.0,0.0,0.0,39.0,13.0,0.0,0.0,0.0,223.0,0.0,2.0,0.0,173.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,146.0,0.106725146,230.0,0.168128655,173.0,0.126461988,52.0,0.038011696,0.0,0.0
104,STA_LOT,20,0.0,2022-05-11,74.57142857142857,42.0,58.285714285714285,0.0,23.642857142857142,5.557142857142857,14.599999999999998,3.57,70.5,16.2,3.0,1.3,9.0,91.0,1.2,6.3,13.3,6.7,1876.0,60.0,261.0,155.0,40.0,2.5,970.0,5.0,275.5,3377.5,474.1,42.880592,-76.805378,High,NY075,NY,0.14,40.7,0.33,0.7,0.34,63.4,3.1,4.0,5.4,33.7,0.0,3.9,42.880592,-76.805378,Yes,No,2022-05-12,20.0,0.0,97.0,0.0,0.0,36.0,28.0,23.0,3.0,6.0,14.0,0.0,7.0,0.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,25.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,673.0,0.493040293,31.0,0.022710623,52.0,0.038095238,96.0,0.07032967,0.0,0.0
105,STA_PAD,20,2.0,2022-05-11,72.57142857142857,42.42857142857143,57.5,0.0,22.52857142857143,5.785714285714286,14.157142857142857,6.61,72.0,19.0,5.0,1.4,2.6,97.4,0.56,6.46,21.9,6.95,3160.0,695.0,506.0,430.0,71.0,22.9,633.0,351.6,760.0,5915.0,920.0,43.030113,-77.340206,High,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,43.030113,-77.340206,No,No,2022-05-05,19.0,1.0,297.0,1.0,0.0,63.0,37.0,5.0,0.0,1.0,16.0,0.0,2.0,0.0,138.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1369.0,591.0,0.431701972,21.0,0.015339664,138.0,0.100803506,106.0,0.07742878,1.0,0.00073046
106,WIS_BRU,20,4.0,2022-05-11,73.14285714285714,47.142857142857146,60.142857142857146,0.0,22.857142857142858,8.428571428571429,15.614285714285714,3.47,60.2,14.5,3.5,0.3,21.4,78.6,1.68,6.18,7.9,6.26,949.0,141.0,139.0,109.0,6.0,2.1,1002.0,12.2,193.4,1545.7,251.6,41.808489,-74.08269,Medium,NY159,NY,0.17,16.2,0.42,1.0,1.77,71.3,2.6,4.5,2.3,26.7,0.2,2.2,41.808489,-74.08269,Yes,No,2022-05-26,22.0,-2.0,174.0,30.0,3.0,43.0,11.0,5.0,0.0,1.0,127.0,4.0,22.0,0.0,242.0,95.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,13.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,1370.0,209.0,0.152554745,253.0,0.184671533,242.0,0.176642336,60.0,0.04379562,30.0,0.02189781
107,WIS_COO_1,20,5.0,2022-05-11,69.0,47.0,58.0,0.0,20.557142857142857,8.342857142857143,14.457142857142857,6.42,61.3,22.0,4.8,2.2,9.6,90.4,1.16,6.31,12.1,6.89,1486.0,169.0,324.0,229.0,62.0,9.1,976.0,23.2,404.7,2606.7,588.7,41.843114,-73.606481,Medium,NY149,NY,0.08,3.7,0.22,0.3,11.68,59.3,1.5,2.5,6.2,24.7,0.1,3.6,41.843114,-73.606481,No,No,2022-05-04,19.0,1.0,73.0,2.0,1.0,22.0,52.0,14.0,0.0,1.0,294.0,2.0,18.0,3.0,104.0,82.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,233.0,0.170072993,402.0,0.293430657,104.0,0.075912409,89.0,0.064963504,2.0,0.001459854
108,WIS_COO_2,20,226.0,2022-05-11,70.71428571428571,47.0,58.857142857142854,0.0,21.5,8.342857142857143,14.914285714285715,5.19,56.9,18.8,11.1,2.7,10.5,89.5,1.08,6.33,10.3,6.42,1175.0,80.0,236.0,446.0,65.0,5.3,770.0,13.1,789.0,1992.1,428.1,41.878961,-73.61421,Medium,NY062,NY,0.09,7.7,0.26,0.8,1.84,35.2,2.9,2.4,23.5,28.5,0.0,3.9,41.878961,-73.61421,Yes,Yes,2022-05-18,21.0,-1.0,44.0,1.0,0.0,21.0,1.0,0.0,0.0,0.0,84.0,0.0,1.0,0.0,301.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,127.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1367.0,366.0,0.267739576,99.0,0.072421361,301.0,0.220190198,22.0,0.016093636,1.0,0.000731529
109,WIS_KEN,20,24.0,2022-05-11,73.14285714285714,47.57142857142857,60.357142857142854,0.0,22.842857142857145,8.642857142857142,15.757142857142856,2.92,53.2,13.9,4.2,3.3,25.5,74.5,1.92,6.12,7.5,6.0,802.0,92.0,127.0,123.0,57.0,4.8,774.0,14.3,218.6,1255.4,229.8,41.665776,-73.956651,Medium,NY062,NY,0.09,7.7,0.26,0.8,1.84,35.2,2.9,2.4,23.5,28.5,0.0,3.9,41.665776,-73.956651,Yes,No,2022-05-26,22.0,-2.0,5.0,52.0,0.0,94.0,108.0,64.0,21.0,1.0,228.0,2.0,19.0,1.0,145.0,33.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,66.0,0.0,0.0,0.0,1365.0,74.0,0.054212454,302.0,0.221245421,145.0,0.106227106,288.0,0.210989011,52.0,0.038095238
110,DEG_EVA_PGREEN,21,15.0,2022-05-18,69.0,50.0,59.5,0.13,20.557142857142857,10.0,15.285714285714286,6.69,86.9,9.3,2.5,1.3,0.0,100.0,0.0,0.0,16.4,7.39,2859.0,49.0,185.0,160.0,51.0,2.9,949.0,6.3,283.4,5320.2,335.5,42.51512,-76.16202,Medium,NY126,NY,0.08,19.4,0.3,1.0,0.66,52.7,3.1,4.0,15.4,28.2,0.0,4.0,42.51512,-76.16202,No,Yes,2022-05-13,20.0,1.0,94.0,0.0,0.0,24.0,14.0,10.0,1.0,8.0,74.0,11.0,34.0,2.0,321.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.0,276.0,0.20204978,145.0,0.106149341,321.0,0.234992679,57.0,0.041727672,0.0,0.0
111,DEG_FES_OVO4,21,24.0,2022-05-18,70.28571428571429,51.857142857142854,61.07142857142857,0.10142857142857142,21.271428571428572,11.028571428571428,16.17142857142857,4.7,81.8,13.5,2.9,1.8,0.0,100.0,0.0,0.0,14.5,7.11,2378.0,78.0,238.0,166.0,60.0,5.1,735.0,20.2,293.8,4369.6,431.9,42.83983,-76.29781,High,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.83983,-76.29781,No,Yes,2022-05-17,21.0,0.0,341.0,0.0,0.0,46.0,46.0,3.0,0.0,0.0,81.0,2.0,2.0,0.0,72.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,211.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,576.0,0.421052632,98.0,0.071637427,72.0,0.052631579,95.0,0.069444444,0.0,0.0
112,DEG_FOU_ELM,21,62.0,2022-05-18,69.42857142857143,51.42857142857143,60.42857142857143,0.10857142857142857,20.785714285714285,10.785714285714286,15.799999999999999,6.21,64.8,16.2,4.8,2.7,11.6,88.4,1.48,6.23,12.8,6.33,1662.0,106.0,252.0,241.0,78.0,10.5,891.0,16.8,426.6,2954.6,457.4,42.58639,-76.2802,Medium,NY126,NY,0.08,19.4,0.3,1.0,0.66,52.7,3.1,4.0,15.4,28.2,0.0,4.0,42.58639,-76.2802,Yes,Yes,2022-05-09,20.0,1.0,379.0,0.0,0.0,55.0,10.0,1.0,0.0,0.0,280.0,1.0,7.0,1.0,97.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,393.0,0.287490856,291.0,0.212874909,97.0,0.070958303,66.0,0.048280907,0.0,0.0
113,DEG_MCM_W7,21,11.0,2022-05-18,67.42857142857143,50.142857142857146,58.785714285714285,0.14857142857142858,19.685714285714287,10.071428571428571,14.87142857142857,7.42,81.4,12.0,4.4,2.2,0.0,100.0,0.0,0.0,19.3,7.16,3141.0,250.0,281.0,329.0,99.0,14.1,805.0,85.8,581.3,5877.5,510.1,42.70051,-76.23137,Medium,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,42.70051,-76.23137,Yes,Yes,2022-05-06,19.0,2.0,351.0,0.0,0.0,39.0,16.0,3.0,0.0,0.0,76.0,2.0,3.0,1.0,121.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,193.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,548.0,0.400877835,89.0,0.065106072,121.0,0.088514996,58.0,0.042428676,0.0,0.0
114,EPN_TRIAL,21,526.0,2022-05-18,75.0,52.714285714285715,63.857142857142854,0.24714285714285714,23.885714285714283,11.514285714285714,17.685714285714287,2.45,30.3,6.3,6.9,4.5,52.0,48.0,2.8,5.9,5.4,5.14,327.0,173.0,41.0,145.0,56.0,3.5,1074.0,6.1,256.4,316.4,73.8,41.762379,-74.0858832,Medium,NY159,NY,0.17,16.2,0.42,1.0,1.77,71.3,2.6,4.5,2.3,26.7,0.2,2.2,41.762379,-74.0858832,Yes,No ,2022-04-25,18.0,3.0,3.0,0.0,1.0,137.0,54.0,30.0,12.0,0.0,147.0,0.0,18.0,0.0,255.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,1361.0,14.0,0.010286554,251.0,0.184423218,255.0,0.187362234,233.0,0.171197649,0.0,0.0
115,GAB_ALL,21,15.0,2022-05-18,75.42857142857143,52.0,63.714285714285715,0.23571428571428574,24.12857142857143,11.114285714285714,17.6,2.13,66.5,17.0,2.0,2.6,12.0,88.0,0.8,6.4,6.7,6.83,891.0,31.0,138.0,52.0,40.0,1.7,640.0,1.0,93.7,1431.6,249.6,42.92364,-73.68089,Medium,NY138,NY,0.16,30.8,0.41,1.0,0.38,66.7,3.2,4.3,8.0,34.4,0.0,4.0,42.92364,-73.68089,No,Yes,2022-05-06,19.0,2.0,5.0,11.0,0.0,63.0,86.0,32.0,7.0,3.0,172.0,5.0,154.0,1.0,130.0,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,9.0,0.00658376,514.0,0.376005852,130.0,0.095098756,191.0,0.139722019,11.0,0.008046818
116,GAB_ELL,21,42.0,2022-05-18,74.57142857142857,51.57142857142857,63.07142857142857,0.24857142857142858,23.657142857142855,10.87142857142857,17.25714285714286,3.79,71.6,15.5,4.9,1.6,6.4,93.6,0.8,6.4,12.6,6.95,1804.0,175.0,237.0,242.0,47.0,3.8,785.0,46.0,427.7,3235.2,430.5,42.45262,-73.73445,Medium,NY138,NY,0.16,30.8,0.41,1.0,0.38,66.7,3.2,4.3,8.0,34.4,0.0,4.0,42.45262,-73.73445,No,No,2022-05-21,21.0,0.0,404.0,0.0,0.0,2.0,19.0,24.0,7.0,1.0,136.0,41.0,49.0,2.0,58.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1368.0,500.0,0.365497076,247.0,0.180555556,58.0,0.042397661,53.0,0.03874269,0.0,0.0
