field_id,long,lat,elevation,date,ppt_in,tmin_f,tmean_f,tmax_f,tdmean_f,vpdmin_hPa,vpdmax_hPa
DEG_DIE_HILL,-76.1501,42.6049,1339,8/26/24,0,52.7,65.7,78.8,56.4,0.09,18.59
DEG_DIE_HILL,-76.1501,42.6049,1339,8/27/24,0,54.2,66.8,79.3,59.1,0.08,15.68
DEG_DIE_HILL,-76.1501,42.6049,1339,8/28/24,0,57.3,69.8,82.3,63.3,0.33,20.77
DEG_DIE_HILL,-76.1501,42.6049,1339,8/29/24,0,60.1,70.4,80.7,64.5,0.44,12.39
DEG_DIE_HILL,-76.1501,42.6049,1339,8/30/24,0.25,61.9,66.9,71.8,62.1,0.97,7.51
DEG_DIE_HILL,-76.1501,42.6049,1339,8/31/24,0,63.1,64.9,66.6,61.3,1.18,3.18
DEG_DIE_HILL,-76.1501,42.6049,1339,9/1/24,0.23,61,65.5,70.1,64.3,0.12,3.44
DEG_DIE_HILL,-76.1501,42.6049,1339,9/2/24,0.16,49.5,64.5,79.5,56.9,0.12,17.8
DEG_DIE_HILL,-76.1501,42.6049,1339,9/3/24,0,38.9,50.8,62.7,45.1,0.03,8.87
DEG_DIE_HILL,-76.1501,42.6049,1339,9/4/24,0,42.7,55.5,68.2,46.3,0,12.99
DEG_DIE_HILL,-76.1501,42.6049,1339,9/5/24,0,46.4,59.7,73,50.3,0.07,15.08
DEG_DIE_HILL,-76.1501,42.6049,1339,9/6/24,0,49.1,61.7,74.3,49.5,0.52,18.08
DEG_DIE_HILL,-76.1501,42.6049,1339,9/7/24,0.01,56.3,66,75.8,56.4,1.52,15.41
DEG_DIE_HILL,-76.1501,42.6049,1339,9/8/24,0.45,42.5,53.6,64.7,48.2,0.3,8.25
DEG_DIE_HILL,-76.1501,42.6049,1339,9/9/24,0.05,43.9,52.9,61.8,42.1,0.52,10.8
DEG_DIE_HILL,-76.1501,42.6049,1339,9/10/24,1.07,51.1,59.6,68.1,53.5,0.16,9.71
DEG_DIE_HILL,-76.1501,42.6049,1339,9/11/24,0,41.3,54.6,67.9,46.8,0.02,13.82
DEG_DIE_HILL,-76.1501,42.6049,1339,9/12/24,0,46,61.1,76.3,52,0.07,17
DEG_DIE_HILL,-76.1501,42.6049,1339,9/13/24,0,51.6,65.2,78.8,56.2,0.07,17.98
DEG_DIE_HILL,-76.1501,42.6049,1339,9/14/24,0,52.3,65.6,79,57.3,0.06,17.54
DEG_DIE_HILL,-76.1501,42.6049,1339,9/15/24,0,53.2,67.2,81.2,58.5,0,20.36
DEG_DIE_HILL,-76.1501,42.6049,1339,9/16/24,0,53.8,67.1,80.4,58.3,0.07,19.22
DEG_DIE_HILL,-76.1501,42.6049,1339,9/17/24,0,49.8,64.6,79.4,55.7,0.12,19.07
DEG_DIE_HILL,-76.1501,42.6049,1339,9/18/24,0,50,64,77.9,51.4,0.19,23.06
DEG_DIE_HILL,-76.1501,42.6049,1339,9/19/24,0,48.9,60.3,71.6,55.4,0.01,11.29
DEG_DIE_HILL,-76.1501,42.6049,1339,9/20/24,0,50.6,65,79.4,56.1,0.06,19.53
DEG_DIE_HILL,-76.1501,42.6049,1339,9/21/24,0,52.1,65.8,79.4,56.2,0.05,20.68
DEG_DIE_HILL,-76.1501,42.6049,1339,9/22/24,0,52.7,65.4,78.1,57.8,0.36,16.64
DEG_DIE_HILL,-76.1501,42.6049,1339,9/23/24,0.02,56.4,65.2,74,56.7,1.2,11.82
DEG_DIE_HILL,-76.1501,42.6049,1339,9/24/24,0.12,53.6,55.4,57.2,52.1,0.84,2.45
DEG_DIE_HILL,-76.1501,42.6049,1339,9/25/24,0.06,55,57.7,60.5,52.1,1.46,4.51
DEG_DIE_HILL,-76.1501,42.6049,1339,9/26/24,0.22,55.8,59,62.3,56.8,0.26,3.65
DEG_DIE_HILL,-76.1501,42.6049,1339,9/27/24,0.39,51.6,59.4,67.3,59.3,0.03,4.1
DEG_DIE_HILL,-76.1501,42.6049,1339,9/28/24,0,51.4,61.9,72.3,55,0,14.9
DEG_DIE_HILL,-76.1501,42.6049,1339,9/29/24,0.51,58.5,65.7,72.9,59.9,0.22,9.48
DEG_DIE_HILL,-76.1501,42.6049,1339,9/30/24,0.09,56.9,60,63,58.4,0.13,2.88
DEG_DIE_HILL,-76.1501,42.6049,1339,10/1/24,0,51.3,61.8,72.3,56.2,0.01,11.58
DEG_DIE_HILL,-76.1501,42.6049,1339,10/2/24,0.03,52.8,60.5,68.1,52,0.19,10.03
DEG_DIE_HILL,-76.1501,42.6049,1339,10/3/24,0.1,43.7,50.7,57.7,50.8,0.03,2.11
DEG_DIE_HILL,-76.1501,42.6049,1339,10/4/24,0,43.7,55.7,67.8,48,0.01,12.39
DEG_DIE_HILL,-76.1501,42.6049,1339,10/5/24,0,45.2,59.2,73.3,51.4,0.03,15.46
DEG_DIE_HILL,-76.1501,42.6049,1339,10/6/24,0,36.7,50.3,63.9,43.8,0,10.42
DEG_DIE_HILL,-76.1501,42.6049,1339,10/7/24,0.24,40.1,55.2,70.3,49.2,0.11,14.42
DEG_DIE_HILL,-76.1501,42.6049,1339,10/8/24,0,37,47.8,58.7,43.8,0.03,6.16
DEG_DIE_HILL,-76.1501,42.6049,1339,10/9/24,0.04,32.7,46.2,59.7,39.4,0,9.84
DEG_DIE_HILL,-76.1501,42.6049,1339,10/10/24,0.2,35.2,45.7,56.2,38.7,0,8.62
DEG_DIE_HILL,-76.1501,42.6049,1339,10/11/24,0,33,39.8,46.7,37.2,0,3.32
DEG_DIE_HILL,-76.1501,42.6049,1339,10/12/24,0,36.4,49.9,63.3,43.4,0.09,10.28
DEG_DIE_HILL,-76.1501,42.6049,1339,10/13/24,0.27,33.2,45.7,58.1,37.2,0.05,9.94
DEG_DIE_HILL,-76.1501,42.6049,1339,10/14/24,0.28,40.9,42.9,45,42.3,0.06,0.9
DEG_DIE_HILL,-76.1501,42.6049,1339,10/15/24,0.3,34,39.6,45.2,37.3,0.04,1.58
DEG_DIE_HILL,-76.1501,42.6049,1339,10/16/24,0.23,35.7,40.8,45.9,35.4,0.12,3.94
DEG_DIE_HILL,-76.1501,42.6049,1339,10/17/24,0.04,31,38.6,46.3,34.2,0.02,3.59
DEG_DIE_HILL,-76.1501,42.6049,1339,10/18/24,0,30.1,42,53.9,34.6,0,7.23
DEG_DIE_HILL,-76.1501,42.6049,1339,10/19/24,0,29.6,45.5,61.3,36.5,0,11.56
DEG_DIE_HILL,-76.1501,42.6049,1339,10/20/24,0,29.8,48.2,66.6,35.6,0,14.88
DEG_DIE_HILL,-76.1501,42.6049,1339,10/21/24,0,32.3,50.9,69.5,38.3,0.02,16.93
DEG_DIE_HILL,-76.1501,42.6049,1339,10/22/24,0,42.1,59.3,76.5,46.6,0.18,18.71
DEG_DIE_HILL,-76.1501,42.6049,1339,10/23/24,0,45.2,61.2,77.2,45.7,0.63,22.6
DEG_DIE_HILL,-76.1501,42.6049,1339,10/24/24,0.06,45.6,59.8,74,45.8,0.88,18.75
DEG_DIE_HILL,-76.1501,42.6049,1339,10/25/24,0,27.2,38.6,50,32.9,0.02,5.45
DEG_DIE_HILL,-76.1501,42.6049,1339,10/26/24,0,27.9,41.5,55.2,37.8,0.05,8.3
DEG_DIE_HILL,-76.1501,42.6049,1339,10/27/24,0,25.9,38.8,51.7,32.2,0.03,7.48
DEG_DIE_HILL,-76.1501,42.6049,1339,10/28/24,0,26.6,37.9,49.3,29.6,0,6.9
DEG_DIE_HILL,-76.1501,42.6049,1339,10/29/24,0,32,44,56,30,0.43,9.73
DEG_DIE_HILL,-76.1501,42.6049,1339,10/30/24,0.26,40.3,48.4,56.5,42.3,0.61,6.95
DEG_DIE_HILL,-76.1501,42.6049,1339,10/31/24,0,43.4,59.3,75.3,49.2,0.15,16.39
DEG_DIE_HILL,-76.1501,42.6049,1339,11/1/24,0.03,46.5,61,75.6,53.9,0.35,16.34
DEG_DIE_HILL,-76.1501,42.6049,1339,11/2/24,0,39,51,63,38.8,1.15,8.25
DEG_DIE_HILL,-76.1501,42.6049,1339,11/3/24,0,25.1,33.5,41.9,30.6,0.07,2.3
DEG_DIE_HILL,-76.1501,42.6049,1339,11/4/24,0,25.5,37.4,49.4,26.2,0.08,7.51
DEG_DIE_HILL,-76.1501,42.6049,1339,11/5/24,0.02,40,46.9,53.9,34.5,2.78,8.03
DEG_DIE_HILL,-76.1501,42.6049,1339,11/6/24,0,50.8,62.3,73.9,52.2,2.13,14.9
DEG_DIE_HILL,-76.1501,42.6049,1339,11/7/24,0.04,47.8,57.6,67.3,54.9,0.09,6.32
DEG_DIE_HILL,-76.1501,42.6049,1339,11/8/24,0,30.3,41.3,52.4,37.8,0,4.99
DEG_DIE_HILL,-76.1501,42.6049,1339,11/9/24,0.01,29.1,42.3,55.5,32.7,0.33,7.33
DEG_DIE_HILL,-76.1501,42.6049,1339,11/10/24,0,27.1,35.7,44.3,25.1,0.42,5.53
DEG_DIE_HILL,-76.1501,42.6049,1339,11/11/24,0.44,35.8,44.3,52.9,38.1,0.21,8.4
DEG_DIE_HILL,-76.1501,42.6049,1339,11/12/24,0.16,34.9,43.6,52.3,41.3,0.41,4.01
DEG_DIE_HILL,-76.1501,42.6049,1339,11/13/24,0.02,21.4,30.4,39.5,25.9,0.13,3.27
DEG_DIE_HILL,-76.1501,42.6049,1339,11/14/24,0,21.6,33.1,44.7,20.8,0.15,6.34
DEG_DIE_HILL,-76.1501,42.6049,1339,11/15/24,0,30.6,36.1,41.6,22,1.4,5.11
DEG_DIE_HILL,-76.1501,42.6049,1339,11/16/24,0,33.8,41.6,49.4,34.7,0.32,4.94
DEG_DIE_HILL,-76.1501,42.6049,1339,11/17/24,0,32.3,40.7,49,32.7,0.23,6.22
DEG_DIE_HILL,-76.1501,42.6049,1339,11/18/24,0.03,33.3,41.8,50.2,36.3,0.15,5.3
DEG_DIE_HILL,-76.1501,42.6049,1339,11/19/24,0,28.8,41.4,53.9,35.8,0.06,6.75
DEG_DIE_HILL,-76.1501,42.6049,1339,11/20/24,0.02,29.7,40.4,51.1,37,0.05,5.94
DEG_DIE_HILL,-76.1501,42.6049,1339,11/21/24,0.5,33.2,43,52.8,42.6,0.09,2.96
DEG_DIE_HILL,-76.1501,42.6049,1339,11/22/24,0.83,32,35.2,38.4,33.3,0.05,1.02
DEG_DIE_HILL,-76.1501,42.6049,1339,11/23/24,0.41,32,34.2,36.3,32.7,0.08,0.9
DEG_DIE_HILL,-76.1501,42.6049,1339,11/24/24,0.15,35.6,38,40.4,35.1,0.25,1.61
DEG_DIE_HILL,-76.1501,42.6049,1339,11/25/24,0.09,28.7,34.8,40.9,30.9,0.18,3.15
DEG_DIE_HILL,-76.1501,42.6049,1339,11/26/24,0.41,28.4,36.6,44.8,33.9,0.08,4.5
DEG_DIE_HILL,-76.1501,42.6049,1339,11/27/24,0.1,32.5,39.5,46.6,32.8,0.12,3.6
DEG_DIE_HILL,-76.1501,42.6049,1339,11/28/24,0.29,31.5,36.6,41.7,28.5,0.05,4.23
DEG_DIE_HILL,-76.1501,42.6049,1339,11/29/24,0.25,30.9,32.5,34.2,30.3,0.04,1.52
DEG_DIE_HILL,-76.1501,42.6049,1339,11/30/24,0.04,23.7,28.5,33.2,22.4,0.54,1.84
DEG_DIE_HILL,-76.1501,42.6049,1339,12/1/24,0,19.1,23.4,27.6,16.9,0.55,1.67
DEG_DIE_HILL,-76.1501,42.6049,1339,12/2/24,0,20.9,24.5,28.2,17.5,0.63,1.94
DEG_DIE_HILL,-76.1501,42.6049,1339,12/3/24,0.05,24.4,27.2,29.9,23.8,0.19,1.76
DEG_DIE_HILL,-76.1501,42.6049,1339,12/4/24,0.03,11.7,20.8,29.8,17.4,0.12,2.17
DEG_DIE_HILL,-76.1501,42.6049,1339,12/5/24,0.07,21.4,25.7,30,22.2,0.33,2.07
DEG_DIE_HILL,-76.1501,42.6049,1339,12/6/24,0.23,19.4,25.2,31.1,21.3,0.16,2.2
DEG_DIE_HILL,-76.1501,42.6049,1339,12/7/24,0.01,19.5,22.7,25.8,16.5,0.5,2.1
DEG_DIE_HILL,-76.1501,42.6049,1339,12/8/24,0.12,24.9,30,35.2,22.7,0.19,2.9
DEG_DIE_HILL,-76.1501,42.6049,1339,12/9/24,0,31.6,36.2,40.8,31.3,0.17,3.07
DEG_DIE_HILL,-76.1501,42.6049,1339,12/10/24,0.52,33.4,36.8,40.2,37.1,0.06,1.46
DEG_DIE_HILL,-76.1501,42.6049,1339,12/11/24,0.3,37.8,43.2,48.6,44.2,0.01,1.04
DEG_DIE_HILL,-76.1501,42.6049,1339,12/12/24,0.8,27.9,37.5,47,32.5,0.09,2.32
DEG_DIE_HILL,-76.1501,42.6049,1339,12/13/24,0,15.3,21.7,28.1,9,0.82,2.54
DEG_DIE_HILL,-76.1501,42.6049,1339,12/14/24,0,8.4,16,23.5,7.4,0.18,2.29
DEG_DIE_HILL,-76.1501,42.6049,1339,12/15/24,0,8.7,18.8,29,12.7,0.24,2.6
DEG_DIE_HILL,-76.1501,42.6049,1339,12/16/24,0.33,20.2,26.8,33.4,25.8,0.1,2.05
DEG_DIE_HILL,-76.1501,42.6049,1339,12/17/24,0.19,33.3,38.5,43.7,37.6,0.26,1.25
DEG_DIE_HILL,-76.1501,42.6049,1339,12/18/24,0,31.1,38.6,46.1,33.3,0.18,3.5
DEG_DIE_HILL,-76.1501,42.6049,1339,12/19/24,0.25,29.7,33.8,38,31.5,0.04,1.62
DEG_DIE_HILL,-76.1501,42.6049,1339,12/20/24,0,25.1,27.7,30.3,22.7,0.4,1.71
DEG_DIE_HILL,-76.1501,42.6049,1339,12/21/24,0.23,16.1,22.6,29.2,22.6,0.11,0.86
DEG_DIE_HILL,-76.1501,42.6049,1339,12/22/24,0.05,-1.8,7.8,17.5,7.8,0.16,0.9
DEG_DIE_HILL,-76.1501,42.6049,1339,12/23/24,0,-9.3,0.3,9.9,-4.3,0.11,0.85
DEG_DIE_HILL,-76.1501,42.6049,1339,12/24/24,0.25,-1,12.1,25.1,11.7,0.13,1.89
DEG_DIE_HILL,-76.1501,42.6049,1339,12/25/24,0,23.2,27.4,31.6,25.3,0.06,0.95
DEG_DIE_HILL,-76.1501,42.6049,1339,12/26/24,0,3.6,15.2,26.7,14.4,0.04,1.62
DEG_DIE_HILL,-76.1501,42.6049,1339,12/27/24,0,8.3,16.8,25.2,13,0.09,1.4
DEG_DIE_HILL,-76.1501,42.6049,1339,12/28/24,0.02,12.6,24.9,37.1,25.8,0.14,2.5
DEG_DIE_HILL,-76.1501,42.6049,1339,12/29/24,0.02,34.5,38.8,43.2,37.6,0.02,1.29
DEG_DIE_HILL,-76.1501,42.6049,1339,12/30/24,0.11,36,46.4,56.8,46.9,0.04,3.5
DEG_DIE_HILL,-76.1501,42.6049,1339,12/31/24,0.03,30.1,38.3,46.6,32.8,0.24,4.16
,,,,,,,,,,,
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/1/24,0.02,28.1,29.7,31.3,27.1,0.16,0.95
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/2/24,0,23.9,26.3,28.6,21.4,0.32,1.25
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/3/24,0,27,30,33.1,23.8,0.71,1.83
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/4/24,0.04,30.1,31.4,32.7,26.9,0.54,1.43
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/5/24,0.02,19.8,25.2,30.6,16.6,0.57,1.64
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/6/24,0,15,21.4,27.7,15.8,0.16,1.99
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/7/24,0.6,20.4,24,27.6,23.3,0.13,1.37
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/8/24,0.13,26.3,28.6,30.9,25.8,0.15,0.95
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/9/24,0,28,30.6,33.1,27.1,0.31,1.27
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/10/24,0.65,30.8,38,45.3,33.8,0.29,2.39
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/11/24,0.01,30,34.5,38.9,28,0.32,2.67
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/12/24,0.06,29.4,32.1,34.8,28.6,0.23,1.73
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/13/24,0.32,29,34.9,40.8,30.2,0.15,3.58
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/14/24,0.04,27,34.7,42.3,21.9,0.25,3.23
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/15/24,0.05,6.7,17.2,27.7,5.5,0.38,2.36
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/16/24,0.03,6.5,13,19.5,5.5,0.28,2.09
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/17/24,0.1,5.6,12.5,19.4,8.6,0.31,0.94
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/18/24,0,5.7,10.5,15.3,-1.8,0.65,2
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/19/24,0.02,11.8,16.8,21.7,12.8,0.12,1.57
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/20/24,0.07,8.5,15.3,22.1,10.1,0.23,0.89
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/21/24,0.02,8.7,10.4,12.2,5.9,0.38,0.65
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/22/24,0.02,3.4,11.5,19.6,8.3,0.07,1.2
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/23/24,0,2.8,17.3,31.8,14.4,0.07,3.46
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/24/24,0.33,30.1,32.3,34.6,30,0.17,1.37
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/25/24,1.08,33.6,38.7,43.8,35.1,0.14,1.43
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/26/24,0.63,37,40.5,44,39.1,0.12,0.65
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/27/24,0.08,33.2,42.8,52.5,36.6,0.29,2.63
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/28/24,0.07,33.2,35.6,38,34.2,0.23,1.05
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/29/24,0.69,29.4,32.5,35.5,30.6,0.12,0.5
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/30/24,0,25.5,27.9,30.4,24.1,0.44,1.2
DEG_FOU_WOOD,-76.2813,42.5773,1404,1/31/24,0,25.9,27.5,29,24.9,0.45,0.79
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/1/24,0,29.7,32.5,35.2,29,0.45,1.56
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/2/24,0.03,33.2,34.3,35.4,32.3,0.22,1.09
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/3/24,0,26,29.8,33.7,26.9,0.3,1.3
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/4/24,0,19.4,25.4,31.4,21.5,0.14,1.73
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/5/24,0,19.7,29,38.3,23.8,0.07,4
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/6/24,0,15.6,25.5,35.5,19.4,0.28,3.07
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/7/24,0,16.1,26.4,36.6,19.2,0.12,3.49
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/8/24,0,19.8,31.2,42.6,23.1,0.24,5.51
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/9/24,0,28.2,40,51.8,24.7,1.21,8.74
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/10/24,0,33.2,45.1,56.9,34.5,0.24,8.41
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/11/24,0.42,31.4,42.7,54,35.8,0.29,4.78
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/12/24,0,30.1,32.3,34.5,27.1,0.82,1.82
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/13/24,0,27.1,30.5,33.8,25.4,0.35,1.88
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/14/24,0.04,18.1,26.5,35,20,0.51,3.02
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/15/24,0,15.3,20.6,25.9,12.7,0.42,2.29
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/16/24,0,15.6,24.6,33.5,20,0.22,2.78
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/17/24,0.16,21.1,25.6,30.1,18.3,0.14,2.43
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/18/24,0.02,13.5,19.6,25.7,12,0.34,1.93
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/19/24,0,16.1,21.8,27.4,14.6,0.71,2.04
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/20/24,0,4,14.1,24.2,6.2,0.19,2.19
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/21/24,0,4.6,20.2,35.7,13.7,0.13,4.11
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/22/24,0.02,21.3,31.7,42.1,22.9,0.76,4.87
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/23/24,0.6,31,33.2,35.4,31.7,0.12,1.01
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/24/24,0,14.1,31.8,49.5,28.3,0.04,5.75
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/25/24,0,7.9,14.4,20.9,6.5,0.07,1.92
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/26/24,0,9.4,24.9,40.4,16.5,0.19,5.78
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/27/24,0,28.6,40.8,53,29.3,0.36,8.03
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/28/24,0.1,37.9,50.6,63.3,41.2,0.81,11.99
DEG_FOU_WOOD,-76.2813,42.5773,1404,2/29/24,0.36,20.1,38.5,56.8,30.3,0.54,3.06
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/1/24,0,14.7,20,25.2,11.4,0.3,2.32
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/2/24,0.15,19,32.7,46.4,22.2,0.37,6.99
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/3/24,0.44,35.4,39.8,44.1,40.4,0.03,0.68
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/4/24,0,36.7,41.8,47,40,0.08,2.14
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/5/24,0,41.6,53.2,64.8,43.6,0.73,10.43
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/6/24,0.06,44.7,48.5,52.3,45.2,0.15,2.29
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/7/24,0.53,36.7,45,53.4,43.8,0.14,1.43
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/8/24,0,26.4,35.7,45,32.3,0.09,3.04
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/9/24,0,29.8,42.8,55.9,26.6,0.37,10.68
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/10/24,0.89,33.8,37.4,41.1,34.6,0.06,3.11
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/11/24,0.19,24.8,30.5,36.2,26,0.13,1.72
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/12/24,0,27,33,38.9,21.8,0.65,4.54
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/13/24,0,30.3,42.7,55.1,32.5,0.27,7.77
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/14/24,0,32.1,49.8,67.6,36.7,0.23,14.91
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/15/24,0.3,33.3,48.5,63.7,35.8,0.17,15.39
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/16/24,0.01,31.9,37.1,42.2,36.5,0.06,1.15
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/17/24,0.14,34.8,43.4,52,31.2,0.25,8.22
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/18/24,0.07,27.5,35.9,44.3,27.7,0.26,5.23
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/19/24,0.1,24.5,28.3,32.1,21.6,0.18,2.31
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/20/24,0.05,25.1,29.6,34.1,26.2,0.09,2.44
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/21/24,0.11,19.4,28.3,37.2,20.6,0.2,2.31
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/22/24,0,11.9,18.8,25.8,11.6,0.27,2.26
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/23/24,0.79,16.9,24.5,32.2,19.8,0.08,2.7
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/24/24,0.18,17.6,24.7,31.7,22,0.09,0.87
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/25/24,0,17.9,24.3,30.8,15.9,0.27,3.07
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/26/24,0,26,38.4,50.8,21.6,1.26,8.1
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/27/24,0,34.2,45,55.7,39.2,1.53,5.42
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/28/24,0,34,44.9,55.8,38,0.73,5.51
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/29/24,0,26.7,34.3,41.9,24.2,0.55,4.65
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/30/24,0,29.5,33.6,37.8,24.3,0.93,3.07
DEG_FOU_WOOD,-76.2813,42.5773,1404,3/31/24,0,30.5,38,45.5,27,1.09,5.65
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/1/24,0,30.2,38.8,47.3,30.4,0.25,5.05
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/2/24,0,33.1,43.8,54.6,33.8,0.57,7.1
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/3/24,0.66,39.5,41.3,43.1,38.3,0.45,2.12
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/4/24,1.29,32.3,36.7,41.1,34.8,0.03,1.58
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/5/24,0.12,30.4,33.3,36.2,31.5,0.12,1.13
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/6/24,0.16,30.6,33.1,35.6,32,0.14,1.07
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/7/24,0,31.3,38.3,45.4,31.7,0.31,4.24
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/8/24,0,28.3,40.6,52.9,26.7,0.45,9.59
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/9/24,0,32.5,46.3,60.1,29.8,0.49,13.42
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/10/24,0,41.1,57.2,73.2,36.4,1.79,21.89
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/11/24,0.47,51.8,56.9,62.1,52.4,0.27,6.22
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/12/24,0.41,53.5,58.4,63.4,55.4,0.75,5.33
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/13/24,0.46,35,46.5,58,41.2,0.31,5.76
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/14/24,0.31,33.5,38.4,43.4,34,0.23,2.87
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/15/24,0.06,36.9,47,57.1,41.9,0.11,5.63
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/16/24,0,32.1,44.4,56.7,36.4,0.14,7.68
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/17/24,0,33.7,46.9,60,31,0.89,11.73
DEG_FOU_WOOD,-76.2813,42.5773,1404,4/18/24,0.25,43.5,49.8,56.1,43.8,0.43,8.15
