Card ID,Data_Collector,Field ID,Date Placed,Date Collected,N.SCM.M.1,N.SCM.F.1,N.SCM.M.2,N.SCM.F.2,N.D.Florilega.1,N.D.Florilega.2,Initials
24_1288,Katelyn Miller,KAT_TEE_2,4/1/24,4/9/24,0,0,0,0,0,0,AM
24_1391,Katelyn Miller,KAT_TEE_2,4/9/24,4/15/24,,,,,,,
24_1392,Katelyn Miller,KAT_TEE_2,4/9/24,4/15/24,0,0,1,2,0,0,AM
24_1586,Katelyn Miller,KAT_TEE_2,4/15/24,4/22/24,7,2,1,0,0,0,SC
24_1587,Katelyn Miller,KAT_TEE_2,4/15/24,4/22/24,,,,,,,
24_1604,Katelyn Miller,KAT_TEE_2,4/22/24,4/29/24,11,1,3,1,0,0,AM
24_1605,Katelyn Miller,KAT_TEE_2,4/22/24,4/29/24,,,,,,,
24_1759,Katelyn Miller,KAT_TEE_2,4/29/24,5/6/24,,,,,,,
24_1760,Katelyn Miller,KAT_TEE_2,4/29/24,5/6/24,6,1,1,0,0,0,AM
24_1966,Katelyn Miller,KAT_TEE_2,5/6/24,5/13/24,25,44,59,59,2,1,CYC
24_1967,Katelyn Miller,KAT_TEE_2,5/6/24,5/13/24,,,,,,,
24_1986,Katelyn Miller,KAT_TEE_2,5/13/24,5/20/24,13,22,2,3,1,0,EK
24_1987,Katelyn Miller,KAT_TEE_2,5/13/24,5/20/24,,,,,,,
24_2004,Katelyn Miller,KAT_TEE_2,5/20/24,5/28/24,0,1,20,20,0,1,AS
24_2005,Katelyn Miller,KAT_TEE_2,5/20/24,5/28/24,,,,,,,
24_2041,Katelyn Miller,KAT_TEE_2,5/28/24,6/3/24,,,,,,,
24_2042,Katelyn Miller,KAT_TEE_2,5/28/24,6/3/24,30,73,5,17,2,0,JRW
24_2059,Katelyn Miller,KAT_TEE_2,6/3/24,6/10/24,,,,,,,
24_2060,Katelyn Miller,KAT_TEE_2,6/3/24,6/10/24,11,12,64,58,1,17,EW
24_2124,Katelyn Miller,KAT_TEE_2,6/10/24,6/17/24,,,,,,,
24_2125,Katelyn Miller,KAT_TEE_2,6/10/24,6/17/24,,,,,,,
24_1028,Alexa Stratton,KIR_FIE_IN,3/4/24,3/11/24,0,1,0,2,0,0,SN
24_1052,Alexa Stratton,KIR_FIE_IN,3/11/24,3/18/24,2,0,2,2,0,0,ABK
24_1190,Alexa Stratton,KIR_FIE_IN,3/18/24,3/25/24,0,0,0,0,0,0,AS
24_1240,Alexa Stratton,KIR_FIE_IN,3/25/24,4/1/24,3,0,9,2,0,1,SN
24_1264,Alexa Stratton,KIR_FIE_IN,4/1/24,4/9/24,2,1,7,4,0,1,EK
24_1360,Alexa Stratton,KIR_FIE_IN,4/9/24,4/15/24,12,6,13,9,1,3,SN
24_1449,Alexa Stratton,KIR_FIE_IN,4/15/24,4/22/24,25,13,23,15,4,0,SN
24_1722,Alexa Stratton,KIR_FIE_IN,4/22/24,4/29/24,19,7,31,8,4,5,AC
24_1744,Alexa Stratton,KIR_FIE_IN,4/29/24,5/7/24,19,9,41,5,0,5,AC
24_1824,Alexa Stratton,KIR_FIE_IN,5/7/24,5/13/24,24,13,32,16,2,1,AC
24_1027,Alexa Stratton,KIR_FIE_OUT,3/4/24,3/11/24,0,0,0,0,0,0,SN
24_1051,Alexa Stratton,KIR_FIE_OUT,3/11/24,3/18/24,2,0,1,2,0,0,ABK
24_1189,Alexa Stratton,KIR_FIE_OUT,3/18/24,3/25/24,0,0,0,0,0,0,AS
24_1239,Alexa Stratton,KIR_FIE_OUT,3/25/24,4/1/24,0,1,4,1,0,0,SN
24_1263,Alexa Stratton,KIR_FIE_OUT,4/1/24,4/9/24,2,2,0,0,0,0,EK
24_1359,Alexa Stratton,KIR_FIE_OUT,4/9/24,4/15/24,38,21,58,12,5,4,SN
24_1448,Alexa Stratton,KIR_FIE_OUT,4/15/24,4/22/24,38,21,31,6,4,0,SN
24_1721,Alexa Stratton,KIR_FIE_OUT,4/22/24,4/29/24,33,3,32,2,7,2,AC
24_1743,Alexa Stratton,KIR_FIE_OUT,4/29/24,5/7/24,62,5,36,3,3,2,AC
24_1823,Alexa Stratton,KIR_FIE_OUT,5/7/24,5/13/24,56,22,53,16,1,1,AC
24_1030,Alexa Stratton,KIR_FOR_IN,3/4/24,3/11/24,0,0,0,0,0,0,SN
24_1054,Alexa Stratton,KIR_FOR_IN,3/11/24,3/18/24,0,0,0,0,0,0,ABK
24_1192,Alexa Stratton,KIR_FOR_IN,3/18/24,3/25/24,0,0,0,0,0,0,AS
24_1244,Alexa Stratton,KIR_FOR_IN,3/25/24,4/1/24,0,0,0,0,0,0,SN
24_1268,Alexa Stratton,KIR_FOR_IN,4/1/24,4/9/24,0,0,0,0,0,0,EK
24_1364,Alexa Stratton,KIR_FOR_IN,4/9/24,4/15/24,0,0,0,0,0,0,SN
24_1453,Alexa Stratton,KIR_FOR_IN,4/15/24,4/22/24,0,1,0,1,0,0,SN
24_1726,Alexa Stratton,KIR_FOR_IN,4/22/24,4/29/24,0,1,0,0,0,0,ABK
24_1748,Alexa Stratton,KIR_FOR_IN,4/29/24,5/7/24,0,1,1,0,0,0,AC
24_1828,Alexa Stratton,KIR_FOR_IN,5/7/24,5/13/24,4,3,3,3,0,0,AC
24_1029,Alexa Stratton,KIR_FOR_OUT,3/4/24,3/11/24,0,0,0,0,0,0,SN
24_1053,Alexa Stratton,KIR_FOR_OUT,3/11/24,3/18/24,0,0,0,0,0,0,ABK
24_1191,Alexa Stratton,KIR_FOR_OUT,3/18/24,3/25/24,0,0,0,0,0,0,AS
24_1243,Alexa Stratton,KIR_FOR_OUT,3/25/24,4/1/24,1,0,0,0,0,0,SN
24_1267,Alexa Stratton,KIR_FOR_OUT,4/1/24,4/9/24,0,0,2,0,0,0,EK
24_1363,Alexa Stratton,KIR_FOR_OUT,4/9/24,4/15/24,8,3,8,4,0,0,SN
24_1452,Alexa Stratton,KIR_FOR_OUT,4/15/24,4/22/24,14,7,23,10,0,0,SN
24_1725,Alexa Stratton,KIR_FOR_OUT,4/22/24,4/29/24,12,5,26,6,0,0,AC
24_1747,Alexa Stratton,KIR_FOR_OUT,4/29/24,5/7/24,16,2,33,11,0,0,AC
24_1827,Alexa Stratton,KIR_FOR_OUT,5/7/24,5/13/24,22,12,47,41,0,0,AC
24_1026,Alexa Stratton,KIR_ORC_IN,3/4/24,3/11/24,0,1,0,0,0,0,SN
24_1050,Alexa Stratton,KIR_ORC_IN,3/11/24,3/18/24,3,0,1,1,0,0,ABK
24_1188,Alexa Stratton,KIR_ORC_IN,3/18/24,3/25/24,0,0,0,0,0,0,AS
24_1242,Alexa Stratton,KIR_ORC_IN,3/25/24,4/1/24,1,0,3,0,0,0,SN
24_1266,Alexa Stratton,KIR_ORC_IN,4/1/24,4/9/24,3,3,0,1,0,0,EK
24_1362,Alexa Stratton,KIR_ORC_IN,4/9/24,4/15/24,30,22,17,17,3,1,SN
24_1451,Alexa Stratton,KIR_ORC_IN,4/15/24,4/22/24,32,30,27,25,6,0,SN
24_1724,Alexa Stratton,KIR_ORC_IN,4/22/24,4/29/24,39,20,37,18,0,2,AC
24_1746,Alexa Stratton,KIR_ORC_IN,4/29/24,5/7/24,11,4,12,5,0,0,AC
24_1826,Alexa Stratton,KIR_ORC_IN,5/7/24,5/13/24,55,38,64,59,1,0,AC
24_1025,Alexa Stratton,KIR_ORC_OUT,3/4/24,3/11/24,0,0,0,0,0,0,SN
24_1049,Alexa Stratton,KIR_ORC_OUT,3/11/24,3/18/24,0,0,3,1,0,0,ABK
24_1187,Alexa Stratton,KIR_ORC_OUT,3/18/24,3/25/24,0,0,0,0,0,0,AS
24_1241,Alexa Stratton,KIR_ORC_OUT,3/25/24,4/1/24,0,0,0,0,0,0,SN
24_1265,Alexa Stratton,KIR_ORC_OUT,4/1/24,4/9/24,3,2,2,0,0,0,EK
24_1361,Alexa Stratton,KIR_ORC_OUT,4/9/24,4/15/24,21,28,13,7,1,0,SN
24_1450,Alexa Stratton,KIR_ORC_OUT,4/15/24,4/22/24,50,43,21,12,4,0,SN
24_1723,Alexa Stratton,KIR_ORC_OUT,4/22/24,4/29/24,41,11,44,10,0,1,AC
24_1745,Alexa Stratton,KIR_ORC_OUT,4/29/24,5/7/24,8,4,13,6,1,0,AC
24_1825,Alexa Stratton,KIR_ORC_OUT,5/7/24,5/13/24,132,30,94,42,0,0,AC
24_1075,Shea Crowther,PAT_FIE_IN,3/5/24,3/12/24,0,0,0,0,0,0,AS
24_1091,Shea Crowther,PAT_FIE_IN,3/12/24,3/19/24,0,0,0,1,0,0,SN
24_1107,Shea Crowther,PAT_FIE_IN,3/19/24,3/26/24,0,0,0,0,0,0,SN
24_1401,Shea Crowther,PAT_FIE_IN,3/26/24,4/2/24,1,2,3,0,0,0,SN
24_1311,Shea Crowther,PAT_FIE_IN,4/2/24,4/9/24,1,0,1,1,0,0,LM
24_1416,Shea Crowther,PAT_FIE_IN,4/9/24,4/16/24,28,15,25,10,0,1,AM
24_1769,Shea Crowther,PAT_FIE_IN,4/16/24,4/23/24,65,56,33,44,1,1,SN
24_1785,Shea Crowther,PAT_FIE_IN,4/23/24,5/1/24,59,12,27,14,3,0,SN
24_1073,Shea Crowther,POV_DUN,3/5/24,3/12/24,,,,,,,
24_1074,Shea Crowther,POV_DUN,3/5/24,3/12/24,0,0,0,0,0,0,AS
24_1089,Shea Crowther,POV_DUN,3/12/24,3/19/24,,,,,,,
24_1090,Shea Crowther,POV_DUN,3/12/24,3/19/24,1,0,1,1,0,0,SN
24_1105,Shea Crowther,POV_DUN,3/19/24,3/26/24,,,,,,,
24_1106,Shea Crowther,POV_DUN,3/19/24,3/26/24,0,0,0,0,0,0,AS
24_1409,Shea Crowther,POV_DUN,3/26/24,4/2/24,,,,,,,
24_1410,Shea Crowther,POV_DUN,3/26/24,4/2/24,2,0,0,0,0,0,SN
24_1304,Shea Crowther,POV_DUN,4/2/24,4/9/24,0,0,0,0,0,0,AM
24_1305,Shea Crowther,POV_DUN,4/2/24,4/9/24,,,,,,,
24_1425,Shea Crowther,POV_DUN,4/9/24,4/16/24,,,,,,,
24_1426,Shea Crowther,POV_DUN,4/9/24,4/16/24,6,1,1,0,0,0,EK
24_1778,Shea Crowther,POV_DUN,4/16/24,4/23/24,1,1,1,0,0,0,AS
24_1779,Shea Crowther,POV_DUN,4/16/24,4/23/24,,,,,,,
24_1794,Shea Crowther,POV_DUN,4/23/24,5/1/24,1,0,1,0,0,0,SN
24_1795,Shea Crowther,POV_DUN,4/23/24,5/1/24,,,,,,,
24_2092,Shea Crowther,POV_DUN,5/1/24,5/7/24,0,0,1,2,0,0,EK
24_2093,Shea Crowther,POV_DUN,5/1/24,5/7/24,,,,,,,
24_2104,Shea Crowther,POV_DUN,5/7/24,5/14/24,0,0,0,0,0,0,EK
24_2105,Shea Crowther,POV_DUN,5/7/24,5/14/24,,,,,,,
24_2114,Shea Crowther,POV_DUN,5/14/24,5/21/24,0,0,0,0,0,0,AM
24_2115,Shea Crowther,POV_DUN,5/14/24,5/21/24,,,,,,,
24_2557,Shea Crowther,POV_DUN,5/21/24,5/28/24,,,,,,,
24_2558,Shea Crowther,POV_DUN,5/21/24,5/28/24,0,1,0,0,0,0,AS
24_2565,Shea Crowther,POV_DUN,5/28/24,6/4/24,,,,,,,
24_2566,Shea Crowther,POV_DUN,5/28/24,6/4/24,1,0,0,0,0,0,SC
24_2573,Shea Crowther,POV_DUN,6/4/24,6/11/24,,,,,,,
24_2574,Shea Crowther,POV_DUN,6/4/24,6/11/24,3,4,0,0,0,0,EW
24_2581,Shea Crowther,POV_DUN,6/11/24,6/17/24,,,,,,,
24_2582,Shea Crowther,POV_DUN,6/11/24,6/17/24,1,1,0,0,1,0,EW
24_2589,Shea Crowther,POV_DUN,6/17/24,6/25/24,,,,,,,
24_2590,Shea Crowther,POV_DUN,6/17/24,6/25/24,1,0,1,0,1,0,SC
24_2597,Shea Crowther,POV_DUN,6/25/24,7/2/24,,,,,,,
24_2598,Shea Crowther,POV_DUN,6/25/24,7/2/24,0,2,0,1,0,0,JRW
24_2605,Shea Crowther,POV_DUN,7/2/24,7/9/24,,,,,,,
24_2606,Shea Crowther,POV_DUN,7/2/24,7/9/24,0,0,0,0,0,0,SC
24_2613,Shea Crowther,POV_DUN,7/9/24,7/15/24,,,,,,,
24_2614,Shea Crowther,POV_DUN,7/9/24,7/15/24,0,0,0,0,0,0,SC
24_2621,Shea Crowther,POV_DUN,7/15/24,7/23/24,0,0,0,0,0,0,SC
24_2628,Shea Crowther,POV_DUN,7/23/24,7/30/24,1,3,0,2,0,0,EW
24_2629,Shea Crowther,POV_DUN,7/23/24,7/30/24,,,,,,,
24_2636,Shea Crowther,POV_DUN,7/30/24,8/6/24,0,0,0,0,0,0,EAJ
24_2637,Shea Crowther,POV_DUN,7/30/24,8/6/24,,,,,,,
24_2644,Shea Crowther,POV_DUN,8/6/24,8/13/24,0,3,0,1,0,0,EW
24_2645,Shea Crowther,POV_DUN,8/6/24,8/13/24,,,,,,,
24_2652,Shea Crowther,POV_DUN,8/13/24,8/20/24,0,0,0,0,0,0,AS
24_2653,Shea Crowther,POV_DUN,8/13/24,8/20/24,,,,,,,
24_2660,Shea Crowther,POV_DUN,8/20/24,8/27/24,,,,,,,
24_2661,Shea Crowther,POV_DUN,8/20/24,8/27/24,0,2,0,0,0,0,EK
24_2668,Shea Crowther,POV_DUN,8/27/24,9/3/24,0,0,1,0,0,0,SC
24_2669,Shea Crowther,POV_DUN,8/27/24,9/3/24,,,,,,,
24_2676,Shea Crowther,POV_DUN,9/3/24,9/10/24,0,1,0,0,0,0,AS
24_2677,Shea Crowther,POV_DUN,9/3/24,9/10/24,,,,,,,
24_2684,Shea Crowther,POV_DUN,9/10/24,9/17/24,0,0,0,0,0,0,AS
24_2685,Shea Crowther,POV_DUN,9/10/24,9/17/24,,,,,,,
24_2692,Shea Crowther,POV_DUN,9/17/24,9/24/24,0,0,0,0,0,0,EAJ
24_2693,Shea Crowther,POV_DUN,9/17/24,9/24/24,,,,,,,
24_2700,Shea Crowther,POV_DUN,9/24/24,10/1/24,0,0,0,0,0,0,EK
24_2701,Shea Crowther,POV_DUN,9/24/24,10/1/24,,,,,,,
24_2965,Shea Crowther,POV_DUN,10/1/24,10/8/24,,,,,,,
24_2966,Shea Crowther,POV_DUN,10/1/24,10/8/24,0,0,0,0,0,0,AS
24_2846,Alexa Stratton,POV_DUN,10/8/24,10/15/24,0,0,0,0,0,0,AS
24_2847,Alexa Stratton,POV_DUN,10/8/24,10/15/24,,,,,,,
24_2957,Shea Crowther,POV_DUN,10/15/24,10/22/24,,,,,,,
24_2958,Shea Crowther,POV_DUN,10/15/24,10/22/24,0,0,0,0,0,0,AS
24_2972,Shea Crowther,POV_DUN,10/22/24,10/29/24,0,0,0,0,0,0,EW
24_2973,Shea Crowther,POV_DUN,10/22/24,10/29/24,,,,,,,
24_2979,Shea Crowther,POV_DUN,10/29/24,11/5/24,,,,,,,
24_2980,Shea Crowther,POV_DUN,10/29/24,11/5/24,1,0,0,0,0,0,EW
24_2986,Shea Crowther,POV_DUN,11/5/24,11/12/24,0,0,0,0,0,0,EK
24_2987,Shea Crowther,POV_DUN,11/5/24,11/18/24,,,,,,,
24_2993,Shea Crowther,POV_DUN,11/12/24,11/18/24,,,,,,,
24_2994,Shea Crowther,POV_DUN,11/12/24,11/18/24,0,0,0,0,0,0,EK
24_3000,Shea Crowther,POV_DUN,11/18/24,11/26/24,0,0,0,0,0,0,EAJ
24_3001,Shea Crowther,POV_DUN,11/18/24,11/26/24,,,,,,,
24_3007,Shea Crowther,POV_DUN,11/26/24,12/3/24,,,,,,,
24_3008,Shea Crowther,POV_DUN,11/26/24,12/3/24,0,0,0,0,0,0,EAJ
24_1017,Abby Seaman,SEA_HOO,3/5/24,3/12/24,,,,,,,
24_1018,Abby Seaman,SEA_HOO,3/5/24,3/12/24,0,0,0,0,0,0,AS
24_1171,Abby Seaman,SEA_HOO,3/12/24,3/19/24,,,,,,,
24_1172,Abby Seaman,SEA_HOO,3/12/24,3/19/24,1,0,1,0,0,0,SN
24_1799,Abby Seaman ,SEA_HOO,3/19/24,3/26/24,0,0,0,0,0,0,SN
24_1800,Abby Seaman,SEA_HOO,3/19/24,3/26/24,,,,,,,
24_1365,Abby Seaman,SEA_HOO,3/26/24,4/9/24,,,,,,,
24_1366,Abby Seaman,SEA_HOO,3/26/24,4/9/24,0,0,0,0,0,0,SN
24_1454,Abby Seaman,SEA_HOO,4/9/24,4/16/24,0,1,3,1,0,0,AM
24_1455,Abby Seaman,SEA_HOO,4/9/24,4/16/24,,,,,,,
24_1456,Abby Seaman,SEA_HOO,4/16/24,4/23/24,3,5,1,1,0,0,AM
24_1457,Abby Seaman,SEA_HOO,4/16/24,4/23/24,,,,,,,
24_1528,Abby Seaman,SEA_HOO,4/23/24,4/30/24,6,1,5,1,1,0,AM
24_1529,Abby Seaman,SEA_HOO,4/23/24,4/30/24,,,,,,,
24_1837,Abby Seaman,SEA_HOO,4/30/24,5/7/24,,,,,,,
24_1838,Abby Seaman,SEA_HOO,4/30/24,5/7/24,3,10,31,17,0,1,AM
24_1839,Abby Seaman,SEA_HOO,5/7/24,5/14/24,,,,,,,
24_1840,Abby Seaman,SEA_HOO,5/7/24,5/14/24,15,12,38,19,0,0,CYC
24_1841,Abby Seaman,SEA_HOO,5/14/24,5/21/24,,,,,,,
24_1842,Abby Seaman,SEA_HOO,5/14/24,5/21/24,8,13,36,18,0,0,AM
24_1874,Abby Seaman,SEA_HOO,5/21/24,5/28/24,6,4,2,3,1,0,AM
24_1875,Abby Seaman,SEA_HOO,5/21/24,5/28/24,,,,,,,
24_2186,Abby Seaman,SEA_HOO,5/28/24,6/4/24,20,15,9,15,4,3,LM
24_2187,Abby Seaman,SEA_HOO,5/28/24,6/4/24,,,,,,,
24_2188,Abby Seaman,SEA_HOO,6/4/24,6/11/24,45,50,34,37,5,0,EW
24_2189,Abby Seaman,SEA_HOO,6/4/24,6/11/24,,,,,,,
24_2190,Abby Seaman,SEA_HOO,6/11/24,6/18/24,9,3,2,7,2,4,SC
24_2191,Abby Seaman,SEA_HOO,6/11/24,6/18/24,,,,,,,
24_2206,Abby Seaman,SEA_HOO,6/18/24,6/25/24,8,2,3,4,0,4,LM
24_2207,Abby Seaman ,SEA_HOO,6/18/24,6/25/24,,,,,,,
24_2233,Abby Seaman,SEA_HOO,6/25/24,7/2/24,,,,,,,
24_2234,Abby Seaman,SEA_HOO,6/25/24,7/2/24,0,1,2,8,0,3,SC
24_2235,Abby Seaman,SEA_HOO,7/2/24,7/9/24,,,,,,,
24_2236,Abby Seaman,SEA_HOO,7/2/24,7/9/24,0,1,0,1,0,0,SC
24_2253,Abby Seaman,SEA_HOO,7/9/24,7/16/24,,,,,,,
24_2254,Abby Seaman,SEA_HOO,7/9/24,7/16/24,0,3,1,0,0,0,EAJ
24_2387,Abby Seaman,SEA_HOO,7/16/24,7/26/24,,,,,,,
24_2388,Abby Seaman,SEA_HOO,7/16/24,7/26/24,2,2,0,0,0,0,AS
24_2389,Abby Seaman,SEA_HOO,7/26/24,7/30/24,,,,,,,
24_2390,Abby Seaman,SEA_HOO,7/26/24,7/30/24,,,,,,,
24_2482,Abby Seaman,SEA_HOO,7/30/24,8/6/24,0,0,0,0,0,0,AS
24_2483,Abby Seaman,SEA_HOO,7/30/24,8/6/24,,,,,,,
24_2484,Abby Seaman,SEA_HOO,8/6/24,8/13/24,1,1,0,0,0,0,AS
24_2485,Abby Seaman,SEA_HOO,8/6/24,8/13/24,,,,,,,
24_2486,Abby Seaman,SEA_HOO,8/13/24,8/20/24,0,1,0,0,1,0,AS
24_2487,Abby Seaman,SEA_HOO,8/13/24,8/20/24,,,,,,,
24_2488,Abby Seaman,SEA_HOO,8/20/24,8/27/24,0,2,0,0,0,0,AS
24_2489,Abby Seaman,SEA_HOO,8/20/24,8/27/24,,,,,,,
24_2490,Abby Seaman,SEA_HOO,8/27/24,9/3/24,1,7,0,0,1,0,AS
24_2491,Abby Seaman,SEA_HOO,8/27/24,9/3/24,,,,,,,
24_2492,Abby Seaman,SEA_HOO,9/3/24,9/10/24,0,0,0,1,2,0,LM
24_2493,Abby Seaman,SEA_HOO,9/3/24,9/10/24,,,,,,,
24_2494,Abby Seaman,SEA_HOO,9/10/24,9/17/24,2,2,0,0,1,0,LM
24_2495,Abby Seaman,SEA_HOO,9/10/24,9/17/24,,,,,,,
24_2726,Abby Seaman,SEA_HOO,9/17/24,9/24/24,3,2,12,9,0,0,EAJ
24_2727,Abby Seaman,SEA_HOO,9/17/24,9/24/24,,,,,,,
24_2822,Marion Zuefle,SEA_HOO,9/24/24,10/1/24,16,57,2,12,20,0,AS
24_2823,Marion Zuefle,SEA_HOO,9/24/24,10/1/24,,,,,,,
24_2820,Abby Seaman,SEA_HOO,10/1/24,10/8/24,10,6,0,1,1,0,AS
24_2821,Abby Seaman,SEA_HOO,10/1/24,10/8/24,,,,,,,
24_2928,Abby Seaman,SEA_HOO,10/8/24,10/15/24,4,4,0,0,0,0,EK
24_2929,Abby Seaman,SEA_HOO,10/8/24,10/15/24,,,,,,,
24_2930,Abby Seaman,SEA_HOO,10/15/24,10/22/24,0,0,3,0,0,0,EK
24_2931,Abby Seaman,SEA_HOO,10/15/24,10/22/24,,,,,,,
24_2932,Abby Seaman,SEA_HOO,10/22/24,11/5/24,1,2,0,0,0,0,EK
24_2933,Abby Seaman,SEA_HOO,10/22/24,11/5/24,,,,,,,
24_2934,Abby Seaman,SEA_HOO,11/13/24,11/20/24,1,1,1,1,0,0,EW
24_2935,Abby Seaman,SEA_HOO,11/13/24,11/20/24,,,,,,,
24_2936,Abby Seaman,SEA_HOO,11/20/24,11/27/24,1,1,4,2,0,0,LM
24_2937,Abby Seaman,SEA_HOO,11/20/24,11/27/24,,,,,,,
24_2938,Abby Seaman,SEA_HOO,11/27/24,12/4/24,0,0,0,0,0,0,EK
24_2939,Abby Seaman,SEA_HOO,11/27/24,12/4/24,,,,,,,
24_1638,Erik Smith,SMI_CAN_2,,4/18/24,5,5,2,0,0,0,AS
24_1639,Erik Smith,SMI_CAN_2,,4/18/24,,,,,,,
24_1644,Erik Smith,SMI_CAN_2,4/18/24,4/22/24,3,12,2,7,0,0,AM
24_1645,Erik Smith,SMI_CAN_2,4/18/24,4/22/24,,,,,,,
24_1652,Erik Smith,SMI_CAN_2,4/22/24,4/30/24,5,3,1,7,0,0,EK
24_1653,Erik Smith,SMI_CAN_2,4/22/24,4/30/24,,,,,,,
24_1672,Erik Smith,SMI_CAN_2,4/30/24,5/7/24,6,7,22,7,1,4,AM
24_1673,Erik Smith,SMI_CAN_2,4/30/24,5/7/24,,,,,,,
24_1914,Erik Smith,SMI_CAN_2,5/7/24,5/13/24,30,21,15,8,1,0,EK
24_1915,Erik Smith,SMI_CAN_2,5/7/24,5/13/24,,,,,,,
24_2369,Eric Smith,SMI_CAN_2,5/13/24,5/23/24,,,,,,,
24_2370,Eric Smith,SMI_CAN_2,5/13/24,5/23/24,38,31,28,19,3,3,CYC
24_1642,Erik Smith,SMI_COB,,4/22/24,1,5,2,5,0,0,AM
24_1643,Erik Smith,SMI_COB,,4/22/24,,,,,,,
24_1650,Erik Smith,SMI_COB,4/22/24,4/29/24,1,12,3,12,0,0,EK
24_1651,Erik Smith,SMI_COB,4/22/24,4/29/24,,,,,,,
24_1676,Erik Smith,SMI_COB,4/29/24,5/7/24,6,8,6,5,1,1,AS
24_1677,Erik Smith,SMI_COB,4/29/24,5/7/24,,,,,,,
24_1922,Erik Smith,SMI_COB,5/7/24,5/13/24,,,,,,,
24_1923,Erik Smith,SMI_COB,5/7/24,5/13/24,,,,,,,
24_1928,Erik Smith,SMI_COB,5/13/24,5/21/24,11,3,13,6,1,1,AM
24_1929,Erik Smith,SMI_COB,5/13/24,5/21/24,,,,,,,
24_2349,Eric Smith,SMI_COB,5/21/24,5/30/24,,,,,,,
24_2350,Eric Smith,SMI_COB,5/21/24,5/30/24,,,,,,,
24_1634,Erik Smith,SMI_DOU_3,,4/17/24,6,5,8,2,0,0,AM
24_1635,Erik Smith,SMI_DOU_3,,4/17/24,,,,,,,
24_1636,Erik Smith,SMI_DOU_3,,4/22/24,9,5,4,6,0,0,AM
24_1637,Erik Smith,SMI_DOU_3,,4/22/24,5,1,2,4,0,0,AM
24_1656,Erik Smith,SMI_DOU_3,4/22/24,4/30/24,2,5,4,11,0,0,AM
24_1657,Erik Smith,SMI_DOU_3,4/22/24,4/30/24,,,,,,,
24_1678,Erik Smith,SMI_DOU_3,4/30/24,5/7/24,4,1,5,3,1,0,AM
24_1679,Erik Smith,SMI_DOU_3,4/30/24,5/7/24,,,,,,,
24_1918,Erik Smith,SMI_DOU_3,5/7/24,5/13/24,2,5,18,6,0,1,AM
24_1919,Erik Smith,SMI_DOU_3,5/7/24,5/13/24,2,4,6,5,0,0,AM
24_2211,Erik Smith,SMI_DOU_3,5/13/24,5/23/24,,,,,,,
24_2212,Erik Smith,SMI_DOU_3,5/13/24,5/23/24,14,6,0,0,1,0,EK
24_1511,Erik Smith,SMI_JOH,,3/12/24,,,,,,,
24_1513,Erik Smith,SMI_JOH,3/12/24,3/18/24,,,,,,,
24_1515,Erik Smith,SMI_JOH,3/18/24,3/28/24,,,,,,,
24_1517,Erik Smith,SMI_JOH,3/28/24,4/1/24,,,,,,,
24_1518,Erik Smith,SMI_JOH,4/1/24,4/9/24,0,0,2,1,0,0,AM
24_1519,Erik Smith,SMI_JOH,4/1/24,4/9/24,,,,,,,
24_1520,Erik Smith,SMI_JOH,4/9/24,4/18/24,9,0,42,4,1,3,EK
24_1521,Erik Smith,SMI_JOH,4/9/24,4/18/24,,,,,,,
24_1522,Erik Smith,SMI_JOH,4/18/24,4/22/24,0,1,6,4,0,4,AM
24_1523,Erik Smith,SMI_JOH,4/18/24,4/22/24,,,,,,,
24_1660,Erik Smith,SMI_JOH,4/22/24,4/30/24,8,1,3,2,0,0,AM
24_1661,Erik Smith,SMI_JOH,4/22/24,4/30/24,,,,,,,
24_1668,Erik Smith,SMI_JOH,4/30/24,5/6/24,3,0,6,0,1,0,EK
24_1669,Erik Smith,SMI_JOH,4/30/24,5/6/24,,,,,,,
24_1912,Erik Smith,SMI_JOH,5/6/24,5/13/24,4,1,5,8,1,1,AM
24_1913,Erik Smith,SMI_JOH,5/6/24,5/13/24,,,,,,,
24_1932,Erik Smith,SMI_JOH,5/13/24,5/20/24,3,10,6,5,0,0,CYC
24_1933,Erik Smith,SMI_JOH,5/13/24,5/20/24,,,,,,,
24_2351,Eric Smith,SMI_JOH,5/20/24,5/28/24,,,,,,,
24_2352,Eric Smith,SMI_JOH,5/20/24,5/28/24,3,3,2,0,0,0,SC
24_2359,Eric Smith,SMI_JOH,5/20/24,6/3/24,,,,,,,
24_2360,Eric Smith,SMI_JOH,5/20/24,6/3/24,5,8,18,7,0,0,LXM
24_2361,Eric Smith,SMI_JOH,6/3/24,6/11/24,,,,,,,
24_2362,Eric Smith,SMI_JOH,6/3/24,6/11/24,30,20,16,16,20,1,EW
24_2363,Eric Smith,SMI_JOH,6/11/24,6/18/24,,,,,,,
24_2364,Eric Smith,SMI_JOH,6/11/24,6/18/24,18,8,14,11,10,5,EW
24_2365,Eric Smith,SMI_JOH,6/18/24,6/24/24,,,,,,,
24_2366,Eric Smith,SMI_JOH,6/18/24,6/24/24,4,4,2,1,0,2,EW
24_2367,Eric Smith,SMI_JOH,6/24/24,7/1/24,,,,,,,
24_2368,Eric Smith,SMI_JOH,6/24/24,7/1/24,5,0,3,1,0,0,EW
24_2269,Erik Smith,SMI_JOH,7/1/24,7/8/24,,,,,,,
